1617405,7537021,1217,4.4699
1617412,7537120,1206,3.927475
1617398,7536919,1225,3.47955
1617305,7537027,1237,3.95755
1617205,7537035,1257,3.5351
1617212,7537133,1249,3.51415
1617198,7536934,1262,3.622975
1617191,7536835,1258,2.9686
1617184,7536734,1253,3.13515
1617106,7537042,1270,2.98885
1617006,7537049,1290,3.1883
1616999,7536948,1285,3.243525
1616985,7536749,1276,4.020325
1616906,7537056,1308,3.154925
1616806,7537063,1319,3.032275
1616813,7537163,1323,3.36705
1616820,7537263,1322,3.19645
1616792,7536864,1316,3.077175
1616785,7536762,1314,3.1025
1616706,7537071,1332,3.301325
1616607,7537078,1339,2.859375
1616614,7537177,1341,2.710175
1616621,7537276,1338,2.59945
1616628,7537376,1333,2.557925
1616600,7536976,1340,2.884525
1616586,7536778,1340,3.521175
1616579,7536677,1339,2.9629
1616507,7537084,1346,2.66395
1616307,7537097,1361,2.83115
1616321,7537298,1353,2.6814
1616300,7536998,1361,2.963075
1616286,7536799,1359,3.3404
1616272,7536599,1356,2.4834
1616208,7537104,1367,2.7809
1616108,7537111,1371,2.756975
1616129,7537411,1360,2.60835
1616023,7537013,1381,2.833725
1616016,7536913,1379,3.100475
1616009,7536814,1376,2.952275
1616002,7536714,1372,2.76305
1615908,7537124,1384,2.912
1615809,7537133,1391,2.668325
1615794,7536933,1387,3.047425
1615787,7536834,1384,3.1618
1615780,7536734,1380,2.578875
1615709,7537140,1407,3.068125
1615609,7537146,1414,2.7059
1615595,7536948,1394,2.2062
1615409,7537161,1464,2.480075
1615331,7537468,1512,1.995975
1615281,7536768,1483,2.4541
1615245,7537674,1550,1.966675
1615110,7537181,1497,1.412875
1615124,7537382,1502,2.3581
1615096,7536982,1496,1.6486
1615082,7536783,1503,3.2261
1615046,7537688,1569,2.2024
1615060,7537888,1590,1.858575
1614911,7537196,1506,1.301075
1614889,7536896,1518,0.7891
1614868,7536598,1568,1.8016
1614846,7537702,1582,1.37165
1614860,7537902,1605,1.4752
1614874,7538100,1639,1.59645
1614660,7537916,1621,1.13305
