1617427,7537015,1218.4872,2.56736176
1617434,7537114,1205.3174,2.702404
1617420,7536914,1224.5091,2.18840224
1617327,7537021,NaN,NaN
1617227,7537029,1258.5509,1.96555996
1617234,7537127,1248.3075,2.00332591
1617220,7536929,1261.3724,2.44917319
1617213,7536829,1259.6163,2.530711
1617206,7536728,1256.657,2.41133399
1617128,7537036,1274.3117,1.97819311
1617028,7537043,1289.9904,1.95986719
1617035,7537141,NaN,NaN
1617042,7537242,NaN,NaN
1617021,7536942,1286.6311,2.29154876
1617007,7536743,1280.2955,2.16787391
1616928,7537050,1307.1165,1.785031
1616828,7537057,1322.9627,1.902716
1616835,7537157,1324.8269,1.969199
1616842,7537257,1322.8863,1.97701279
1616849,7537355,1317.2448,1.66965559
1616821,7536957,1320.8495,1.74568831
1616814,7536858,NaN,NaN
1616807,7536757,NaN,NaN
1616728,7537065,1335.3543,2.00243536
NaN,NaN,NaN,NaN
1616629,7537072,1344.6653,1.69624124
1616636,7537171,1343.4099,1.92437191
1616643,7537270,1341.8569,NaN
1616650,7537370,1336.8908,2.39016124
1616622,7536971,1345.0437,1.62750736
1616608,7536772,1342.3207,2.00911456
1616601,7536671,1338.3033,1.53169471
1616529,7537078,1352.8634,1.22219311
1616429,7537084,1360.0646,1.56859856
1616329,7537092,1366.7869,2.00687975
1616343,7537292,1361.0576,1.36851119
1616350,7537390,NaN,NaN
1616322,7536992,1367.2837,NaN
NaN,NaN,NaN,NaN
1616308,7536793,NaN,NaN
1616301,7536693,1359.167,1.60050736
1616294,7536593,1358.3277,1.41561391
1616230,7537099,1373.507,1.54897975
1616130,7537105,1380.5476,1.45596464
1616137,7537206,1375.6855,1.43447804
1616144,7537306,1370.2938,1.30329436
1616151,7537405,NaN,NaN
1616123,7537006,NaN,NaN
1616116,7536907,NaN,NaN
1616109,7536807,NaN,NaN
1616102,7536706,NaN,NaN
1616095,7536607,NaN,NaN
1616030,7537112,1387.9718,1.707119
1616023,7537013,1388.8726,1.84300775
1616016,7536913,1386.9714,1.83385975
1616009,7536814,1383.7241,1.41175975
1616002,7536714,1377.9038,1.44443536
1615930,7537119,NaN,NaN
1615831,7537127,1402.5337,NaN
1615838,7537227,1402.9418,1.839311
1615823,7537027,NaN,NaN
1615816,7536927,NaN,NaN
1615809,7536828,1389.5711,1.61901775
1615802,7536728,1388.1114,1.811584
1615731,7537134,1412.6072,1.23397975
1615631,7537141,1425.7053,1.32503239
1615617,7536942,1414.2309,1.33853196
1615431,7537155,1468.6708,1.62910876
1615353,7537462,1515.4902,1.120696
1615303,7536763,1484.1291,1.110775
1615267,7537668,1553.7922,1.05723751
1615132,7537175,1500.2555,0.93497056
1615146,7537376,1513.5295,0.94951196
1615118,7536977,1500.784,1.05576871
1615104,7536777,1503.4888,0.85101975
1615039,7537283,1504.2323,0.68712599
1615068,7537682,NaN,NaN
1615082,7537882,1605.5544,0.96194599
1615025,7537083,1503.8203,0.93421484
1614933,7537190,NaN,NaN
1614911,7536891,1519.476,0.96229775
1614890,7536592,1562.3714,1.47553751
1614868,7537696,NaN,NaN
1614882,7537896,1625.3982,0.62679775
1614896,7538095,1660.4723,0.80572311
1614682,7537910,1636.1257,0.72029775
1614697,7538110,1661.6535,0.59127975
1614697,7538110,1661.7,0.95738396
