1617405,7537021,1223.197544,2.844745
1617412,7537120,1209.885353,3.295302
1617398,7536919,1229.301945,2.86507
1617305,7537027,1243.806289,2.811963
1617205,7537035,1262.252469,2.974414
1617212,7537133,1252.426253,2.994633
1617198,7536934,1264.45765,2.928415
1617191,7536835,1262.790075,2.957749
1617184,7536734,1259.431648,2.832403
1617106,7537042,1277.548748,2.826524
1617006,7537049,1293.87494,2.525855
1617020,7537247,1294.136062,2.761623
1616999,7536948,1290.187364,2.599075
1616985,7536749,1283.350032,2.733739
1616906,7537056,1311.094992,2.417298
1616806,7537063,1326.159766,2.364527
1616820,7537263,1324.689666,2.700975
1616827,7537360,1318.961473,2.419181
1616799,7536963,1324.510922,2.404293
1616792,7536864,1322.680514,2.534616
1616706,7537071,1337.58207,2.638638
1616607,7537078,1346.539109,2.320305
1616614,7537177,1345.222684,2.438861
1616621,7537276,1343.072736,2.374747
1616600,7536976,1346.997697,2.336528
1616586,7536778,1344.536633,2.588307
1616579,7536677,1341.273225,2.465967
1616507,7537084,1354.516196,2.23797
1616407,7537089,1361.579874,2.25841
1616307,7537097,1368.205631,2.336855
1616328,7537395,1360.487441,2.264625
1616300,7536998,1369.028565,2.297301
1616286,7536799,1364.166396,2.351743
1616272,7536599,1359.136147,1.871295
1616208,7537104,1374.935074,2.366631
1616122,7537312,1371.554174,2.337739
1616008,7537118,1389.691955,2.258295
1615908,7537124,1397.843821,2.188072
1615822,7537331,1409.283197,2.637842
1615794,7536933,1396.867571,2.199742
1615773,7536634,1399.870562,1.792505
1615609,7537146,1430.525235,2.396283
1615595,7536948,1418.664902,2.249737
1615409,7537161,1473.441616,2.13973
1615281,7536768,1486.966092,1.819735
1615110,7537181,1500.080191,1.35528
1615096,7536982,1501.620115,1.323771
1615082,7536783,1504.097085,1.405505
1614911,7537196,1508.041196,0.776415
1614889,7536896,1523.818635,0.850547
