651125.7163,7536375.96,1214,2.477593171
651131.4226,7536475.014,1201,2.522642722
651120.036,7536274.907,1220,3.309208036
651114.3296,7536175.853,1222,2.718822901
651025.676,7536380.654,1236,3.41718326
650925.6096,7536387.347,1255,3.256965917
650931.329,7536485.401,1245,3.095003081
650919.9163,7536287.293,1259,3.021158485
650914.223,7536187.24,1257,3.080568395
650908.5427,7536086.187,1250,2.915003081
650826.556,7536393.053,1271,3.10936344
650726.5027,7536398.746,1288,2.81236344
650737.9023,7536597.853,1285,2.727822901
650720.8224,7536297.694,1284,2.700748574
650709.4227,7536098.587,1276,2.308041594
650626.4494,7536404.44,1305,2.87177335
650526.3961,7536410.133,1320,2.846568395
650532.0894,7536510.186,1323,2.823876503
650537.7827,7536610.24,1320,2.848734837
650543.5021,7536708.294,1314,1.993388215
650520.7028,7536310.08,1318,2.565785738
650514.9964,7536211.026,1315,2.605772
650509.3161,7536109.973,1312,3.016899928
650426.3298,7536416.826,1332,2.55136344
650327.2762,7536422.532,1341,2.666927404
650338.6889,7536620.64,1338,2.31665781
650344.3822,7536720.693,1332,2.171617946
650321.5959,7536321.479,1342,2.494466592
650310.1962,7536122.373,1340,2.513902628
650304.5159,7536021.32,1338,2.650734837
650227.2359,7536427.226,1348,2.604298801
650127.1957,7536431.92,1355,2.611144747
650027.1295,7536438.613,1361,2.518990693
650038.5161,7536638.719,1355,2.569759612
650044.2355,7536736.773,1352,1.954899928
650021.4362,7536338.559,1362,2.52077335
650010.0364,7536139.453,1358,2.590965917
649998.6497,7535939.346,1357,1.970721099
649928.0759,7536444.319,1367,2.576593171
649828.0357,7536449.013,1373,2.245041594
649839.4093,7536650.119,1364,2.007822901
649845.1156,7536749.172,1362,1.564769975
649727.9825,7536454.706,1379,2.379323576
649716.5828,7536255.599,1379,2.590619296
649705.1831,7536056.492,1372,2.20936344
649699.4897,7535956.439,1372,2.608990693
649627.9293,7536460.399,1387,2.347297451
649528.8627,7536467.105,1397,2.08236074
649539.2627,7536666.199,1394,2.208076058
649522.1697,7536367.039,1394,2.16836209
649516.4764,7536266.986,1389,2.436901278
649510.77,7536167.932,1384,2.425016819
649505.0767,7536067.879,1381,2.017503756
649499.3833,7535967.826,1390,1.374615921
649428.8095,7536472.799,1407,2.232810514
649328.7563,7536478.492,1415,2.297630334
649317.3566,7536279.385,1405,2.054617946
649128.65,7536489.879,1459,1.558448805
649046.6763,7536795.744,1510,1.264257587
649005.8105,7536096.359,1480,1.762644072
648958.0228,7537000.544,1548,1.16956502
648829.5032,7536505.972,1496,1.19938484
648840.8768,7536707.078,1499,1.418961192
648818.0905,7536307.865,1494,1.030064345
648806.7038,7536107.759,1501,1.102639347
648758.9161,7537011.944,1567,1.21038484
648770.3027,7537212.05,1589,1.006487318
648630.3835,7536518.371,1505,0.926971555
648612.2909,7536219.198,1516,0.638722687
648595.1979,7535920.039,1568,1.036307139
648558.8099,7537023.33,1581,0.643291376
648570.1964,7537223.437,1603,0.798217049
648458.7568,7537029.024,1612,0.88535669
648470.1433,7537229.13,1619,1.34035804
648481.5428,7537428.236,1641,0.769061645
