648382,7537435,1641,1.42
648359,7537035,1612,1.14
648570,7537223,1603,1.31
648559,7537023,1581,1.20
648595,7535920,1568,2.10
648612,7536219,1516,1.79
648630,7536518,1505,1.51
648770,7537212,1589,1.61
648807,7536108,1501,2.21
648818,7536308,1494,1.99
648841,7536707,1499,2.41
648830,7536506,1496,1.89
649006,7536096,1480,2.57
649047,7536796,1510,2.96
649129,7536490,1459,3.26
649317,7536279,1405,3.06
649329,7536478,1415,3.01
649429,7536473,1407,2.92
649499,7535968,1378,2.54
649505,7536068,1381,2.62
649511,7536168,1384,2.95
649516,7536267,1389,3.10
649522,7536367,1394,3.09
649539,7536666,1394,3.82
649529,7536467,1397,3.02
649628,7536460,1387,3.04
649699,7535956,1372,2.21
649705,7536056,1372,2.92
649717,7536256,1379,3.36
649728,7536455,1379,3.05
649845,7536749,1362,2.91
649839,7536650,1364,3.07
649828,7536449,1373,3.21
649928,7536444,1367,3.20
649999,7535939,1357,2.83
650010,7536139,1358,3.41
650021,7536339,1362,3.22
650044,7536737,1352,3.31
650039,7536639,1355,3.14
650027,7536439,1361,3.38
650127,7536432,1355,3.29
650227,7536427,1348,4.21
650305,7536021,1338,3.24
650310,7536122,1340,3.51
650322,7536321,1342,3.35
650344,7536721,1332,3.29
650339,7536621,1338,3.60
650327,7536423,1341,3.40
650426,7536417,1332,4.39
650509,7536110,1312,3.31
650515,7536211,1315,3.63
650521,7536310,1318,3.16
650544,7536708,1314,3.17
650538,7536610,1320,3.93
650532,7536510,1323,3.53
650526,7536410,1320,3.52
650626,7536404,1305,3.66
650709,7536099,1276,4.47
650721,7536298,1284,3.77
650738,7536598,1285,4.24
650727,7536399,1288,3.83
650827,7536393,1271,3.85
650909,7536086,1250,4.32
650914,7536187,1257,4.44
650920,7536287,1259,4.15
650931,7536485,1245,4.20
650926,7536387,1255,3.93
651026,7536381,1236,4.35
651120,7536275,1211,4.39
651131,7536475,1212,4.41
651126,7536376,1214,4.36
