648359,7537035,1612,0.36
648370,7537235,1619,0.3
648382,7537435,1641,0.26
648559,7537023,1581,0.43
648570,7537223,1603,0.51
648595,7535920,1568,0.55
648612,7536219,1516,0.41
648630,7536518,1505,0.5
648759,7537012,1567,0.72
648770,7537212,1589,0.67
648807,7536108,1501,0.77
648818,7536308,1494,0.88
648830,7536506,1496,0.65
648841,7536707,1499,0.83
648958,7537001,1548,0.95
649006,7536096,1480,0.9
649047,7536796,1510,1.1
649129,7536490,1459,0.97
649317,7536279,1405,1.22
649329,7536478,1415,1.45
649429,7536473,1407,1.34
649499,7535968,1378,0.99
649505,7536068,1381,1.47
649511,7536168,1384,1.83
649516,7536267,1389,1.47
649522,7536367,1394,1.37
649529,7536467,1397,1.24
649539,7536666,1394,1.11
649628,7536460,1387,1.19
649699,7535956,1372,0.93
649705,7536056,1372,1.52
649717,7536256,1379,1.65
649728,7536455,1379,1.32
649828,7536449,1373,1.58
649839,7536650,1364,1.13
649845,7536749,1362,1.09
649928,7536444,1367,1.49
649999,7535939,1357,1.1
650010,7536139,1358,1.74
650021,7536339,1362,1.5
650027,7536439,1361,1.46
650039,7536639,1355,1.36
650044,7536737,1352,1.29
650127,7536432,1355,1.48
650227,7536427,1348,1.72
650305,7536021,1338,1.61
650310,7536122,1340,2.02
650322,7536321,1342,1.77
650327,7536423,1341,1.73
650339,7536621,1338,1.67
650344,7536721,1332,1.15
650426,7536417,1332,1.88
650509,7536110,1312,1.45
650515,7536211,1315,1.51
650521,7536310,1318,1.62
650526,7536410,1320,2.06
650532,7536510,1323,2.26
650538,7536610,1320,2.09
650544,7536708,1314,1.34
650626,7536404,1305,2.16
650709,7536099,1276,2
650721,7536298,1284,2.06
650727,7536399,1288,1.98
650738,7536598,1285,1.27
650827,7536393,1271,2.19
650909,7536086,1250,1.84
650914,7536187,1257,2.28
650920,7536287,1259,2.26
650926,7536387,1255,2.25
650931,7536485,1245,1.96
651026,7536381,1236,2.33
651126,7536376,1214,2.52
