2012-01-01 01:00:00,1.0,74.9,0.0287,2.07,30
2012-01-01 02:00:00,1.3,289.3,0.0391,4.18,144
2012-01-01 03:00:00,1.8,264.9,0.0444,3.59,202
2012-01-01 04:00:00,1.9,291.3,0.0370,3.25,355
2012-01-01 05:00:00,1.1,304.7,0.0363,2.83,406
2012-01-01 06:00:00,1.4,311.4,0.0378,3.30,556
2012-01-01 07:00:00,2.9,290.1,0.0465,4.22,626
2012-01-01 08:00:00,2.1,261.6,0.0464,4.30,721
2012-01-01 09:00:00,3.1,279.9,0.0402,7.37,833
2012-01-01 10:00:00,3.9,285.1,0.0420,8.78,909
2012-01-01 11:00:00,3.1,293.4,0.0371,6.50,1044
2012-01-01 12:00:00,4.4,295.0,0.0441,6.34,1130
2012-01-01 13:00:00,3.2,305.0,0.0290,5.14,1211
2012-01-01 14:00:00,4.1,298.4,0.0352,7.61,1326
2012-01-01 15:00:00,2.9,313.1,0.0368,5.26,1458
2012-01-01 16:00:00,3.0,294.6,0.0375,6.78,1531
2012-01-01 17:00:00,3.9,301.4,0.0305,8.21,1610
2012-01-01 18:00:00,2.5,282.8,0.0418,5.17,1744
2012-01-01 19:00:00,3.7,286.7,0.0414,7.16,1848
2012-01-01 20:00:00,7.6,281.0,0.0377,11.05,1958
2012-01-01 21:00:00,8.9,276.4,0.0354,13.60,2019
2012-01-01 22:00:00,7.0,276.4,0.0364,11.71,2100
2012-01-01 23:00:00,6.6,281.4,0.0374,9.88,2203
2012-01-02 00:00:00,7.0,278.1,0.0350,11.11,2341
2012-01-02 01:00:00,7.3,284.0,0.0410,10.72,23
2012-01-02 02:00:00,7.3,277.4,0.0374,11.55,147
2012-01-02 03:00:00,7.9,275.8,0.0355,12.27,227
2012-01-02 04:00:00,8.7,270.3,0.0376,12.59,331
2012-01-02 05:00:00,5.8,268.9,0.0392,9.44,416
2012-01-02 06:00:00,4.7,269.9,0.0432,9.70,548
2012-01-02 07:00:00,5.6,275.5,0.0371,10.08,654
2012-01-02 08:00:00,6.5,282.1,0.0388,10.25,742
2012-01-02 09:00:00,5.4,277.8,0.0384,10.40,853
2012-01-02 10:00:00,5.4,275.4,0.0381,8.57,904
2012-01-02 11:00:00,4.1,276.3,0.0394,6.64,1057
2012-01-02 12:00:00,3.3,264.0,0.0435,6.12,1125
