TIMESTAMP,aT_05_avg,aT_1_avg,aT_2_avg,RH_05_avg,RH_1_avg,RH_2_avg,SW_avg,SWrefl_avg,LW_avg,LWout_avg,WS_avg,WS_std,WS_min,WS_max,WD_avg,WD_std,Prec_tot
2016-04-17 18:00,-13.3,-11.5,-9.7,80,70,NaN,NaN,16,274,263,4,0.4,2.8,5.3,263,4.1,0
2016-04-17 19:00,-13.3,-11.6,-9.8,80,71,NaN,5,5,274,263,3.9,0.5,1.4,5.2,265,4.7,0
2016-04-17 20:00,-14.6,-11.9,-9.5,82,72,NaN,NaN,0,274,258,3.2,0.5,1,5,264,4.2,0
2016-04-17 21:00,-14.8,-12,-9.9,82,73,NaN,NaN,NaN,273,256,3.4,0.6,2.3,5,265,5.2,0
2016-04-17 22:00,-14.7,-11.5,-9.4,79,68,NaN,NaN,0,272,255,2.9,0.6,0.7,4.8,264,8.5,0
2016-04-17 23:00,-14.9,-11,-9.4,75,62,NaN,NaN,0,268,253,2.6,0.6,0.7,5.3,265,10.5,0
2016-04-18 00:00,-14.8,-10.7,-8.8,73,58,NaN,NaN,0,266,253,2.6,0.5,0.5,5.6,262,12.1,0
2016-04-18 01:00,-15.2,-11.2,-9.7,75,62,NaN,NaN,0,262,251,2.3,0.7,0.8,4.3,264,13.9,0
2016-04-18 02:00,-15,-11.2,-9.4,75,62,NaN,NaN,0,261,254,2.8,0.6,0.7,4.3,268,8.2,0
2016-04-18 03:00,-15.7,-11,-9.2,77,63,NaN,NaN,2,257,252,2.3,0.4,0.8,3.4,266,7.8,0
2016-04-18 04:00,-15.7,-9.8,-8.3,77,61,NaN,8,25,255,252,1.5,0.4,0.4,3.2,272,14.2,0
2016-04-18 05:00,-14.1,-9.1,-8.1,75,62,NaN,NaN,75,251,259,1.1,0.4,0,2.3,274,13.7,0
2016-04-18 06:00,-10.1,-7.3,-6.7,70,58,NaN,NaN,237,257,276,1.2,0.3,0.2,2.9,219,26.7,0
2016-04-18 07:00,-8,-7.1,-6.2,68,57,NaN,366,296,252,286,1.2,0.3,0,2.5,269,8.2,0
2016-04-18 08:00,-6.6,-7.1,-6.4,66,57,NaN,502,364,238,291,0.8,0.3,0,2.1,262,17.2,0
2016-04-18 09:00,-8.2,-7.3,-6.8,69,60,NaN,393,292,233,288,1.2,0.4,0,2.5,243,19,0
2016-04-18 10:00,-5.3,-5.2,-5.3,70,63,NaN,646,464,243,306,0.9,0.3,0,1.8,60,16.3,0
2016-04-18 11:00,-5,NaN,NaN,72,63,NaN,647,473,236,310,0.6,0.2,0,1.6,77,15.5,0
2016-04-18 12:00,-5.3,-5.9,-5.5,70,64,NaN,596,448,225,308,0.7,0.3,0,2.4,255,13.4,0.2
2016-04-18 13:00,-5.9,-5.7,-5.7,71,65,NaN,594,437,219,305,0.9,0.3,0,1.9,244,9.5,0
2016-04-18 14:00,-6.4,-6.1,-5.9,73,66,NaN,542,391,218,302,1.5,0.3,0.2,2.6,251,15.1,0.1
2016-04-18 15:00,-7.9,-7.1,-6.5,73,65,NaN,403,289,217,291,2.2,0.4,0.1,3.8,257,10.4,0
2016-04-18 16:00,NaN,-8.2,-7.1,74,66,NaN,239,171,217,280,2,0.4,0,3.4,269,16.8,0
2016-04-18 17:00,-14.5,-9.7,-8.5,84,77,NaN,40,37,213,262,1.6,0.4,0.5,2.9,265,8.4,0
2016-04-18 18:00,-13.5,-10.1,-9.2,88,83,NaN,18,17,239,269,1.4,0.5,0,3,252,22.7,0
2016-04-18 19:00,-9.4,-9.3,-8.9,90,84,NaN,6,6,283,290,2.9,0.4,1.3,4.1,268,5.9,0
2016-04-18 20:00,-8.6,-8.5,-8.2,89,82,NaN,0,0,293,295,3,0.4,1.6,4.4,274,7.7,0
2016-04-18 21:00,-7.9,-7.9,-7.6,87,80,NaN,0,0,294,297,2.6,0.5,1,3.7,279,9.8,0
2016-04-18 22:00,-7.9,-7.8,-7.6,86,79,NaN,0,0,288,296,2.1,0.5,0.5,3.3,303,15.1,0
2016-04-18 23:00,-8.1,-7.8,-7.6,86,80,NaN,0,0,288,294,0.8,0.3,0,2.5,266,26.5,0
2016-04-19 00:00,-8.5,-8.1,-7.9,87,80,NaN,NaN,0,283,291,0.4,0.3,0,1.5,NaN,18.7,0
2016-04-19 01:00,-14.7,-9.1,-8.7,87,81,NaN,NaN,0,224,267,1,0.5,0,3.3,267,15.3,0
2016-04-19 02:00,-13.9,-10.6,-9.3,86,79,NaN,NaN,1,209,264,3,0.7,0.6,4.8,267,4.9,0
2016-04-19 03:00,-15.2,-10.4,-8.8,85,78,NaN,NaN,1,209,259,2,0.4,0.9,3.4,267,6.3,0
2016-04-19 04:00,-14.4,-10,-8.7,84,76,NaN,32,22,206,256,1.7,0.6,0,3.9,268,11.1,0
2016-04-19 05:00,-12.3,-8.8,-7.6,78,67,NaN,189,134,206,263,1.6,0.3,0.3,3.1,269,23.2,0
2016-04-19 06:00,-10.6,-8.9,-7.8,77,70,NaN,252,207,209,271,1.5,0.5,0,3.1,272,16.9,0
2016-04-19 07:00,-9.5,-8.6,-7.9,77,70,NaN,305,253,208,277,1.7,0.3,0,3.3,259,20.8,0
2016-04-19 08:00,NaN,-6.8,-6.8,75,63,NaN,365,295,210,275,0.9,0.3,0,1.7,150,22.7,0
2016-04-19 09:00,-6.4,-5.6,-5,68,54,NaN,625,484,212,302,1,0.2,0.5,2,169,31.1,0
2016-04-19 10:00,-5.9,-5.4,-5.9,67,54,NaN,636,492,214,308,0.7,0.3,0,1.4,NaN,22,0
2016-04-19 11:00,-5.5,-5.4,-5.7,67,60,NaN,669,509,211,310,0.7,0.3,0,2.8,222,28.6,0
2016-04-19 12:00,-5.9,-5.2,-6.1,68,61,NaN,659,497,210,309,1,0.3,0,2.1,229,28.1,0
2016-04-19 13:00,-6.4,-6.2,-6.2,68,60,NaN,607,453,209,305,1.3,0.2,0,2.7,252,13.9,0
2016-04-19 14:00,-7.4,-7,-6.9,70,62,NaN,529,389,208,298,1.8,0.3,0.5,3.2,245,11,0
2016-04-19 15:00,-8.8,-8.3,-7.8,71,62,NaN,431,314,206,289,2.7,0.3,1.3,3.9,263,5.7,0
2016-04-19 16:00,-10.8,-10.1,-9.1,73,64,NaN,282,203,204,279,3.4,0.3,1.9,4.4,264,4.1,0
2016-04-19 17:00,-13,-11.7,-10.4,77,68,NaN,41,38,203,266,3.4,0.7,0.6,4.8,263,7.9,0
2016-04-19 18:00,-13.8,-12.3,-10.8,77,67,NaN,29,22,202,262,3.6,0.5,1.8,5,261,5.4,0
2016-04-19 19:00,-14.4,-12.6,-10.9,76,66,NaN,5,7,200,259,3.5,0.7,1.3,5.3,260,9.8,0
2016-04-19 20:00,-13.1,-11.8,-10.8,74,64,NaN,NaN,2,201,261,3.4,0.8,0.7,5.3,253,17.3,0
2016-04-19 21:00,-12.7,-10.1,-9.4,71,61,NaN,NaN,0,199,263,3.3,0.9,0.3,5.2,251,21.7,0
2016-04-19 22:00,-10.5,-9.4,-8.8,67,58,NaN,NaN,0,203,260,1.7,0.7,0,3.5,216,44.6,0
2016-04-19 23:00,-12.4,-10.8,-9.5,72,61,NaN,NaN,0,232,268,3.1,0.5,1.3,4.4,265,9.5,0
2016-04-20 00:00,-11.2,-9.9,-9,72,60,NaN,NaN,0,255,275,2.3,0.5,0.7,3.6,264,7.5,0
2016-04-20 01:00,-11,-9.5,-8.7,75,62,NaN,0,0,268,279,1.8,0.3,0.4,2.7,261,5.7,0
2016-04-20 02:00,-12.3,-10.1,-9.1,75,64,NaN,NaN,0,234,270,2,0.4,0.5,3.7,263,9.6,0
2016-04-20 03:00,-13,-11.5,-10.1,77,66,NaN,6,2,233,268,3,0.4,2,4.4,267,3.8,0
2016-04-20 04:00,-13.3,-11.3,-10.1,77,66,NaN,18,16,224,265,2.5,0.4,0.5,3.5,259,6.7,0
2016-04-20 05:00,-13.3,-11.3,-10,76,66,NaN,112,96,218,265,2.5,0.3,0.9,4.1,259,4.5,0
2016-04-20 06:00,-10.3,-9.2,-8.5,72,63,NaN,284,235,221,278,1.5,0.3,0.7,2.5,262,7.9,0
2016-04-20 07:00,-9.2,-8.5,-7.1,69,57,NaN,371,302,215,283,0.9,0.2,0.5,1.7,275,15.5,0
2016-04-20 08:00,-7.2,-6.6,-5.6,64,54,NaN,506,400,203,289,0.5,0.2,0,1.7,260,6.4,0
2016-04-20 09:00,-6.3,-6.4,-5.5,60,50,NaN,594,459,205,300,0.6,0.2,0,1.2,NaN,25.3,0
2016-04-20 10:00,-6,-5.1,-5.4,59,46,NaN,649,497,202,305,0.6,0.3,0,1.4,NaN,23.5,0
2016-04-20 11:00,-6,-4.9,-5.7,62,52,NaN,673,510,201,307,0.5,0.3,0,1.4,NaN,38.6,0
2016-04-20 12:00,-6,-6.3,-6.3,62,57,NaN,660,496,199,306,0.6,0.3,0,1.6,238,27.8,0
2016-04-20 13:00,-7.2,-7.1,-7,63,55,NaN,616,459,197,301,1.3,0.4,0,2.8,247,10.6,0
2016-04-20 14:00,-8.9,-8.7,-8.2,64,54,NaN,543,398,196,291,2.5,0.4,1.2,4,255,4.3,0
2016-04-20 15:00,-10.2,-9.6,-9,67,56,NaN,438,319,195,283,3.3,0.5,2.1,4.4,261,4.9,0
2016-04-20 16:00,-11.4,-10.6,-9.5,65,54,NaN,266,193,197,272,3.2,0.6,1.5,4.5,262,6.4,0
2016-04-20 17:00,-14.3,-11.2,-9.8,67,52,NaN,51,45,200,258,2.6,0.5,1.6,3.9,261,5.8,0
2016-04-20 18:00,-14.5,-11.3,-9.8,62,46,NaN,32,29,204,256,2.6,0.5,0.6,4.5,267,5.9,0
2016-04-20 19:00,-15.6,-11.4,-10,67,49,NaN,11,9,207,253,2.2,0.6,0.8,3.9,261,6.5,0
2016-04-20 20:00,-14.3,-10.9,-9.3,61,41,NaN,0,1,225,258,2.2,0.4,0.3,3.7,258,12,0
2016-04-20 21:00,-13.2,-10.5,-9.7,63,47,NaN,0,0,242,262,1.1,0.5,0,2.5,267,22,0
2016-04-20 22:00,-13.3,-9.9,-9.5,67,52,NaN,0,0,255,270,1,0.4,0,2.5,251,42,0
2016-04-20 23:00,-12.9,-10.7,-10.1,74,61,NaN,NaN,0,240,265,1.2,0.6,0,3.3,268,17.4,0
2016-04-21 00:00,-13,-10.8,-10.1,77,66,NaN,NaN,0,244,266,1.3,0.3,0,3.3,265,24,0
2016-04-21 01:00,-13.8,-11.8,-10.8,80,70,NaN,NaN,0,227,264,2.4,0.5,0.4,4,265,6.7,0
2016-04-21 02:00,-15.6,-12,-10.7,80,69,NaN,NaN,0,207,253,2.3,0.6,0.7,4,269,9.4,0
2016-04-21 03:00,-15.9,-11.6,-10.4,80,69,NaN,5,2,205,250,1.9,0.4,0.4,3.3,265,8.1,0
2016-04-21 04:00,-15.7,-11.5,-10,79,66,NaN,49,38,206,251,1.6,0.5,0,3.7,264,6.6,0
2016-04-21 05:00,-13.1,-9.9,-8.8,76,65,NaN,143,122,214,259,0.9,0.4,0,3.3,297,29.8,0
2016-04-21 06:00,-13.2,-10.1,-8.7,76,66,NaN,211,177,215,266,1.4,0.4,0,2.7,273,20.1,0
2016-04-21 07:00,-9.6,-8.5,-7.2,73,65,NaN,330,270,233,281,0.9,0.4,0,3.2,195,26.7,0
2016-04-21 08:00,-6.6,-6.9,-6.6,67,60,NaN,583,464,257,307,2.3,0.7,0.9,6.2,78,29.7,0
2016-04-21 09:00,-6.2,-6.4,-6,62,55,NaN,518,417,273,310,2.1,0.8,0,4.2,97,43.5,0
2016-04-21 10:00,-6.8,-6.8,-6.5,64,57,NaN,413,339,275,304,3.1,1.2,0.6,7.2,96,37.2,0
2016-04-21 11:00,-6.6,-6.7,-6.4,72,65,NaN,342,293,297,306,2.4,1.1,0.2,4.9,93,29.8,0
2016-04-21 12:00,-7.5,-7.6,-7.4,77,70,NaN,338,289,291,303,2.7,0.9,0.3,5.3,112,46.6,0
2016-04-21 13:00,-7.8,-7.7,-7.6,79,72,NaN,216,187,289,299,2.2,1,0,5,261,52.8,0
2016-04-21 14:00,-7.2,-7.3,-7.1,79,72,NaN,219,190,295,302,1.8,0.8,0,4.7,176,33,0
2016-04-21 15:00,-7.4,-7.5,-7.4,83,76,NaN,107,95,296,301,1.3,0.6,0,3.3,144,39.4,0
2016-04-21 16:00,-7.5,-7.4,-7.3,86,79,NaN,99,88,297,301,1,0.6,0,3.1,95,49.1,0
2016-04-21 17:00,-7.4,-7.5,-7.4,89,83,NaN,69,61,298,301,0.6,0.3,0,1.8,NaN,37.1,0
2016-04-21 18:00,-7.5,-7.6,-7.5,90,84,NaN,31,27,298,301,1.3,0.5,0,2.7,36,34.8,0
2016-04-21 19:00,-7.4,-7.5,-7.4,89,83,NaN,10,8,298,300,1.5,0.8,0,4.2,82,60.1,0
2016-04-21 20:00,-7.4,-7.5,-7.3,87,81,NaN,0,1,297,300,1.6,0.7,0,4.8,93,42.8,0
2016-04-21 21:00,-7.4,-7.5,-7.3,85,79,NaN,0,0,297,299,1.3,0.5,0,2.7,88,42.4,0
2016-04-21 22:00,-7.5,-7.5,-7.3,83,77,NaN,0,0,295,299,1.4,0.6,0.1,3.9,80,42.2,0
2016-04-21 23:00,-7.5,-7.5,-7.3,83,77,NaN,0,0,295,298,1.5,0.7,0,4.9,91,33.3,0
2016-04-22 00:00,-7.6,-7.5,-7.4,83,77,NaN,0,0,293,297,0.9,0.5,0,2.4,128,27.1,0
2016-04-22 01:00,-7.9,-7.8,-7.7,86,80,NaN,0,0,293,296,0.4,0.2,0,1.2,NaN,24.1,0
2016-04-22 02:00,-8.3,-8.1,-7.9,89,83,NaN,0,0,294,295,0.5,0.3,0,1.2,NaN,21.1,0
2016-04-22 03:00,-8.1,-7.9,-7.7,86,79,NaN,4,3,293,294,0.4,0.3,0,1.2,NaN,20.1,0
2016-04-22 04:00,-7.9,-7.7,-7.6,81,73,NaN,20,17,292,295,0.6,0.3,0,1.5,NaN,30.7,0
2016-04-22 05:00,-8,-7.6,-7.5,82,73,NaN,46,40,292,295,0.4,0.2,0,1.5,NaN,18,0
2016-04-22 06:00,-7.2,-6.9,-6.8,78,70,NaN,134,113,289,297,0.4,0.2,0,1.2,NaN,10.5,0
2016-04-22 07:00,-6.5,-6.3,-6.3,75,67,NaN,212,180,291,302,0.3,0.1,0,1,NaN,9.2,0
2016-04-22 08:00,-5.8,-5.5,-6.1,71,60,NaN,441,368,278,308,0.8,0.4,0,2.5,178,20.5,0
