TIMESTAMP,aT_05_avg,aT_1_avg,aT_2_avg,RH_05_avg,RH_1_avg,RH_2_avg,SW_avg,SWrefl_avg,LW_avg,LWout_avg,WS_avg,WS_std,WS_min,WS_max,WD_avg,WD_std,Prec_tot
2014-04-11 16:00,-4,-3.5,-3.4,86,81,81,111,96,291,294,10.3,3.7,1.3,20.4,206,17.1,0
2014-04-11 17:00,NaN,-3.6,-3.5,NaN,81,82,74,64,291,294,10.2,3.3,3.5,19.4,196,23.3,0
2014-04-11 18:00,NaN,-3.9,-3.8,NaN,83,83,37,33,291,293,9.5,3.8,1.1,17.2,190,20,0
2014-04-11 19:00,NaN,-4.2,-4,NaN,81,81,13,10,287,292,11.9,4.3,2.5,19,206,27.7,0
2014-04-11 20:00,NaN,-4.7,-4.5,NaN,82,82,0,0,281,290,12.2,5.4,2,27.7,221,31,0.9
2014-04-11 21:00,NaN,-4.9,-4.8,NaN,84,84,0,0,283,289,7.8,4,0.9,20.9,243,59,0.2
2014-04-11 22:00,NaN,-4.9,-4.8,NaN,83,83,0,0,284,289,5.9,3,1.6,15,214,64.2,0
2014-04-11 23:00,NaN,-4.9,-4.7,NaN,84,84,0,0,280,289,10.8,4.3,1.8,21,214,26,0.1
2014-04-12 00:00,NaN,-4.9,-4.7,NaN,85,85,0,0,280,289,9.9,4.7,1.4,20.6,202,32.3,0.1
2014-04-12 01:00,NaN,-5,-4.9,NaN,82,83,0,0,285,289,8.9,4,0.7,17.3,199,34.3,0
2014-04-12 02:00,NaN,-5.2,-5.1,NaN,82,82,0,0,285,288,7.9,2.7,0,17.6,187,28.5,0
2014-04-12 03:00,NaN,-5.8,-5.7,NaN,81,82,0,0,280,285,5.8,2.4,1.4,14.9,195,32.4,0
2014-04-12 04:00,NaN,-5.8,-5.7,NaN,81,82,17,11,282,285,4.8,2.2,0,10.4,192,38.7,0
2014-04-12 05:00,NaN,-6.1,-5.9,NaN,85,84,29,26,274,284,10.7,2.9,1.6,20.4,241,23.3,0
2014-04-12 06:00,NaN,-6.2,-6,NaN,79,79,69,59,261,282,9.1,2.6,0.6,21.4,267,26.2,0
2014-04-12 07:00,NaN,-5.9,-5.7,NaN,73,73,125,108,258,280,2.5,1.2,0,7,150,72.8,0
2014-04-12 08:00,NaN,-5.3,-5,NaN,64,64,178,155,265,282,5.9,1.3,1.3,9.1,245,24.2,0
2014-04-12 09:00,NaN,-5.2,-5,NaN,69,69,237,206,273,284,3.7,1.6,0.3,8.4,249,31.6,0
2014-04-12 10:00,NaN,-5.2,-5.2,NaN,75,77,345,295,272,287,2.7,1.3,0,6.2,154,44.1,0
2014-04-12 11:00,NaN,-5,-5,NaN,77,79,346,297,273,288,2.1,1.3,0,5.9,138,43.2,0
2014-04-12 12:00,NaN,-5.3,-5.2,NaN,83,83,330,284,278,289,2.1,0.7,0,4.7,78,21.2,0
2014-04-12 13:00,NaN,-5.3,-5.1,NaN,83,84,276,239,283,290,1.7,1,0,5.3,111,28.3,0
2014-04-12 14:00,NaN,-5.2,-5,NaN,86,87,245,214,282,290,2.8,1.2,0.5,7.6,91,26.1,0
2014-04-12 15:00,NaN,-4.6,-4.5,NaN,84,85,195,169,283,291,2.6,1.1,0,6,180,31.6,0
2014-04-12 16:00,NaN,-4.6,-4.5,NaN,89,90,133,116,287,292,3.1,1.1,0.6,5.6,123,22.9,0
2014-04-12 17:00,NaN,-4.6,-4.5,NaN,90,91,79,69,287,292,2,0.6,0.6,3.6,114,15.2,0
2014-04-12 18:00,NaN,-4.5,-4.5,NaN,90,92,32,29,287,291,2.9,1.1,0.6,6,145,22.4,0
2014-04-12 19:00,NaN,-4.8,-4.7,NaN,91,93,7,6,288,291,2.6,1.2,0,6.2,106,36.8,0
2014-04-12 20:00,NaN,-4.9,-4.8,NaN,92,93,0,0,288,290,1.3,0.7,0,3.3,88,16.5,0
2014-04-12 21:00,NaN,-5.2,-5.1,NaN,95,97,0,0,290,289,1.2,0.4,0,2.6,70,13.8,0
2014-04-12 22:00,NaN,-4.6,-4.5,NaN,93,94,0,0,289,291,3.2,1.5,0,9.1,140,23.9,0
2014-04-12 23:00,NaN,-3.1,-2.9,NaN,79,79,0,0,279,294,8.2,2.8,2.4,16.1,226,19.9,0
2014-04-13 00:00,NaN,-2.8,-2.7,NaN,77,78,0,0,286,294,5.6,2.8,0.4,15.2,210,24.5,0
2014-04-13 01:00,NaN,-2.9,-2.7,NaN,78,78,0,0,276,293,4.8,2.3,0.3,11.8,225,22.2,0
2014-04-13 02:00,NaN,-3.2,-3.1,NaN,80,81,0,0,271,292,6.9,2.1,2.9,11.8,226,16.5,0
2014-04-13 03:00,NaN,-3.6,-3.5,NaN,80,81,0,0,263,289,5.8,2,1.6,9.9,239,25.5,0
2014-04-13 04:00,NaN,-3.8,-3.7,NaN,81,83,6,6,272,288,2.2,1.4,0,10.8,279,62.2,0
2014-04-13 05:00,NaN,-4.3,-4,NaN,71,72,117,86,201,275,3.8,1.5,0.3,8.2,236,40.1,0
2014-04-13 06:00,NaN,-4.7,-4,NaN,66,66,212,187,194,267,1.1,0.7,0,2.8,277,15.3,0
2014-04-13 07:00,NaN,-4.4,-3.6,NaN,65,64,315,264,203,270,1.1,0.5,0,2.9,289,11.2,0
2014-04-13 08:00,NaN,-3.9,-2.6,NaN,56,59,491,401,201,279,1.2,0.5,0,2.8,261,21.8,0
2014-04-13 09:00,NaN,NaN,-1.8,NaN,56,59,649,514,212,292,1.2,0.5,0,2.8,237,35.7,0.2
2014-04-13 10:00,NaN,-1.9,-1.5,NaN,63,62,718,559,211,299,1.8,0.5,0,3.7,105,34.1,0.2
2014-04-13 11:00,NaN,NaN,-1.8,NaN,66,69,688,530,211,300,0.8,0.5,0,2.6,17,36.4,0.4
2014-04-13 12:00,NaN,NaN,-1.1,NaN,62,67,747,571,228,306,0.7,0.4,0,2.6,56,41.8,0.7
2014-04-13 13:00,NaN,-2.9,-2.6,NaN,78,78,620,460,209,299,1.4,0.6,0,2.5,66,32.3,0.1
2014-04-13 14:00,NaN,NaN,-2.3,NaN,75,74,506,365,200,290,0.9,0.4,0,1.9,264,31.3,0
2014-04-13 15:00,NaN,-2.5,-2.4,NaN,71,71,323,229,202,282,0.9,0.5,0,3.2,282,24.9,0.1
2014-04-13 16:00,NaN,-4.9,-4.2,NaN,74,75,219,164,207,274,2.3,0.7,0.2,3.9,238,25.9,0
2014-04-13 17:00,NaN,-6.1,-5.4,NaN,87,89,35,33,200,264,2.2,0.7,0.1,4.5,274,25.7,0
2014-04-13 18:00,NaN,-6.3,-5.3,NaN,83,84,25,24,209,261,2.3,0.7,0,5,265,17.2,0
2014-04-13 19:00,NaN,-5.9,-4.9,NaN,75,76,16,8,205,258,1.7,0.9,0,4.1,280,33.6,0
2014-04-13 20:00,NaN,-6.7,-5.3,NaN,66,65,NaN,0,212,259,3,0.5,1.7,4.3,269,7.4,0
2014-04-13 21:00,NaN,-5.6,-4.6,NaN,61,60,NaN,0,215,259,2.6,0.6,0.6,3.9,267,7.7,0
2014-04-13 22:00,NaN,-6.7,-5.3,NaN,57,55,NaN,0,207,257,3.2,0.7,0.4,4.6,260,7.8,0
2014-04-13 23:00,NaN,-6.7,-5.6,NaN,58,58,NaN,0,198,254,2.5,0.6,0.2,4.3,263,11.7,0
2014-04-14 00:00,NaN,-7.3,-5.9,NaN,57,53,NaN,0,196,254,3.9,0.5,2.6,5,261,5.9,0
2014-04-14 01:00,NaN,-7,-5.2,NaN,56,52,NaN,0,198,253,3.6,0.4,2,4.7,267,4.7,0
2014-04-14 02:00,NaN,-7,-5.5,NaN,60,58,NaN,0,197,252,3.2,0.8,0.7,4.7,264,9.3,0
2014-04-14 03:00,NaN,-6.5,-5.1,NaN,60,60,NaN,0,196,253,3.5,0.7,1.2,5.5,267,9.4,0
2014-04-14 04:00,NaN,-5.8,-4.8,NaN,61,61,NaN,7,196,249,1.7,0.6,0.4,3.9,263,21.3,0
2014-04-14 05:00,NaN,-5.6,-4.5,NaN,59,57,104,88,194,251,1.8,0.5,0.5,3.8,261,16.9,0
2014-04-14 06:00,NaN,-3.8,-3.2,NaN,53,54,227,187,195,257,0.9,0.5,0,2.3,266,26.7,0
2014-04-14 07:00,NaN,-3.5,-2.9,NaN,57,58,355,288,198,273,3,1.2,0.2,6.7,268,25.9,0
2014-04-14 08:00,NaN,-2.4,-2.1,NaN,59,59,516,411,225,290,2.8,1.2,0.5,6.4,260,37,0
2014-04-14 09:00,NaN,-2.5,-2.1,NaN,59,60,503,402,224,291,4.2,2.1,0.8,11.1,262,31.9,0
2014-04-14 10:00,NaN,-2.6,-2.3,NaN,65,65,418,341,236,293,3.9,1.5,0.3,7.3,265,29.3,0
2014-04-14 11:00,NaN,-2.3,-2,NaN,64,65,437,352,240,293,2.8,1.4,0.5,6.8,253,41.1,0
2014-04-14 12:00,NaN,-2.7,-2.4,NaN,73,73,450,363,262,298,3.5,1.3,0.9,6.8,273,28.4,0
2014-04-14 13:00,NaN,-2.6,-2.4,NaN,71,72,352,293,273,297,2.9,1.5,0.2,7.1,217,53.7,0
2014-04-14 14:00,NaN,-3,-2.9,NaN,71,73,197,167,276,294,2.6,1.3,0,7,239,73,0
2014-04-14 15:00,NaN,-3.2,-3.1,NaN,74,75,191,162,276,292,1.6,1,0,6,291,76.1,0
2014-04-14 16:00,NaN,-3.7,-3.6,NaN,73,74,168,143,276,291,2,0.9,0.1,5.3,181,74.1,0
2014-04-14 17:00,NaN,-4.6,-4.5,NaN,74,75,82,70,278,288,2.2,1.2,0,4.9,250,59.7,0
2014-04-14 18:00,NaN,-5.6,-5.4,NaN,70,71,34,30,258,281,3.2,1.3,0.3,7.1,283,47.6,0
2014-04-14 19:00,NaN,-6.9,-6.8,NaN,72,72,12,11,253,277,6.3,1.9,1.7,12.4,289,29.9,0
2014-04-14 20:00,NaN,-7.9,-7.7,NaN,68,69,NaN,1,227,269,4.8,1.9,0.6,10.8,256,39.8,0
2014-04-14 21:00,NaN,-8.4,-8.2,NaN,62,63,NaN,0,212,262,3.7,2.2,0.7,10.3,202,77.3,0
2014-04-14 22:00,NaN,-8.8,-8.6,NaN,67,68,0,0,236,266,6,2.8,0.7,15.1,273,56.1,0
2014-04-14 23:00,NaN,-9.1,-8.9,NaN,75,73,0,0,254,270,11.2,2.7,2.9,17.6,269,16.2,0
2014-04-15 00:00,NaN,-9.3,-9.1,NaN,76,74,0,0,247,269,12.7,2.3,5.8,18.1,271,16.2,0
2014-04-15 01:00,NaN,-9.5,-9.2,NaN,75,72,0,0,245,268,12.4,2.9,4.8,19.1,270,22.9,0
2014-04-15 02:00,NaN,-9.4,-9.2,NaN,68,69,0,0,246,267,7.8,3.6,0.8,18.6,280,54.1,0.1
2014-04-15 03:00,NaN,-9.5,-9.4,NaN,68,68,0,0,250,267,8.3,3.9,0.5,27.2,288,70.7,2.5
2014-04-15 04:00,NaN,-9.9,-9.7,NaN,63,64,26,14,235,264,7.3,3.6,1.5,14.5,253,67.2,0.1
2014-04-15 05:00,NaN,-10,-9.8,NaN,71,70,69,57,257,267,5.3,2.6,0.1,15.5,183,75.7,0.1
2014-04-15 06:00,NaN,-9.5,-9.3,NaN,66,66,127,107,263,269,4.9,2.3,0.8,10.7,78,77.2,0
2014-04-15 07:00,NaN,-9.3,-9.2,NaN,63,64,295,244,256,271,4.3,2.3,0.5,9.2,139,83.9,0
2014-04-15 08:00,NaN,-9.4,-9.2,NaN,67,67,353,298,261,272,4.4,2.1,0.2,11.4,127,61.5,0
2014-04-15 09:00,NaN,-9.1,-8.8,NaN,69,68,422,362,264,273,3.7,1.8,0.3,8.5,88,78,0
2014-04-15 10:00,NaN,-9,-8.6,NaN,68,67,444,385,266,274,4.6,2.7,0.1,13.2,234,88.6,0
2014-04-15 11:00,NaN,-8.8,-8.5,NaN,69,68,411,357,266,274,4.2,2,0.1,8.8,135,84.1,0
2014-04-15 12:00,NaN,-8.6,-8.3,NaN,70,69,355,311,268,274,4.4,1.7,0.8,9.7,222,69.9,0
2014-04-15 13:00,NaN,-8.7,-8.4,NaN,70,69,313,274,268,273,4.8,2.3,0.7,13,221,75.5,0
2014-04-15 14:00,NaN,-8.5,-8.4,NaN,71,72,230,204,269,273,3.3,1.8,0,8.5,187,84.2,0
2014-04-15 15:00,NaN,-8.6,-8.4,NaN,72,71,176,156,269,273,3.9,2.4,0.2,12,280,71.4,0
2014-04-15 16:00,NaN,-8.6,-8.4,NaN,67,67,116,102,260,272,6.2,2.2,1.5,11,272,36.8,0
2014-04-15 17:00,NaN,-9,-8.8,NaN,66,67,60,53,250,269,5.6,2,0.6,10.2,272,27.9,0
2014-04-15 18:00,NaN,-9.2,-9,NaN,69,70,30,27,252,267,3.3,1.8,0.2,10.1,224,70,0
2014-04-15 19:00,NaN,-10,-9.8,NaN,73,72,8,7,209,260,7.9,2,2.2,15.1,266,17.3,0
2014-04-15 20:00,NaN,-10.2,-9.9,NaN,64,65,NaN,1,186,246,3.5,1.4,0.4,11.6,227,52.9,0
2014-04-15 21:00,NaN,-9.7,-9.4,NaN,49,50,NaN,0,185,248,4.7,2.2,0,9.8,276,36.2,0
2014-04-15 22:00,NaN,-10.4,-10,NaN,48,48,NaN,0,185,237,2.1,1.1,0,5.2,147,55.2,0
2014-04-15 23:00,NaN,-10.7,-10,NaN,42,42,NaN,0,201,237,1.9,0.8,0,4.2,233,36.1,0
2014-04-16 00:00,NaN,-9.2,-8.7,NaN,29,30,NaN,0,224,246,1.5,0.8,0,4.5,286,42.2,0
2014-04-16 01:00,NaN,-9.9,-9.6,NaN,41,42,NaN,NaN,231,248,1.1,0.6,0,3.8,63,47.5,0
2014-04-16 02:00,NaN,-4.9,-4.7,NaN,42,42,NaN,1,222,262,4.5,1.8,1.3,10.8,210,46,0
2014-04-16 03:00,NaN,NaN,NaN,NaN,60,60,1,1,243,267,2.6,1.6,0.4,11.1,197,59.2,0
2014-04-16 04:00,NaN,-9.5,-9.2,NaN,72,73,12,11,267,270,2.9,1.1,0.3,8.6,98,46.9,0
2014-04-16 05:00,NaN,-3.4,-3.3,NaN,77,78,66,55,278,290,7,2.7,1.9,12.8,217,24.8,0
2014-04-16 06:00,NaN,-2.6,-2.4,NaN,75,76,160,135,284,294,6.8,2.2,2.8,11.3,221,19.3,0
2014-04-16 07:00,NaN,-2.2,-2,NaN,75,75,196,166,285,297,8.2,2.2,2.6,12.6,225,23,0
2014-04-16 08:00,NaN,-1.6,-1.4,NaN,72,73,228,195,291,299,7.9,3.7,1.1,18.7,225,38.5,0
2014-04-16 09:00,NaN,-1.8,-1.5,NaN,73,74,265,229,296,300,8.2,3.1,2.1,15.3,228,29.3,0
2014-04-16 10:00,NaN,-1.7,-1.4,NaN,72,72,305,265,296,300,7.6,3.2,0.8,16.9,253,39.8,0
2014-04-16 11:00,NaN,-2.1,-1.7,NaN,75,75,302,265,296,299,9.1,2.6,2,16.6,241,22.6,0
2014-04-16 12:00,NaN,-2.2,-1.9,NaN,75,75,276,242,295,299,8.3,1.9,3.4,14.5,239,26.5,0
2014-04-16 13:00,NaN,-2.5,-2.2,NaN,77,78,274,239,293,298,6.5,2,3,13.8,244,21.5,0
2014-04-16 14:00,NaN,-2.6,-2.3,NaN,78,78,215,187,293,298,8,2.4,3.5,14.6,243,23.4,0
2014-04-16 15:00,NaN,-2.5,-2.2,NaN,79,79,191,165,294,299,8.9,2.4,3,16.7,235,22,0
2014-04-16 16:00,NaN,-2.6,-2.4,NaN,80,81,112,98,294,298,7.6,2.7,0.4,17,236,32.4,0
2014-04-16 17:00,NaN,-2.7,-2.5,NaN,83,84,49,44,295,298,5.2,2.1,0.5,10.7,242,34.3,0
2014-04-16 18:00,NaN,-2.5,-2.3,NaN,83,84,21,19,297,299,7.8,2.9,2.2,14.8,226,29.9,0
2014-04-16 19:00,NaN,-2.3,-2.2,NaN,84,84,7,6,299,299,8.4,3.2,1.1,14.9,230,28.4,0
2014-04-16 20:00,NaN,-2.2,-2.1,NaN,86,87,0,0,299,301,10.4,2.4,3.2,17.8,240,17.8,0
2014-04-16 21:00,NaN,-2.1,-2,NaN,86,87,0,0,300,301,10,2.8,1.3,18.6,237,20.5,0
2014-04-16 22:00,NaN,-2.4,-2.2,NaN,86,85,0,0,299,300,13.3,4.3,3.5,25.6,212,23.4,0.2
2014-04-16 23:00,NaN,-2.7,-2.6,NaN,86,86,0,0,299,299,12,3.8,6.2,21.5,218,20.3,0
2014-04-17 00:00,NaN,-3.7,-3.5,NaN,85,84,0,0,293,295,12.8,4.1,4.4,22.1,218,18,0.1
2014-04-17 01:00,NaN,-4.2,-4.1,NaN,85,85,0,0,291,293,12.5,3.1,6.1,20.5,222,21.3,0
2014-04-17 02:00,NaN,-4.3,-4.2,NaN,83,83,0,0,291,292,11.9,3.5,4,18.9,214,19.8,0.2
2014-04-17 03:00,NaN,-4.4,-4.2,NaN,84,84,0,0,291,292,11.6,3.1,4.2,19.1,215,13.2,0
2014-04-17 04:00,NaN,-4.5,-4.3,NaN,84,84,10,8,291,291,11.4,4.2,1.5,19.1,212,17.1,0
2014-04-17 05:00,NaN,-4.5,-4.4,NaN,85,86,43,37,289,291,12,3.8,4.1,21.5,218,12.6,0.1
2014-04-17 06:00,NaN,-4.4,-4.3,NaN,81,82,77,66,289,291,10.4,3.3,2.5,19.8,207,18.5,0
2014-04-17 07:00,NaN,-3.8,-3.7,NaN,77,78,250,209,285,293,7.6,2.9,1,13.6,205,24.8,0
2014-04-17 08:00,NaN,-3.8,-3.7,NaN,80,81,340,290,288,294,8.7,2.8,2.5,15.5,206,20.3,0
2014-04-17 09:00,NaN,-3.5,-3.3,NaN,77,78,504,424,287,296,9.7,3.1,3.3,17.4,213,13.6,0
2014-04-17 10:00,NaN,-3.3,-3,NaN,76,76,593,489,279,298,8.6,2.7,1.8,15.4,226,15.6,0
2014-04-17 11:00,NaN,-3.1,-2.8,NaN,73,73,535,440,276,298,6.5,2.7,2.5,13.4,230,21.5,0
2014-04-17 12:00,NaN,-2.4,-2.2,NaN,67,68,534,440,278,300,4.7,2.1,0.8,13,212,38.1,0
2014-04-17 13:00,NaN,-2.9,-2.7,NaN,84,85,498,409,278,303,2.9,1.1,0.1,5.5,88,41.3,0
2014-04-17 14:00,NaN,-3.4,-3.1,NaN,85,85,371,303,271,300,2.6,0.5,1,4.8,45,13.4,0
2014-04-17 15:00,NaN,-4,-3.9,NaN,91,92,236,197,273,296,1.7,0.3,0.7,3.2,64,12.7,0
2014-04-17 16:00,NaN,-3,-3.1,NaN,82,85,145,126,294,294,0.2,0.2,0,1.1,NaN,13.6,0
2014-04-17 17:00,NaN,-3.3,-3.2,NaN,86,87,105,90,310,293,0.1,0.1,0,0.4,NaN,12.9,0
2014-04-17 18:00,NaN,-4.4,-4.2,NaN,91,93,43,38,299,290,0.8,0.1,0.3,1.3,265,7.1,0
2014-04-17 19:00,NaN,-4.6,-4.5,NaN,93,95,9,8,305,289,0.3,0.2,0,1,NaN,13.8,0
2014-04-17 20:00,NaN,-4.7,-4.7,NaN,94,96,NaN,0,310,288,0.1,0.1,0,0.5,NaN,8.9,0
2014-04-17 21:00,NaN,-4.8,-4.7,NaN,83,85,NaN,0,304,287,1.7,0.8,0,5.3,262,55.4,0
2014-04-17 22:00,NaN,-5,-4.9,NaN,70,70,NaN,0,295,283,3.5,1.7,0.6,8.4,292,37.7,0
2014-04-17 23:00,NaN,-5.5,-5.3,NaN,55,55,0,0,260,280,4.9,1.6,0.9,8.8,300,37.9,0
2014-04-18 00:00,NaN,-5.9,-5.6,NaN,44,42,0,0,253,275,7.6,1.4,0.7,10.9,280,13.7,0
2014-04-18 01:00,NaN,-6.5,-6.2,NaN,52,51,0,0,224,270,6.2,1.1,1.7,9.7,293,19.4,0
2014-04-18 02:00,NaN,-7.4,-7.1,NaN,60,60,NaN,0,199,264,5,1.5,1.6,10.4,290,14.6,0
2014-04-18 03:00,NaN,-8.1,-7.9,NaN,69,70,NaN,1,188,261,6,1.8,1.7,10.2,267,15.5,0
2014-04-18 04:00,NaN,-8.3,-8,NaN,74,74,37,20,201,267,9.2,1.9,3.9,14.2,269,13.1,0
2014-04-18 05:00,NaN,-7.5,-7.2,NaN,64,64,134,112,205,268,5.3,2.4,0.4,11.3,250,41.7,0
2014-04-18 06:00,NaN,-7.3,-7,NaN,66,67,265,218,242,275,3.3,1.9,0,8.4,264,73.8,0
2014-04-18 07:00,NaN,-7.4,-7,NaN,63,63,419,345,195,273,4.9,2.3,0.5,9.7,270,49.3,0
2014-04-18 08:00,NaN,-7.8,-7.3,NaN,71,70,551,448,234,279,8.6,2.9,0.9,17.5,276,28.7,0.1
2014-04-18 09:00,NaN,-8.2,-7.6,NaN,74,73,613,496,236,279,11.4,2.7,3.8,18,273,20,0.6
2014-04-18 10:00,NaN,-7.7,-7.3,NaN,69,69,488,397,229,279,7.5,3.3,0.7,16.9,260,48,0.4
2014-04-18 11:00,NaN,-6.9,-6.5,NaN,67,67,623,500,245,283,5.3,2.8,0.4,16.1,246,50.4,0
2014-04-18 12:00,NaN,-6.7,-6.2,NaN,73,72,657,535,264,287,8.8,4.1,1.6,21.3,233,23.8,0
2014-04-18 13:00,NaN,-7.2,-7,NaN,78,78,358,300,272,282,9.1,3.7,2.4,18,220,26.9,0
2014-04-18 14:00,NaN,-7,-6.8,NaN,77,77,259,226,276,281,5.8,2.5,1,13.3,170,44.9,0
2014-04-18 15:00,NaN,-7.4,-7.2,NaN,76,76,209,181,274,280,6.4,2.4,0.7,14,122,34.9,0
