TIMESTAMP,aT_05_avg,aT_1_avg,aT_2_avg,RH_05_avg,RH_1_avg,RH_2_avg,SW_avg,SWrefl_avg,LW_avg,LWout_avg,WS_avg,WS_std,WS_min,WS_max,WD_avg,WD_std,Prec_tot
2015-04-19 19:00,-2.5,-1.9,-1.9,65,NaN,59,8,NaN,243,308,5.4,2.9,0.4,18.1,267,68.8,0
2015-04-19 20:00,-2.6,-2,-1.9,67,NaN,61,0,NaN,246,309,6.5,2.8,0.6,13.1,251,52.8,0
2015-04-19 21:00,-2.4,-1.6,-1.6,67,NaN,61,NaN,NaN,241,310,7.6,2.9,1.3,14.6,259,32.5,0
2015-04-19 22:00,-2.7,-1.8,-1.7,73,NaN,63,NaN,NaN,247,313,9.7,3.1,1.9,16.8,258,32.4,0
2015-04-19 23:00,-2.5,-1.6,-1.5,73,NaN,64,NaN,NaN,250,314,10.4,3.2,3.7,19.1,261,22,2.3
2015-04-20 00:00,-2.7,-1.8,-1.7,78,NaN,70,NaN,NaN,251,314,10.6,2.7,3.4,18.4,254,15.9,0
2015-04-20 01:00,-1.5,-0.9,-0.9,80,NaN,75,0,NaN,285,320,8.1,2.7,2.1,17.3,268,17.9,0
2015-04-20 02:00,-1.2,-0.7,-0.7,81,NaN,77,0,NaN,306,323,6.9,3.3,0.7,17.6,274,36,0
2015-04-20 03:00,-1.1,-0.7,-0.7,79,NaN,76,3,NaN,312,324,5.5,2.8,0.1,13.7,236,57.3,0
2015-04-20 04:00,-0.4,-0.1,-0.1,75,NaN,72,24,12,310,325,3.8,1.9,0.1,13.3,195,66.8,0
2015-04-20 05:00,-0.4,-0,-0,70,NaN,68,48,30,283,321,3.7,2,0.6,10.9,186,69.5,0
2015-04-20 06:00,-0.2,0.2,0.1,70,NaN,67,180,162,278,323,4.5,2.4,0.3,12,279,73,0
2015-04-20 07:00,0.2,0.7,0.6,67,NaN,67,256,238,276,325,4.6,2.3,0.6,17.1,212,59.2,0
2015-04-20 08:00,-0.2,0.2,0,72,NaN,71,488,469,286,330,4.5,2,0.5,10.2,267,45.9,0
2015-04-20 09:00,-0.3,-0.1,-0.3,68,NaN,68,614,595,291,332,3.8,1.9,0.1,8.8,278,56.2,0
2015-04-20 10:00,0,0.2,-0.1,65,NaN,64,725,706,272,334,3.6,1.5,0.7,9.6,206,51.4,0
2015-04-20 11:00,0.5,0.8,0.6,57,NaN,55,706,687,252,332,5,2.7,0.7,16.3,160,71.2,0
2015-04-20 12:00,-1,-0.5,-0.6,67,NaN,64,538,519,267,327,7,2.7,0.7,13.6,261,51.4,0.1
2015-04-20 13:00,-2.5,-1.9,-2,76,NaN,70,215,196,281,320,7.5,3.2,1,16,264,48.2,0
2015-04-20 14:00,-2.7,-2.2,-2.3,77,NaN,75,166,147,297,319,6.7,3.4,1.9,19,275,71.2,0.5
2015-04-20 15:00,-2.7,-2.3,-2.4,78,NaN,77,137,118,313,321,5.7,2.5,1.3,14.3,129,80.6,0
2015-04-20 16:00,-2.6,-2.1,-2.2,80,NaN,77,86,68,315,321,5.1,2.3,1.2,10.7,252,68.2,0
2015-04-20 17:00,-2.3,-1.6,-1.6,84,NaN,75,47,29,302,321,8.8,3.8,0.6,17.5,258,34.1,0.1
2015-04-20 18:00,-0.9,-0.4,-0.4,73,NaN,70,35,19,304,323,6.1,2.9,0.5,15.2,264,55.6,0.4
2015-04-20 19:00,-0.6,-0.2,-0.2,71,NaN,70,8,NaN,298,323,5,2.6,0.2,13.9,258,73,0
2015-04-20 20:00,-1.2,-0.8,-0.8,78,NaN,77,1,NaN,305,323,5.2,2.4,0.1,11.2,270,45.8,0
2015-04-20 21:00,-1.4,-0.9,-0.9,79,NaN,76,0,NaN,307,323,6.4,2.6,0.2,13.8,264,36.6,0
2015-04-20 22:00,-1.3,-0.7,-0.6,83,NaN,76,0,NaN,314,326,10.4,3.3,2.6,20,252,19.8,0.1
2015-04-20 23:00,-0.5,0,0,81,NaN,77,0,NaN,316,328,8.9,3.8,1.8,18.7,265,29.7,0.4
2015-04-21 00:00,-1,-0.4,-0.4,85,NaN,77,0,NaN,319,327,7.7,3.3,0.8,16,268,42.7,0.1
2015-04-21 01:00,-0,0.6,0.6,79,NaN,74,0,NaN,307,328,7.8,3.6,0.7,18.1,260,47.5,0.1
2015-04-21 02:00,-0.2,0.3,0.3,77,NaN,75,0,NaN,311,328,5.9,2.9,0.1,13.7,278,49.5,0
2015-04-21 03:00,-0.4,0.1,0.1,82,NaN,76,2,NaN,314,328,6.3,3.3,0.9,17.5,257,52,0
2015-04-21 04:00,-0.5,0,-0,80,NaN,76,26,25,311,328,7.6,3.3,0.3,17.4,261,45.7,0.3
2015-04-21 05:00,-0.8,-0.4,-0.4,79,NaN,77,69,51,328,329,5.1,2.2,0.3,11.1,217,74.3,0
2015-04-21 06:00,-0.9,-0.6,-0.7,80,NaN,78,136,117,327,328,4.8,2,0.6,12.3,258,65.5,0
2015-04-21 07:00,-0.4,0,-0,79,NaN,75,314,295,318,331,6.9,2.2,1.2,13.1,272,32,0
2015-04-21 08:00,-0.1,0.7,0.7,80,NaN,70,371,353,283,332,10.2,2.4,1.2,14.8,269,15.8,0
2015-04-21 09:00,-0.1,0.5,0.4,74,NaN,72,470,451,269,330,6.7,2.9,0.9,15.3,274,31.2,0
2015-04-21 10:00,0.4,0.9,0.7,70,NaN,65,545,527,273,333,5.5,3.3,0.4,21.8,268,42.6,0
2015-04-21 11:00,0.8,2.1,2.4,76,NaN,57,501,482,278,335,13.5,3.1,4.9,20.8,260,18.1,1.6
2015-04-21 12:00,1.4,2.9,3.3,66,NaN,44,521,503,281,335,13.7,2.3,7.3,19.5,260,16.3,0.2
2015-04-21 13:00,1.1,2.7,3,64,NaN,43,420,401,290,333,12.5,1.9,8.2,17.5,263,14.5,0
2015-04-21 14:00,0.5,1.9,2.3,69,NaN,51,426,407,284,332,14.1,1.4,10.4,17.3,267,9.3,0
2015-04-21 15:00,1.9,3.2,3.4,56,NaN,42,398,379,274,332,9.8,2.3,0.7,18.5,268,23.3,0
2015-04-21 16:00,1.8,2.8,2.9,51,NaN,44,199,181,264,325,5.5,2.3,0.8,11.3,276,46.1,0
2015-04-21 17:00,NaN,NaN,NaN,55,NaN,24,99,80,265,321,5.7,2.1,0.9,15.8,197,42.2,0
2015-04-21 18:00,-3.4,-2.7,-2.5,84,NaN,83,53,35,251,311,3.7,1.5,0,12,208,53.5,0
2015-04-21 19:00,-4,-3.3,-3.2,88,NaN,81,10,NaN,268,315,14.4,1.6,7.9,19.9,270,7.3,3.5
2015-04-21 20:00,-3.7,-3,-3,84,NaN,78,1,NaN,282,315,12.6,2.9,3.6,20.2,279,20.9,7.7
2015-04-21 21:00,-3.9,-3.5,-3.5,86,NaN,85,0,NaN,307,317,7.3,3.2,1.2,15.5,286,41.6,0.9
2015-04-21 22:00,-4.1,-3.6,-3.6,90,NaN,85,0,NaN,315,317,8,3.8,1.6,19.6,233,39.3,0
2015-04-21 23:00,-3.7,-3.5,-3.5,85,NaN,85,0,NaN,316,317,4,1.8,0.5,9.1,36,61.5,0
2015-04-22 00:00,-3.6,-3.2,-3.2,83,NaN,81,0,NaN,317,318,4.8,2.3,1,11,162,49,0
2015-04-22 01:00,-4.3,-4,-4,85,NaN,83,0,NaN,315,315,5.9,2.5,0.5,15.7,164,36.1,0
2015-04-22 02:00,-5.9,-5.5,-5.5,83,NaN,81,0,NaN,308,309,6.5,2,1.9,12.5,134,31,0
2015-04-22 03:00,-6.4,-6.1,-6.1,80,NaN,78,3,NaN,304,306,5.9,2.7,0.7,14.4,96,49.5,0
2015-04-22 04:00,-6.9,-6.5,-6.6,80,NaN,77,50,31,302,304,5.5,2.7,0.3,14.4,134,60.3,0
2015-04-22 05:00,-7,-6.5,-6.7,80,NaN,77,148,130,302,304,7.4,2.3,2.4,12.7,117,40.3,0
2015-04-22 06:00,-6.8,-6.3,-6.6,69,NaN,67,370,351,289,304,4.7,2.6,0.3,12.4,196,75.3,0
2015-04-22 07:00,-6.8,-6,-6.5,76,NaN,73,372,354,301,305,5.4,2.7,0.3,13.6,171,38.9,0
2015-04-22 08:00,-6.7,-6.4,-6.6,75,NaN,76,297,279,301,305,4.5,1.1,1.4,8.8,86,24.1,0
2015-04-22 09:00,-6.4,-6,-6.3,72,NaN,72,393,375,301,306,5.2,1.9,0.8,11,121,25.1,0
2015-04-22 10:00,-6.5,-6.2,-6.4,74,NaN,73,370,352,302,305,5.3,1.7,1.1,12,99,29.1,0
2015-04-22 11:00,-7,-6.6,-6.8,74,NaN,72,354,336,300,304,6.8,1.7,1.2,11.4,106,32,0
2015-04-22 12:00,-6.4,-6.1,-6.3,73,NaN,73,347,329,302,305,4.6,1.4,0.8,8.4,111,38.7,0
2015-04-22 13:00,-6.2,-5.8,-6,74,NaN,74,286,268,304,306,4.8,2,0.4,10.6,124,37.4,0
2015-04-22 14:00,-6.7,-6,-6.2,84,NaN,77,183,165,305,305,9.8,2.7,2.7,15.6,200,18.4,0
2015-04-22 15:00,-6.7,-6,-6.2,83,NaN,77,179,160,304,305,9,3.7,0.8,21,188,21.1,0
2015-04-22 16:00,-6.6,-5.9,-6.1,82,NaN,76,159,141,301,306,7.6,3.1,1.9,14,189,30.8,0
2015-04-22 17:00,-6.2,-5.4,-5.5,81,NaN,71,123,104,291,306,7.1,3.6,0.6,19.7,186,40.5,0
2015-04-22 18:00,-6.4,-6,-6.1,81,NaN,78,47,28,300,305,3.2,1.1,0.2,6.9,74,36.5,0
2015-04-22 19:00,-7.1,-6.9,-7,86,NaN,89,12,1,296,303,4,0.6,2.4,5.9,70,10.8,0
2015-04-22 20:00,-7.3,-7.1,-7.1,87,NaN,92,2,NaN,299,302,2.5,0.5,1.2,3.8,87,15.1,0
2015-04-22 21:00,-7.2,-7,-7.1,86,NaN,91,0,NaN,299,302,1.5,0.7,0,3.6,146,43,0
2015-04-22 22:00,-7.4,-7.2,-7.2,87,NaN,92,0,NaN,303,301,0.8,0.3,0.2,1.6,NaN,34.9,0
2015-04-22 23:00,-7.3,-7.1,-7.1,86,NaN,92,0,NaN,305,302,1.2,0.5,0,3.2,100,25.9,0
2015-04-23 00:00,-7.5,-7.3,-7.3,86,NaN,92,0,NaN,304,300,1.2,0.4,0,2.3,83,32.8,0
2015-04-23 01:00,-7.5,-7.2,-7.2,84,NaN,86,0,NaN,304,298,1.5,0.8,0,5.3,299,50.8,0
2015-04-23 02:00,-7.5,-6.7,-6.7,78,NaN,74,NaN,NaN,251,293,5.7,2,0.8,11.7,274,25.3,0
2015-04-23 03:00,-8.3,-7.4,-7.3,82,NaN,74,3,NaN,225,292,9.4,2,5.5,14.4,273,14.8,0
2015-04-23 04:00,-8.2,-7.3,-7.2,77,NaN,70,42,29,216,291,9.6,1.7,4.6,14.2,269,12.3,0
2015-04-23 05:00,-6.7,-5.8,-5.8,58,NaN,55,184,165,213,289,5.1,1.6,0.6,11.3,271,35,0
2015-04-23 06:00,-6.5,-6,-6.1,57,NaN,60,249,231,221,286,1.6,0.9,0,5.4,278,70.5,0
2015-04-23 07:00,-7.4,-6.7,-6.8,65,NaN,68,280,261,243,287,1.2,0.4,0,3,53,54.3,0
2015-04-23 08:00,-6.3,-5.9,-6.3,66,NaN,68,357,339,277,300,0.6,0.2,0,1.2,NaN,28.4,0
2015-04-23 09:00,-4.2,-4.4,-4.1,60,NaN,59,448,430,277,307,0.1,0.1,0,0.7,NaN,3.6,0.2
2015-04-23 10:00,-3.5,-5.1,-5.4,59,NaN,65,556,537,260,311,0.5,0.1,0,1.3,NaN,12.1,0
2015-04-23 11:00,-2.4,-4.2,-3.9,60,NaN,64,662,643,246,315,0.4,0.3,0,1.8,NaN,19.2,0
2015-04-23 12:00,-2.4,NaN,-3.8,59,NaN,67,632,613,232,312,0.6,0.3,0,1.4,NaN,24.5,0
2015-04-23 13:00,-7.7,-7,-6.7,70,NaN,76,364,345,222,293,1.8,0.2,0.7,3.1,252,5.3,0
2015-04-23 14:00,-8.3,-7.3,-6.9,73,NaN,76,309,290,232,289,2.4,0.2,1.6,3,254,3.1,0
2015-04-23 15:00,-7.9,-7.1,-6.7,70,NaN,71,348,330,232,291,2.7,0.2,1.9,3.3,257,3.2,0
2015-04-23 16:00,-7.9,-7.6,-7.2,69,NaN,71,341,322,227,290,2.9,0.3,2.2,3.7,256,4.1,0
2015-04-23 17:00,-10.1,-8.2,-7.5,74,NaN,74,87,69,243,282,2.4,0.3,1.3,3.9,257,5.3,0
2015-04-23 18:00,-11,-8.7,-7.8,73,NaN,74,35,16,217,274,3.1,0.3,1.7,4.5,263,4.6,0
2015-04-23 19:00,-11.6,-8.4,-7.8,75,NaN,76,12,1,230,271,2.2,0.4,1.3,3.9,264,7.8,0
2015-04-23 20:00,-8.3,-7.4,-7.1,76,NaN,76,2,NaN,290,291,1.6,0.2,0.8,2.2,265,6.5,0
2015-04-23 21:00,-8.1,-7.3,-7.2,77,NaN,80,0,NaN,288,292,0.3,0.3,0,1.5,NaN,26.3,0
2015-04-23 22:00,-9.1,-7.8,-7.7,81,NaN,86,0,NaN,283,289,0.4,0.3,0,1.2,NaN,5.8,0
2015-04-23 23:00,-8.9,-7.8,-7.6,79,NaN,81,0,NaN,286,291,0.9,0.2,0,1.9,264,9.4,0
2015-04-24 00:00,-8.8,-7.8,-7.5,75,NaN,72,0,NaN,285,292,1.5,0.3,0.8,2.5,258,5.9,0
2015-04-24 01:00,-9.5,-8.3,-7.8,73,NaN,70,0,NaN,272,287,1.7,0.4,0.5,2.8,248,7.6,0
2015-04-24 02:00,-9.6,-8.1,-8,66,NaN,65,0,NaN,251,281,2,0.5,0,3.9,252,11.1,0
2015-04-24 03:00,-12.2,-10,-8.9,69,NaN,66,3,NaN,229,271,2.9,0.5,1.6,4.1,260,5.8,0
2015-04-24 04:00,-10.6,-8.6,-8.2,68,NaN,63,44,30,261,279,1.6,0.4,0.3,3.9,262,9.9,0
2015-04-24 05:00,-8.3,-7.4,-7.4,65,NaN,65,82,63,280,289,0.5,0.3,0,1.8,258,22.7,0
2015-04-24 06:00,-8.4,-7.4,-7.2,67,NaN,66,161,142,269,291,0.8,0.3,0,2.3,259,11.6,0
2015-04-24 07:00,-6.8,-6.2,-6.5,64,NaN,65,284,265,271,298,0.5,0.2,0,1.1,NaN,8.8,0
2015-04-24 08:00,-4.7,-4.5,-4.5,61,NaN,63,393,374,273,307,0.3,0.2,0,0.9,NaN,14.5,0
2015-04-24 09:00,-5.5,-5.7,-6.1,68,NaN,71,423,404,289,311,0.9,0.1,0.6,1.3,NaN,10.7,0
2015-04-24 10:00,-5.6,-5.8,-6.1,65,NaN,67,413,395,297,310,1.1,0.4,0,2.1,69,13.3,0
2015-04-24 11:00,-4.5,-4.6,-5.1,60,NaN,62,472,454,296,313,0.6,0.2,0,1.4,44,17.3,0
2015-04-24 12:00,-5.3,-5.3,-5.7,67,NaN,69,403,384,299,311,1.1,0.3,0.1,2.5,74,15.7,0
2015-04-24 13:00,-5.7,-5.8,-5.9,66,NaN,67,367,348,297,309,1.8,0.5,0.7,3.1,97,15.4,0
2015-04-24 14:00,-5.7,-5.9,-5.9,65,NaN,65,318,300,293,309,1.8,0.4,0.7,2.8,104,10.1,0
2015-04-24 15:00,-5.8,-5.6,-5.9,61,NaN,62,249,230,286,307,1.1,0.5,0,2.3,120,18.1,0
2015-04-24 16:00,-6.1,-6,-6.1,64,NaN,63,204,186,289,306,1.6,0.3,0.3,2.8,104,10.9,0
2015-04-24 17:00,-6.5,-6.2,-6.4,69,NaN,69,127,109,285,303,1.3,0.4,0,3.4,125,16.9,0
2015-04-24 18:00,-7.2,-6.6,-6.9,78,NaN,82,64,45,283,299,1,0.5,0,2.9,153,29.9,0
2015-04-24 19:00,-7.6,-7.5,-7.5,87,NaN,92,20,10,300,302,2.5,0.5,0.6,4,116,12.2,0
2015-04-24 20:00,-8.5,-8.3,-8.4,85,NaN,91,3,NaN,299,299,4.1,0.6,1.2,5.5,143,9.7,0
2015-04-24 21:00,-9.1,-8.9,-9,84,NaN,90,0,NaN,296,296,2.5,0.6,1.2,4.2,147,13,0
2015-04-24 22:00,-9.7,-9.6,-9.6,84,NaN,90,0,NaN,294,293,2.4,0.6,0.7,4.6,142,10.5,0
2015-04-24 23:00,-9.9,-9.8,-9.9,83,NaN,89,0,NaN,293,292,1.2,0.3,0.3,2.5,111,18.6,0
2015-04-25 00:00,-10.7,-10.6,-10.6,82,NaN,89,0,NaN,290,289,1.2,0.3,0,2.2,79,11.8,0
2015-04-25 01:00,-11.1,-11,-11.1,82,NaN,88,0,NaN,288,287,0.5,0.2,0,1.5,NaN,11.7,0
2015-04-25 02:00,-11.3,-11.3,-11.3,82,NaN,88,0,NaN,287,286,0.6,0.1,0,1,NaN,8.3,0
2015-04-25 03:00,-11.4,-11.3,-11.4,81,NaN,88,3,NaN,287,286,0.5,0.2,0,1.2,NaN,10.3,0
2015-04-25 04:00,-11.6,-11.5,-11.5,81,NaN,88,22,12,288,284,0.7,0.3,0,1.8,60,16.8,0
2015-04-25 05:00,-14.3,-12.7,-12.7,76,NaN,86,101,82,288,270,0.8,0.1,0.5,1.1,NaN,12.1,0
2015-04-25 06:00,-13.5,-12.4,-12.4,76,NaN,85,158,140,291,267,0.5,0.2,0,1.1,NaN,31.6,0
2015-04-25 07:00,-14.8,-12.3,-11.9,77,NaN,86,273,254,306,273,0.6,0.3,0,2,267,12.8,0
2015-04-25 08:00,-8.7,-9.4,-8.9,79,NaN,86,361,343,329,278,0.3,0.2,0,1,NaN,2.1,0
2015-04-25 09:00,-9.7,-9.2,-9.9,76,NaN,84,652,633,286,283,0.6,0.2,0,1.3,NaN,11.2,0.1
2015-04-25 10:00,-9.8,-9.5,-9.7,77,NaN,85,544,526,256,290,0.5,0.2,0,1.7,NaN,16.5,0
2015-04-25 11:00,-9.4,-9.5,-8.4,77,NaN,85,700,681,272,294,0.5,0.3,0,1,NaN,29.2,0
2015-04-25 12:00,-9.6,-10.2,-9.9,77,NaN,83,687,668,253,293,0.5,0.2,0,1.5,NaN,23.6,0.1
2015-04-25 13:00,-9.7,-10.5,-10.6,73,NaN,80,793,774,220,288,1,0.2,0,1.8,256,9.1,0
2015-04-25 14:00,-11.8,-11.7,-11.6,72,NaN,77,642,624,205,280,2.2,0.2,1.6,3,255,5,0
2015-04-25 15:00,-11.4,-11.1,-11.3,74,NaN,78,404,385,242,285,2.1,0.4,0.4,3.3,263,14,0
2015-04-25 16:00,-10.4,-10.2,-10.5,75,NaN,80,225,207,261,287,1,0.6,0,2.5,173,36,0
2015-04-25 17:00,-14.4,-12.8,-12,74,NaN,81,96,77,226,265,2.2,0.4,0.5,3.7,253,10,0
2015-04-25 18:00,-11.2,-10.7,-10.9,77,NaN,82,61,43,277,282,1,0.4,0,2.7,278,21.3,0
2015-04-25 19:00,-10.9,-10.5,-10.6,77,NaN,83,21,13,284,281,0.7,0.4,0,2.7,299,35.1,0
2015-04-25 20:00,-11.6,-10.7,-10.6,79,NaN,84,2,NaN,279,274,0.8,0.3,0,1.5,NaN,33.7,0
2015-04-25 21:00,-10.6,-10.3,-10.4,78,NaN,84,0,NaN,280,286,0.6,0.4,0,2.1,NaN,46.6,0
2015-04-25 22:00,-10.6,-10.4,-10.5,78,NaN,84,0,NaN,287,287,0.8,0.6,0,3.3,310,55.4,0
2015-04-25 23:00,-10.9,-10.6,-10.7,78,NaN,84,NaN,NaN,287,286,0.7,0.5,0,2.9,34,42.4,0
2015-04-26 00:00,-11,-10.6,-10.7,77,NaN,83,0,NaN,285,283,0.9,0.5,0,2.2,8,43.4,0
2015-04-26 01:00,-10.9,-10.6,-10.7,76,NaN,82,NaN,NaN,283,282,1,0.5,0,2.4,354,42,0
2015-04-26 02:00,-11.2,-10.7,-10.8,77,NaN,83,0,NaN,273,277,1.1,0.6,0,3,68,56.8,0
2015-04-26 03:00,-11.5,-10.8,-10.8,76,NaN,82,5,NaN,243,273,1.4,0.7,0,4.1,273,50.2,0
2015-04-26 04:00,-11.9,-10.9,-10.9,78,NaN,83,27,11,225,265,1.1,0.6,0,2.3,204,47.8,0
2015-04-26 05:00,-12.2,-10.7,-10.7,75,NaN,81,68,50,222,262,1.1,0.4,0.2,2.1,320,35.3,0
2015-04-26 06:00,-10.2,-9.5,-9.8,71,NaN,77,258,240,235,278,1.2,0.5,0,3.3,183,55,0
2015-04-26 07:00,-8.5,-8.4,-8.9,70,NaN,76,500,482,254,297,1,0.6,0,2.9,73,56.9,0
2015-04-26 08:00,-8.1,-8.1,-8.7,70,NaN,76,563,544,270,304,1,0.5,0,3.3,87,35.8,0
2015-04-26 09:00,-9.1,-9,-9.5,75,NaN,81,335,317,281,298,1,0.4,0,2.5,82,54.6,0
2015-04-26 10:00,-8.4,-8.4,-8.7,73,NaN,78,405,387,280,300,0.7,0.4,0,1.9,NaN,24.4,0
2015-04-26 11:00,-7.9,-7.9,-8.2,71,NaN,76,473,454,273,303,0.9,0.4,0,2.1,62,35.8,0
2015-04-26 12:00,-7.4,-7.9,-8,70,NaN,75,455,437,292,308,1.2,0.5,0,2.4,137,31.2,0
2015-04-26 13:00,-6.5,-5.8,-6.9,66,NaN,68,469,450,283,309,0.8,0.3,0,1.9,86,33.7,0
2015-04-26 14:00,-10.7,-7.6,-7.4,68,NaN,73,281,263,234,282,0.6,0.3,0,1.5,NaN,16.9,0
2015-04-26 15:00,-9.1,-7.5,-7.6,70,NaN,72,279,260,245,286,0.7,0.3,0,2.1,283,35.8,0
2015-04-26 16:00,-8.2,-7.3,-7.4,67,NaN,71,174,156,250,283,0.4,0.3,0,1.4,NaN,39.2,0
2015-04-26 17:00,-7.1,-6.9,-7,70,NaN,73,95,77,291,301,0.5,0.3,0,1.8,NaN,30.4,0
2015-04-26 18:00,-7.4,-7.1,-7.1,73,NaN,77,46,28,288,298,0.4,0.3,0,1.5,NaN,14.8,0
2015-04-26 19:00,-7.4,-7,-7.1,73,NaN,76,16,3,293,299,1.2,0.5,0,3.1,252,33.3,0
2015-04-26 20:00,-7.3,-7,-7.1,73,NaN,76,3,NaN,295,300,1,0.4,0,3.2,225,50.6,0
2015-04-26 21:00,-7.5,-7.1,-7.2,75,NaN,78,0,NaN,293,298,0.6,0.2,0,1.7,NaN,19.1,0
2015-04-26 22:00,-7.9,-7.3,-7.3,76,NaN,80,0,NaN,282,293,0.8,0.4,0,2,320,35.3,0
2015-04-26 23:00,-7.7,-7.4,-7.5,79,NaN,83,0,NaN,295,298,0.6,0.4,0,2,90,31.8,0
2015-04-27 00:00,-8,-7.9,-8,84,NaN,90,0,NaN,296,299,0.4,0.3,0,1.4,NaN,20.2,0
2015-04-27 01:00,-8.2,-7.9,-8,84,NaN,89,0,NaN,295,298,0.5,0.3,0,1.6,16,22.8,0
2015-04-27 02:00,-8.2,-7.9,-7.9,83,NaN,89,0,NaN,293,297,0.4,0.2,0,1.3,NaN,34.5,0
2015-04-27 03:00,-8.4,-7.7,-7.7,80,NaN,85,6,NaN,289,295,0.4,0.2,0,1.4,NaN,10.3,0
