2009-01-01 01:00:00,1.9,311.2,0.0328,4.00,3
2009-01-01 02:00:00,2.7,210.8,0.0401,9.61,136
2009-01-01 03:00:00,2.5,134.7,0.0380,12.36,208
2009-01-01 04:00:00,2.9,140.3,0.0386,8.59,329
2009-01-01 05:00:00,2.7,166.2,0.0345,5.88,422
2009-01-01 06:00:00,2.1,164.5,0.0327,6.74,541
2009-01-01 07:00:00,2.2,281.6,0.0331,5.05,607
2009-01-01 08:00:00,3.0,141.1,0.0360,9.69,734
2009-01-01 09:00:00,3.2,153.4,0.0361,9.82,829
2009-01-01 10:00:00,3.1,164.9,0.0380,9.27,919
2009-01-01 11:00:00,3.1,162.6,0.0377,8.96,1027
2009-01-01 12:00:00,2.1,176.4,0.0411,9.63,1159
2009-01-01 13:00:00,2.8,109.4,0.0369,9.39,1235
2009-01-01 14:00:00,2.7,286.3,0.0332,7.93,1348
2009-01-01 15:00:00,2.6,242.3,0.0428,7.27,1418
2009-01-01 16:00:00,2.8,179.0,0.0414,9.12,1524
2009-01-01 17:00:00,3.1,185.6,0.0402,13.81,1659
2009-01-01 18:00:00,3.8,187.8,0.0427,9.73,1727
2009-01-01 19:00:00,2.1,211.7,0.0439,9.74,1845
2009-01-01 20:00:00,2.3,299.6,0.0315,5.16,1938
2009-01-01 21:00:00,2.5,306.9,0.0269,6.83,2028
2009-01-01 22:00:00,2.6,262.9,0.0388,6.80,2145
2009-01-01 23:00:00,2.4,140.0,0.0371,7.98,2252
2009-01-02 00:00:00,2.8,141.3,0.0277,5.81,2346
2009-01-02 01:00:00,3.8,147.5,0.0355,11.67,28
2009-01-02 02:00:00,4.0,140.7,0.0296,8.04,142
2009-01-02 03:00:00,3.8,138.2,0.0312,10.58,255
2009-01-02 04:00:00,4.8,140.3,0.0280,8.93,312
2009-01-02 05:00:00,4.6,142.7,0.0304,9.68,441
2009-01-02 06:00:00,4.4,153.5,0.0357,10.14,536
2009-01-02 07:00:00,3.4,152.9,0.0353,7.40,651
2009-01-02 08:00:00,2.0,127.4,0.0350,7.89,701
2009-01-02 09:00:00,2.1,298.9,0.0278,4.04,815
2009-01-02 10:00:00,2.1,306.2,0.0246,3.96,916
2009-01-02 11:00:00,1.8,301.8,0.0286,2.96,1051
2009-01-02 12:00:00,2.2,299.0,0.0349,5.95,1124
2009-01-02 13:00:00,2.0,126.1,0.0327,6.43,1235
2009-01-02 14:00:00,1.3,301.5,0.0352,3.01,1300
2009-01-02 15:00:00,3.6,95.7,0.0321,7.01,1439
2009-01-02 16:00:00,4.9,115.0,0.0301,10.47,1555
2009-01-02 17:00:00,6.4,114.0,0.0353,12.70,1610
2009-01-02 18:00:00,6.8,130.5,0.0331,13.92,1738
2009-01-02 19:00:00,7.6,124.0,0.0292,11.84,1810
2009-01-02 20:00:00,5.9,126.2,0.0274,9.05,1912
2009-01-02 21:00:00,5.4,104.1,0.0316,8.02,2032
2009-01-02 22:00:00,4.9,113.5,0.0367,8.04,2110
2009-01-02 23:00:00,4.6,119.1,0.0325,7.22,2205
2009-01-03 00:00:00,4.8,118.2,0.0351,8.32,2345
2009-01-03 01:00:00,5.3,121.1,0.0327,8.35,16
2009-01-03 02:00:00,6.2,117.8,0.0356,9.86,158
2009-01-03 03:00:00,6.8,119.7,0.0311,10.53,220
2009-01-03 04:00:00,5.0,120.0,0.0348,8.20,306
2009-01-03 05:00:00,4.8,100.5,0.0286,6.82,457
2009-01-03 06:00:00,4.7,112.4,0.0287,8.98,555
2009-01-03 07:00:00,6.2,123.6,0.0339,10.66,641
2009-01-03 08:00:00,5.2,130.3,0.0296,9.44,728
2009-01-03 09:00:00,3.9,136.2,0.0303,9.11,850
2009-01-03 10:00:00,3.7,127.9,0.0328,8.94,908
2009-01-03 11:00:00,4.4,114.8,0.0317,8.97,1058
2009-01-03 12:00:00,6.6,122.4,0.0328,11.20,1111
2009-01-03 13:00:00,7.6,116.5,0.0316,11.65,1236
2009-01-03 14:00:00,4.4,104.7,0.0339,9.15,1305
2009-01-03 15:00:00,4.1,120.2,0.0308,11.70,1429
2009-01-03 16:00:00,4.9,129.9,0.0335,9.66,1549
2009-01-03 17:00:00,3.2,159.0,0.0340,7.83,1600
2009-01-03 18:00:00,2.6,299.3,0.0334,6.13,1748
2009-01-03 19:00:00,4.9,156.1,0.0361,13.03,1855
2009-01-03 20:00:00,6.0,148.7,0.0331,13.25,1920
2009-01-03 21:00:00,5.6,154.2,0.0350,11.83,2005
2009-01-03 22:00:00,5.0,164.2,0.0354,12.35,2134
2009-01-03 23:00:00,3.8,179.9,0.0408,11.38,2209
2009-01-04 00:00:00,3.6,250.5,0.0359,11.10,2341
2009-01-04 01:00:00,4.7,155.2,0.0352,11.51,42
2009-01-04 02:00:00,5.8,142.0,0.0278,11.46,111
2009-01-04 03:00:00,2.6,210.6,0.0372,9.03,215
2009-01-04 04:00:00,2.8,300.2,0.0314,8.01,300
2009-01-04 05:00:00,1.9,298.3,0.0295,5.63,451
2009-01-04 06:00:00,2.9,181.9,0.0417,9.88,517
2009-01-04 07:00:00,2.5,273.8,0.0314,8.55,601
2009-01-04 08:00:00,2.0,320.9,0.0347,7.66,704
2009-01-04 09:00:00,2.4,102.2,0.0379,9.03,859
2009-01-04 10:00:00,5.2,118.4,0.0297,11.81,1000
2009-01-04 11:00:00,3.8,149.7,0.0353,10.13,1043
2009-01-04 12:00:00,4.9,155.0,0.0348,10.44,1130
2009-01-04 13:00:00,6.2,157.1,0.0365,10.97,1258
2009-01-04 14:00:00,4.7,124.4,0.0333,10.12,1323
2009-01-04 15:00:00,4.2,106.7,0.0331,9.19,1405
2009-01-04 16:00:00,3.3,99.7,0.0338,8.23,1518
2009-01-04 17:00:00,2.1,330.6,0.0362,5.92,1646
2009-01-04 18:00:00,1.7,41.0,0.0355,8.00,1757
2009-01-04 19:00:00,5.7,127.3,0.0285,10.10,1816
2009-01-04 20:00:00,6.3,129.0,0.0273,11.55,1959
2009-01-04 21:00:00,9.2,134.2,0.0215,15.36,2034
2009-01-04 22:00:00,7.8,137.4,0.0230,14.90,2158
2009-01-04 23:00:00,12.1,136.9,0.0200,22.44,2254
2009-01-05 00:00:00,11.8,130.2,0.0264,24.16,2355
2009-01-05 01:00:00,13.2,130.4,0.0267,24.37,46
2009-01-05 02:00:00,13.2,126.8,0.0261,27.10,137
2009-01-05 03:00:00,11.5,128.0,0.0292,28.03,242
2009-01-05 04:00:00,10.0,119.8,0.0344,24.35,325
2009-01-05 05:00:00,11.0,121.9,0.0344,30.58,404
2009-01-05 06:00:00,13.0,121.6,0.0335,29.50,515
2009-01-05 07:00:00,13.8,133.5,0.0279,27.36,604
2009-01-05 08:00:00,12.2,131.3,0.0298,24.37,708
2009-01-05 09:00:00,11.5,131.3,0.0277,25.45,846
2009-01-05 10:00:00,10.0,138.2,0.0283,19.46,917
2009-01-05 11:00:00,9.1,128.8,0.0335,17.64,1006
2009-01-05 12:00:00,8.0,128.0,0.0320,21.47,1140
2009-01-05 13:00:00,8.3,125.3,0.0308,19.77,1240
2009-01-05 14:00:00,8.4,127.1,0.0326,19.88,1326
2009-01-05 15:00:00,9.1,135.8,0.0303,19.18,1407
2009-01-05 16:00:00,7.8,125.8,0.0323,17.05,1511
2009-01-05 17:00:00,7.3,125.4,0.0318,15.14,1601
2009-01-05 18:00:00,6.9,135.0,0.0262,14.93,1745
2009-01-05 19:00:00,7.3,129.6,0.0219,12.35,1819
2009-01-05 20:00:00,6.5,137.9,0.0264,12.77,1907
2009-01-05 21:00:00,6.6,146.3,0.0303,14.97,2021
2009-01-05 22:00:00,6.1,149.3,0.0305,15.12,2135
2009-01-05 23:00:00,4.1,148.4,0.0347,12.12,2209
2009-01-06 00:00:00,3.2,156.8,0.0345,8.17,2312
2009-01-06 01:00:00,3.8,146.1,0.0329,7.18,18
2009-01-06 02:00:00,3.6,143.7,0.0317,7.57,146
2009-01-06 03:00:00,2.2,152.2,0.0317,4.95,207
2009-01-06 04:00:00,2.3,182.6,0.0348,7.46,333
2009-01-06 05:00:00,4.1,137.7,0.0276,7.27,422
2009-01-06 06:00:00,1.0,20.1,0.0339,2.97,541
2009-01-06 07:00:00,1.6,104.5,0.0359,3.40,640
2009-01-06 08:00:00,1.0,35.4,0.0325,2.40,714
2009-01-06 09:00:00,1.1,338.4,0.0410,2.42,848
2009-01-06 10:00:00,1.1,85.2,0.0333,2.39,912
2009-01-06 11:00:00,0.6,10.0,0.0326,1.36,1052
2009-01-06 12:00:00,0.8,90.2,0.0328,2.23,1152
