101,2008,1,100,-15.485,-14.318,-15.365,74.921,.01563,302.42,.02784,-1.0045,0,0,0,.0588,1,-14.123,-12.436,-13.506,76.197,-13.506,100,-17.248,3,900.81
103,2008,1,100,-12.436
101,2008,1,200,-15.422,-14.407,-15.325,65.462,.01701,298.77,.03787,-1.0261,0,0,0,.1078,116,-15.485,-13.716,-14.031,59.133,-12.152,151,-18.856,105,900.82
101,2008,1,300,-14.44,-13.287,-14.161,59.398,.01494,297.42,.04332,-1.0034,0,0,0,.0588,224,-15.369,-14.467,-15.419,66.141,-11.813,219,-16.266,257,901.21
101,2008,1,400,-14.595,-13.328,-14.29,57.68,.01903,301.78,.03412,-1.0087,0,0,0,.0882,324,-16.557,-17.164,-17.608,58.73,-11.241,344,-17.608,400,901.47
103,2008,1,400,-17.164
101,2008,1,500,-14.013,-12.798,-13.783,54.119,.01541,297.04,.03782,-1.0044,0,0,0,.0784,400,-13.812,-12.682,-13.244,56.659,-11.602,418,-17.574,400,901.59
101,2008,1,600,-14.77,-13.353,-14.266,57.113,.0156,295.1,.04625,-1.0065,0,0,0,.0686,510,-16.167,-15.657,-16.375,57.759,-12.161,545,-17.915,512,902
101,2008,1,700,-14.95,-13.866,-14.904,57.889,.01454,294.07,.04741,-.99787,0,0,0,.0392,617,-13.11,-11.421,-12.517,53.647,-12.212,613,-17.035,632,902.25
103,2008,1,700,-11.421
101,2008,1,800,-14.157,-13.002,-13.925,57.528,.01554,293.03,.04909,-1,0,0,0,.0882,759,-15.072,-14.79,-15.241,57.844,-11.974,704,-16.392,745,902.52
101,2008,1,900,-14.282,-13.324,-14.247,59.235,.01386,286.61,.03281,-.99356,0,0,0,.0588,807,-14.515,-13.592,-14.31,61.466,-12.144,824,-16.324,838,903.05
101,2008,1,1000,-16.147,-14.978,-15.912,63.718,.01484,287.99,.0506,-.66741,0,0,0,.0882,956,-16.26,-15.153,-16.436,64.294,-13.735,901,-18.082,933,903.47
103,2008,1,1000,-15.153
101,2008,1,1100,-14.653,-13.5,-14.529,60.329,.01445,293,.0491,.79603,0,0,0,.0784,1021,-13.898,-12.83,-13.728,58.419,-13.015,1014,-16.503,1020,903.72
101,2008,1,1200,-15.792,-14.668,-15.616,63.783,.01326,285.9,.04715,2.2021,0,0,0,.0686,1151,-16.813,-14.942,-15.911,62.297,-13.578,1129,-17.792,1135,903.85
101,2008,1,1300,-15.583,-14.441,-15.344,61.382,.01377,289.13,.03792,1.6903,0,0,0,.0784,1241,-18.745,-19.146,-19.211,62.35,-13.117,1237,-19.211,1300,904.14
103,2008,1,1300,-19.146
101,2008,1,1400,-15.895,-14.808,-15.81,57.677,.0156,287.99,.04037,.04213,0,0,0,.0882,1319,-16.124,-15.265,-16.35,58.879,-13.218,1333,-19.143,1300,904.39
101,2008,1,1500,-15.596,-14.623,-15.478,58.27,.01364,284.56,.0427,-.96564,0,0,0,.098,1453,-16.229,-15.369,-16.553,59.286,-13.574,1406,-17.417,1446,904.8
101,2008,1,1600,-15.006,-13.847,-14.846,51.384,.01622,290.92,.04394,-1.0186,0,0,0,.0882,1535,-15.587,-15.512,-16.164,48.349,-11.542,1542,-17.01,1535,905.06
103,2008,1,1600,-15.512
101,2008,1,1700,-14.704,-13.437,-14.5,46.471,.02061,289.19,.04002,-1.0023,0,0,0,.147,1648,-12.104,-10.29,-11.441,37.429,-11.424,1626,-17.721,1649,905.05
101,2008,1,1800,-13.526,-12.491,-13.492,43.67,.01345,280.92,.03422,-1.0065,0,0,0,.0784,1738,-14.413,-12.58,-13.481,52.175,-10.341,1703,-16.239,1752,905.57
101,2008,1,1900,-14.543,-13.234,-14.276,48.236,.01805,290.05,.04178,-1.0119,0,0,0,.147,1816,-14.246,-14.358,-14.649,44.238,-12.28,1833,-16.493,1818,905.7
103,2008,1,1900,-14.358
101,2008,1,2000,-14.921,-13.98,-14.953,51.177,.01478,282.31,.0329,-1.013,0,0,0,.0784,1911,-14.06,-13.199,-14.123,52.618,-12.093,1907,-17.34,1901,905.97
101,2008,1,2100,-15.511,-14.536,-15.478,61.573,.0135,285.39,.03868,-1.013,0,0,0,.049,2020,-17.361,-16.895,-17.146,60.148,-13.988,2000,-17.76,2031,905.58
101,2008,1,2200,-15.856,-14.753,-15.741,61.36,.01775,285.99,.03543,-1.0185,0,0,0,.0882,2107,-17.156,-17.02,-17.569,60.708,-14.065,2127,-18.094,2107,905.46
103,2008,1,2200,-17.02
101,2008,1,2300,-15.374,-14.217,-15.252,62.378,.01666,282.21,.03554,-1.0153,0,0,0,.1176,2224,-13.813,-12.372,-13.404,58.016,-13.184,2243,-17.62,2200,905.31
101,2008,1,2400,-14.407,-13.285,-14.264,59.257,.01658,282.53,.03433,-1.0066,0,0,0,.0588,2326,-14.719,-13.549,-14.746,57.99,-11.512,2353,-16.3,2329,905.19
124,2008,1,2400,-14.985,-13.853,-14.823,58.084,-9.3405,1702,-19.146,1259,.147,1648,.01561,290.19,-.62721,0,13.914,0,0,903.51
101,2008,2,100,-14.09,-12.991,-13.94,61.269,.01214,276.66,.02048,-1.0098,0,0,0,.049,1,-14.618,-13.324,-14.344,69.487,-11.345,6,-16.206,45,905.57
103,2008,2,100,-13.324
101,2008,2,200,-15.451,-14.284,-15.218,69.964,.01462,278.53,.03138,-1.0011,0,0,0,.0686,124,-15.568,-13.757,-14.497,67.507,-12.567,109,-17.898,156,905.18
101,2008,2,300,-14.902,-13.766,-14.688,68.968,.01312,279.38,.03119,-1.0162,0,0,0,.0686,243,-14.784,-13.489,-14.598,66.781,-12.294,213,-16.509,242,905.17
101,2008,2,400,-14.619,-13.548,-14.571,70.204,.01481,283.48,.03377,-1.0022,0,0,0,.0686,332,-13.028,-11.69,-12.516,71.857,-12.499,314,-16.375,321,905.17
103,2008,2,400,-11.69
101,2008,2,500,-14.478,-13.485,-14.456,71.778,.01533,281.88,.02912,-1.0044,0,0,0,.098,437,-14.062,-12.911,-13.904,70.181,-11.535,450,-16.832,437,905.17
101,2008,2,600,-14.519,-13.498,-14.426,72.846,.01527,280.05,.03081,-1.0033,0,0,0,.0686,557,-14.744,-12.932,-13.718,75.055,-11.518,536,-17.915,519,904.91
101,2008,2,700,-13.554,-12.509,-13.531,73.389,.01641,284.73,.03181,-.99463,0,0,0,.098,620,-12.802,-11.67,-13.024,74.378,-11.366,644,-16.104,602,905.04
103,2008,2,700,-11.67
101,2008,2,800,-12.485,-11.429,-12.448,72.699,.01571,284.68,.036,-.98491,0,0,0,.0784,734,-11.686,-10.512,-11.62,72.686,-11.213,717,-14.429,725,904.64
101,2008,2,900,-13.083,-12.153,-13.07,76.443,.01339,279.66,.02636,-.98803,0,0,0,.0294,823,-12.905,-11.795,-12.787,78.372,-10.756,805,-14.243,846,904.77
101,2008,2,1000,-13.769,-12.616,-13.622,78.673,.01481,278.91,.02709,-.61225,0,0,0,.049,913,-13.569,-12.149,-12.99,81.13,-12.026,909,-15.884,937,904.51
103,2008,2,1000,-12.149
101,2008,2,1100,-13.12,-12.184,-13.233,80.251,.01492,281.99,.03052,.94171,0,0,0,.098,1020,-13.277,-12.788,-13.6,81.012,-10.841,1002,-14.717,1040,904.91
101,2008,2,1200,-13.219,-12.357,-13.355,84.349,.01122,272.58,.03147,2.1512,0,0,0,.0196,1100,-13.654,-12.814,-13.938,86.343,-11.84,1115,-14.801,1122,905.17
101,2008,2,1300,-12.65,-11.85,-12.901,84.411,.01399,279.01,.03208,1.72,0,0,0,.049,1236,-11.269,-10.447,-11.44,85.428,-11.423,1259,-14.226,1215,905.04
103,2008,2,1300,-10.447
101,2008,2,1400,-11.41,-10.793,-11.819,87.247,.01573,286.08,.03904,.02915,0,0,0,.049,1323,-11.276,-10.763,-11.731,87.921,-10.799,1321,-13.185,1335,905.01
101,2008,2,1500,-12.48,-11.686,-12.729,90.148,.01484,282.72,.04043,-.89172,0,0,0,.0784,1459,-14.227,-11.92,-13.219,91.49,-11.426,1407,-14.573,1458,904.77
101,2008,2,1600,-13.914,-12.861,-13.906,88.255,.01282,276.29,.03049,-.97486,0,0,0,.0686,1542,-12.446,-11.191,-12.247,87.15,-11.595,1503,-15.549,1546,904.38
103,2008,2,1600,-11.191
101,2008,2,1700,-13.255,-12.312,-13.186,85.661,.01448,278.69,.02642,-1.0138,0,0,0,.0686,1647,-12.977,-12.011,-13.16,85.48,-11.383,1633,-14.92,1648,904.51
101,2008,2,1800,-13.217,-12.216,-13.114,85.111,.01407,276.57,.02709,-1.0171,0,0,0,.0392,1737,-12.824,-11.796,-12.787,84.194,-10.926,1713,-14.92,1736,904.11
