2014-01-02 00:00:00,-7.98,-7.63,-8.09,90.3,-6.14,2204,-8.88,1118,0.0,0,0.8,289.1,10.7,0.0,13.97
2014-01-03 00:00:00,-6.44,-6.11,-6.58,92.1,-4.46,2351,-8.20,1000,0.0,0,1.2,286.8,10.7,0.0,13.97
2014-01-04 00:00:00,-4.69,-4.36,-4.82,94.2,-3.66,1532,-5.24,2333,0.0,0,2.6,280.4,10.9,0.0,13.98
2014-01-05 00:00:00,-5.36,-5.02,-5.50,93.4,-4.00,2223,-6.75,1535,0.0,0,1.2,275.7,10.9,0.0,13.98
2014-01-06 00:00:00,-6.74,-6.18,-7.01,91.0,-1.93,1637,-9.91,955,0.0,0,1.2,72.2,11.0,0.0,13.97
2014-01-07 00:00:00,-4.26,-3.45,-4.23,76.9,3.04,902,-8.95,2315,0.0,0,2.1,72.7,11.0,0.0,13.98
2014-01-08 00:00:00,-7.27,-6.94,-7.40,91.0,-5.70,1538,-8.36,0,0.0,0,1.1,222.0,10.8,0.0,13.97
2014-01-09 00:00:00,-7.69,-7.38,-7.88,90.5,-5.74,1238,-10.16,2348,0.0,0,0.7,104.7,10.7,0.0,13.98
2014-01-10 00:00:00,-13.51,-13.25,-13.81,75.4,-9.02,109,-18.08,2340,0.0,0,3.2,319.1,10.2,0.0,13.98
2014-01-11 00:00:00,-17.07,-16.64,-17.18,70.4,-15.72,416,-18.77,52,0.0,0,4.8,344.2,10.0,0.0,13.98
2014-01-12 00:00:00,-17.09,-16.50,-17.24,62.4,-15.14,1123,-19.93,2142,0.0,0,3.7,354.5,10.3,0.0,13.98
2014-01-13 00:00:00,-14.41,-13.82,-14.46,63.0,-10.64,2357,-16.85,34,0.0,0,2.9,317.1,10.1,0.0,13.98
2014-01-14 00:00:00,-14.28,-13.45,-14.43,71.9,-8.30,734,-21.28,2334,0.0,0,1.5,81.6,10.6,0.0,13.99
2014-01-15 00:00:00,-14.77,-13.24,-14.51,30.8,-8.32,1724,-21.33,50,0.0,0,1.8,85.8,10.4,0.0,13.98
2014-01-16 00:00:00,-15.20,-14.61,-15.41,80.2,-11.55,724,-20.01,2356,0.0,0,1.3,79.5,10.5,0.0,13.98
2014-01-17 00:00:00,-18.40,-17.28,-18.40,55.6,-13.78,1010,-22.38,1530,0.0,0,1.6,85.7,10.3,0.0,13.98
2014-01-18 00:00:00,-17.53,-16.53,-17.55,64.9,-12.80,2340,-21.66,507,0.0,0,1.5,77.7,10.3,0.0,13.98
2014-01-19 00:00:00,-16.18,-14.65,-15.82,39.2,-8.85,1641,-21.13,449,0.0,0,1.8,91.1,10.6,0.0,13.98
2014-01-20 00:00:00,-11.65,-9.97,-11.22,22.1,-2.08,1814,-16.90,20,0.0,0,2.3,75.8,11.0,0.0,13.98
2014-01-21 00:00:00,-13.96,-12.69,-13.86,33.0,-7.40,28,-19.24,1834,0.0,0,1.7,87.8,10.9,0.0,13.98
2014-01-22 00:00:00,-14.31,-13.07,-14.28,55.9,-8.84,1801,-19.99,420,0.0,0,2.1,89.6,11.0,0.0,13.98
2014-01-23 00:00:00,-9.82,-8.23,-9.46,25.1,-3.74,622,-15.98,1,0.0,0,1.4,83.7,11.9,0.0,13.98
2014-01-24 00:00:00,-8.61,-7.14,-8.33,23.3,-0.36,2350,-16.00,323,0.0,0,1.5,87.4,13.5,0.0,13.98
2014-01-25 00:00:00,-5.52,-4.47,-5.70,25.7,1.16,1720,-10.90,2134,0.0,0,3.5,106.7,13.8,0.0,13.98
2014-01-26 00:00:00,-9.06,-7.82,-9.00,29.2,-2.90,241,-12.82,2356,0.0,0,1.3,77.1,13.0,0.0,13.98
2014-01-27 00:00:00,-11.19,-10.28,-11.29,41.6,-5.66,1146,-20.40,2227,0.0,0,1.3,86.6,13.6,0.0,13.98
2014-01-28 00:00:00,-14.94,-13.71,-14.88,43.6,-2.69,416,-21.96,1937,0.0,0,1.6,79.4,13.9,0.0,13.99
2014-01-29 00:00:00,-14.56,-13.59,-14.59,43.2,-3.26,2356,-19.12,16,0.0,0,1.5,76.8,13.9,0.0,13.98
2014-01-30 00:00:00,-5.54,-4.83,-5.83,40.0,-0.62,1558,-14.13,105,0.0,0,5.4,112.3,14.0,0.0,13.98
2014-01-31 00:00:00,-8.63,-7.54,-8.78,25.8,-0.30,124,-17.05,2344,0.0,0,2.4,89.0,13.2,0.0,13.98
2014-02-01 00:00:00,-12.79,-12.19,-13.07,67.8,-7.13,938,-16.19,314,0.0,0,1.5,82.2,13.2,0.0,13.97
2014-02-02 00:00:00,-14.57,-14.05,-14.89,79.3,-10.48,615,-19.32,1833,0.0,0,1.0,87.1,13.6,0.0,13.98
2014-02-03 00:00:00,-13.42,-12.81,-13.57,81.8,-8.95,639,-19.74,55,0.0,0,2.3,82.2,13.5,0.0,13.98
2014-02-04 00:00:00,-5.99,-5.15,-6.00,78.4,0.65,1218,-14.85,452,0.0,0,3.1,83.6,14.9,0.0,13.97
2014-02-05 00:00:00,-2.70,-1.69,-2.53,64.2,1.63,1411,-9.03,1903,0.0,0,3.9,85.9,16.3,0.0,13.98
2014-02-06 00:00:00,-7.86,-7.16,-8.05,77.6,-0.58,136,-12.30,2031,0.0,0,1.7,88.1,17.7,0.0,13.98
2014-02-07 00:00:00,-9.60,-9.14,-9.76,87.7,-5.45,123,-12.82,846,0.0,0,1.3,91.1,13.7,0.0,13.98
2014-02-08 00:00:00,-9.50,-9.03,-9.69,88.0,-7.79,747,-13.18,2250,0.0,0,0.8,81.2,13.2,0.0,13.98
2014-02-09 00:00:00,-8.22,-7.82,-8.34,89.5,-5.88,1102,-11.09,0,0.0,0,0.8,345.0,12.9,0.0,13.98
2014-02-10 00:00:00,-6.14,-5.79,-6.22,91.9,-4.45,2302,-7.45,55,0.0,0,2.8,293.3,14.0,0.0,13.97
2014-02-11 00:00:00,-4.92,-4.59,-5.01,93.3,-3.49,1022,-5.35,429,0.0,0,6.2,293.6,18.5,0.0,13.98
2014-02-12 00:00:00,-5.29,-4.96,-5.44,92.9,-3.60,1033,-7.14,2349,0.0,0,1.3,227.4,14.9,0.0,13.98
2014-02-13 00:00:00,-9.89,-9.43,-10.17,87.5,-6.51,111,-14.41,2133,0.0,0,1.3,113.7,16.0,0.0,13.98
2014-02-14 00:00:00,-8.96,-8.44,-9.03,88.8,-6.86,1122,-12.55,15,0.0,0,1.7,296.4,13.5,0.0,13.98
2014-02-15 00:00:00,-7.17,-6.82,-7.25,90.9,-5.44,2356,-8.63,51,0.0,0,3.8,290.8,14.1,0.0,13.98
2014-02-16 00:00:00,-6.39,-6.06,-6.54,91.8,-5.06,1521,-7.88,2344,0.0,0,3.2,288.3,14.3,0.0,13.98
2014-02-17 00:00:00,-8.24,-7.73,-8.29,89.9,-5.03,2354,-8.92,627,0.0,0,1.5,288.0,14.6,0.0,13.97
2014-02-18 00:00:00,-6.30,-5.93,-6.75,91.7,-3.71,1329,-8.92,2244,0.0,0,0.3,290.9,14.0,0.0,13.98
2014-02-19 00:00:00,-7.47,-6.64,-7.76,87.8,-1.30,1253,-9.52,1947,0.0,0,0.1,154.7,15.7,0.0,13.98
2014-02-20 00:00:00,-11.93,-11.21,-12.41,74.9,-6.94,52,-16.98,2308,0.0,0,2.0,90.4,16.8,0.0,13.98
2014-02-21 00:00:00,-16.20,-15.19,-16.54,77.4,-9.19,1134,-19.40,1835,0.0,0,1.6,92.0,16.7,0.0,13.98
2014-02-22 00:00:00,-14.43,-13.94,-14.57,81.5,-12.38,2041,-17.73,3,0.0,0,2.4,292.2,13.0,0.0,13.98
2014-02-23 00:00:00,-10.94,-10.14,-11.13,79.5,-3.08,1447,-16.98,818,0.0,0,2.7,81.8,19.2,0.0,13.98
2014-02-24 00:00:00,-6.53,-5.54,-6.51,78.3,-0.81,1023,-11.52,712,0.0,0,2.0,74.4,28.9,0.0,13.98
2014-02-25 00:00:00,-0.54,0.29,-0.53,81.2,2.69,2351,-4.41,29,0.0,0,5.7,272.0,37.0,0.0,13.98
2014-02-26 00:00:00,-1.90,-1.12,-2.11,75.3,2.56,9,-6.64,2128,0.2,1443,5.3,104.0,44.1,0.4,13.98
2014-02-27 00:00:00,-5.71,-5.03,-6.08,79.0,-2.08,900,-9.94,303,0.0,0,1.1,12.9,28.9,0.0,13.98
2014-02-28 00:00:00,-6.42,-6.03,-6.68,92.2,-3.65,1305,-8.44,2344,0.0,0,0.7,103.8,32.5,0.0,13.98
2014-03-01 00:00:00,-7.33,-6.47,-8.19,78.3,-2.57,1210,-12.63,2131,0.0,0,1.5,76.8,43.9,0.0,13.98
2014-03-02 00:00:00,-7.37,-6.66,-7.94,82.2,-3.87,314,-12.36,9,0.0,0,1.3,95.0,41.2,0.0,13.98
2014-03-03 00:00:00,-7.21,-6.94,-7.47,91.3,-5.92,1221,-7.91,1437,0.0,0,1.6,126.2,34.4,0.0,13.98
2014-03-04 00:00:00,-11.44,-10.71,-12.08,83.9,-7.44,3,-17.23,2122,0.0,0,1.7,90.7,39.8,0.0,13.98
2014-03-05 00:00:00,-11.07,-9.88,-11.41,72.5,-4.52,1200,-18.29,1922,0.0,0,1.6,98.2,52.4,0.0,13.98
2014-03-06 00:00:00,-5.59,-5.04,-5.75,85.2,-0.76,2207,-8.20,5,0.0,0,1.5,105.9,38.7,0.0,13.98
2014-03-07 00:00:00,-3.65,-3.26,-3.97,92.1,0.70,1656,-5.57,722,0.0,0,5.2,281.1,35.9,0.0,13.98
2014-03-08 00:00:00,-3.85,-3.33,-4.15,94.6,-0.58,1456,-6.34,1714,0.0,0,4.8,278.7,43.0,0.0,13.98
2014-03-09 00:00:00,-4.71,-3.94,-4.78,94.1,-0.38,157,-5.88,1100,0.3,1327,9.3,121.6,34.6,2.7,13.98
2014-03-10 00:00:00,-3.58,-2.76,-3.68,92.0,0.12,1756,-7.24,707,0.0,0,4.9,290.1,29.7,0.0,13.98
2014-03-11 00:00:00,-3.36,-2.44,-3.34,86.7,-0.38,1918,-4.47,936,0.0,0,6.4,281.1,50.0,0.0,13.98
2014-03-12 00:00:00,-4.27,-3.35,-4.31,85.1,0.55,2043,-5.95,638,0.0,0,6.6,115.6,44.0,0.0,13.97
