101,2010,1,100,-17.74,-17.49,-18.242,82.043,0.29027,338.33,0.03539,-4.4821,0,0,0,0.8526,23,-18.875,-18.94,-19.466,80.745,-16.276,0,-19.847,52,878.91
103,2010,1,100,-18.94,
101,2010,1,200,-19.111,-18.473,-19.355,81.328,1.9281,101.5,0.02581,-4.4718,0,0,0,3.1458,114,-19.113,-18.533,-18.749,79.906,-17.839,153,-20.721,129,879.29
101,2010,1,300,-16.946,-16.445,-17.153,83.749,1.361,94.243,0.03753,-4.4794,0,0,0,2.6166,201,-15.746,-15.364,-16.101,84.359,-15.223,249,-19.825,203,879.43
101,2010,1,400,-15.037,-14.48,-15.39,85.531,1.5099,103.49,0.03661,-4.5201,0,0,0,2.3716,329,-14.166,-13.34,-14.284,86.448,-13.902,355,-16.68,306,879.91
103,2010,1,400,-13.34,
101,2010,1,500,-13.591,-13.114,-13.852,86.949,0.65053,12.592,0.03225,-4.496,0,0,0,1.9208,453,-14.634,-13.543,-14.452,86.044,-12.681,414,-15.132,438,880.23
101,2010,1,600,-15.313,-14.746,-15.564,85.166,1.1316,96.741,0.03447,-4.4847,0,0,0,1.7542,530,-15.647,-14.539,-15.544,84.323,-14.518,500,-17.132,530,880.75
101,2010,1,700,-16.128,-15.416,-16.205,84.519,1.4599,100.1,0.03247,-4.4864,0,0,0,2.1756,607,-16.361,-16.042,-16.552,82.06,-13.838,654,-17.812,608,881.38
103,2010,1,700,-16.042,
101,2010,1,800,-15.42,-14.842,-15.566,85.36,0.86055,62.274,0.0423,-4.4909,0,0,0,2.009,736,-14.143,-13.76,-14.682,85.749,-13.69,753,-16.719,705,881.34
101,2010,1,900,-14.335,-13.708,-14.639,86.227,1.4439,98.128,0.03261,-4.4824,0,0,0,2.0286,825,-13.465,-13.043,-14.022,87.614,-13.725,842,-15.594,847,882
101,2010,1,1000,-15.279,-14.981,-15.637,85.083,1.1165,89.498,0.03502,-4.2597,0,0,0,3.0674,940,-14.24,-14.082,-14.684,87.364,-12.931,906,-18.324,945,882.55
103,2010,1,1000,-14.082,
101,2010,1,1100,-15.349,-14.682,-15.44,85.243,1.148,81.74,0.03377,-3.327,0,0,0,2.352,1017,-16.838,-15.934,-16.982,83.137,-13.841,1015,-17.215,1022,882.76
101,2010,1,1200,-15.384,-14.845,-15.675,85.29,1.4452,86.433,0.04022,-2.7589,0,0,0,2.401,1132,-14.681,-13.916,-14.966,86.536,-14.071,1119,-17.048,1100,882.8
101,2010,1,1300,-14.782,-14.326,-15.083,85.806,1.5216,98.907,0.03471,-3.0406,0,0,0,2.5088,1227,-13.733,-13.189,-14.073,86.932,-13.923,1214,-15.892,1231,882.99
103,2010,1,1300,-13.189,
101,2010,1,1400,-13.933,-13.542,-14.353,86.389,1.2276,85.333,0.04454,-3.8761,0,0,0,2.0482,1304,-14.434,-13.993,-14.951,85.685,-13.758,1323,-14.951,1400,883.29
101,2010,1,1500,-15.158,-14.87,-15.647,85.015,1.0108,110.23,0.03075,-4.4257,0,0,0,1.3426,1440,-15.314,-14.975,-15.812,85.255,-14.886,1403,-16.441,1453,883.3
101,2010,1,1600,-17.034,-16.508,-17.32,83.127,0.72738,96.356,0.04121,-4.4821,0,0,0,1.1074,1536,-18.008,-18.095,-18.292,83.24,-15.762,1501,-19.202,1552,883.26
103,2010,1,1600,-18.095,
101,2010,1,1700,-17.574,-16.866,-17.658,83.264,1.7045,98.207,0.02912,-4.4772,0,0,0,2.8126,1633,-15.737,-14.891,-15.82,86.328,-15.82,1700,-19.334,1604,883.31
101,2010,1,1800,-16.381,-15.506,-16.355,84.202,1.35,92.121,0.03652,-4.5063,0,0,0,2.5382,1754,-18.113,-17.595,-18.368,83.068,-14.462,1747,-19.245,1755,883.18
101,2010,1,1900,-16.347,-15.593,-16.536,84.519,1.5689,90.123,0.03096,-4.4989,0,0,0,2.3128,1805,-16.901,-15.279,-16.614,81.579,-14.462,1836,-18.302,1800,882.8
103,2010,1,1900,-15.279,
101,2010,1,2000,-16.057,-15.387,-16.133,84.527,1.0701,86.113,0.03606,-4.4894,0,0,0,2.2344,1911,-17.43,-16.424,-17.507,82.787,-14.247,1945,-18.666,1951,883.34
101,2010,1,2100,-16.84,-15.889,-16.673,82.744,1.5404,94.274,0.02876,-4.4989,0,0,0,2.9792,2049,-18.547,-18.25,-18.534,81.629,-14.793,2039,-20.056,2056,883.17
101,2010,1,2200,-15.564,-14.657,-15.113,79.465,1.4473,87.729,0.02859,-4.4956,0,0,0,2.7244,2141,-14.357,-13.407,-13.833,78.236,-13.784,2156,-18.318,2100,883.59
103,2010,1,2200,-13.407,
101,2010,1,2300,-16.108,-15.145,-15.633,74.643,1.0554,74.421,0.03827,-4.4819,0,0,0,2.2932,2241,-15.104,-13.303,-13.536,72.524,-13.536,2259,-20.107,2242,882.95
101,2010,1,2400,-16.105,-15.066,-15.561,71.783,1.6661,85.531,0.0418,-4.5086,0,0,0,2.793,2328,-16.792,-15.055,-16.299,68.04,-13.503,2300,-18.501,2342,882.41
