2010-01-01 01:00:00,0.3,338.3,0.0354,0.85,23
2010-01-01 02:00:00,1.9,101.5,0.0258,3.15,114
2010-01-01 03:00:00,1.4,94.2,0.0375,2.62,201
2010-01-01 04:00:00,1.5,103.5,0.0366,2.37,329
2010-01-01 05:00:00,0.7,12.6,0.0323,1.92,453
2010-01-01 06:00:00,1.1,96.7,0.0345,1.75,530
2010-01-01 07:00:00,1.5,100.1,0.0325,2.18,607
2010-01-01 08:00:00,0.9,62.3,0.0423,2.01,736
2010-01-01 09:00:00,1.4,98.1,0.0326,2.03,825
2010-01-01 10:00:00,1.1,89.5,0.0350,3.07,940
2010-01-01 11:00:00,1.1,81.7,0.0338,2.35,1017
2010-01-01 12:00:00,1.4,86.4,0.0402,2.40,1132
2010-01-01 13:00:00,1.5,98.9,0.0347,2.51,1227
2010-01-01 14:00:00,1.2,85.3,0.0445,2.05,1304
2010-01-01 15:00:00,1.0,110.2,0.0308,1.34,1440
2010-01-01 16:00:00,0.7,96.4,0.0412,1.11,1536
2010-01-01 17:00:00,1.7,98.2,0.0291,2.81,1633
2010-01-01 18:00:00,1.4,92.1,0.0365,2.54,1754
2010-01-01 19:00:00,1.6,90.1,0.0310,2.31,1805
2010-01-01 20:00:00,1.1,86.1,0.0361,2.23,1911
2010-01-01 21:00:00,1.5,94.3,0.0288,2.98,2049
2010-01-01 22:00:00,1.4,87.7,0.0286,2.72,2141
2010-01-01 23:00:00,1.1,74.4,0.0383,2.29,2241
2010-01-02 00:00:00,1.7,85.5,0.0418,2.79,2328
2010-01-02 01:00:00,1.4,91.0,0.0307,3.82,50
2010-01-02 02:00:00,1.6,85.4,0.0352,3.20,100
2010-01-02 03:00:00,1.3,86.2,0.0384,2.96,224
2010-01-02 04:00:00,1.9,88.3,0.0386,4.07,341
2010-01-02 05:00:00,1.6,88.1,0.0319,2.93,426
2010-01-02 06:00:00,1.7,88.5,0.0311,3.11,509
2010-01-02 07:00:00,2.0,95.7,0.0357,3.06,637
2010-01-02 08:00:00,1.5,86.9,0.0376,3.17,725
2010-01-02 09:00:00,1.6,88.9,0.0354,3.38,843
2010-01-02 10:00:00,1.2,33.2,0.0349,4.06,947
2010-01-02 11:00:00,1.2,22.1,0.0382,3.85,1003
2010-01-02 12:00:00,1.1,52.1,0.0363,2.87,1111
2010-01-02 13:00:00,1.3,302.4,0.0347,2.81,1228
2010-01-02 14:00:00,1.8,294.8,0.0402,4.37,1335
2010-01-02 15:00:00,2.1,291.1,0.0373,5.01,1416
2010-01-02 16:00:00,2.2,294.2,0.0384,6.69,1550
2010-01-02 17:00:00,2.9,279.4,0.0418,6.42,1612
2010-01-02 18:00:00,0.8,340.5,0.0338,2.05,1701
2010-01-02 19:00:00,0.8,326.2,0.0321,2.24,1814
2010-01-02 20:00:00,2.0,312.7,0.0336,6.77,1956
2010-01-02 21:00:00,2.4,266.5,0.0430,7.60,2024
2010-01-02 22:00:00,6.5,133.9,0.0276,13.56,2146
2010-01-02 23:00:00,8.5,129.8,0.0238,16.93,2246
2010-01-03 00:00:00,7.5,129.0,0.0291,14.12,2302
2010-01-03 01:00:00,5.2,126.5,0.0312,12.26,39
2010-01-03 02:00:00,5.5,121.7,0.0316,11.77,140
2010-01-03 03:00:00,6.1,128.3,0.0290,14.97,225
2010-01-03 04:00:00,4.8,126.2,0.0278,8.95,309
2010-01-03 05:00:00,3.9,130.9,0.0295,7.86,454
2010-01-03 06:00:00,5.3,134.8,0.0275,9.30,547
2010-01-03 07:00:00,5.6,133.8,0.0246,10.31,610
2010-01-03 08:00:00,5.2,130.5,0.0231,9.41,722
2010-01-03 09:00:00,4.8,132.4,0.0251,9.14,829
2010-01-03 10:00:00,3.1,82.8,0.0373,5.82,916
2010-01-03 11:00:00,3.7,127.6,0.0259,7.89,1052
2010-01-03 12:00:00,3.3,128.9,0.0230,5.64,1115
2010-01-03 13:00:00,4.1,135.8,0.0254,7.21,1238
2010-01-03 14:00:00,3.8,110.1,0.0351,9.32,1308
2010-01-03 15:00:00,4.0,93.4,0.0359,6.30,1438
2010-01-03 16:00:00,1.8,77.0,0.0417,5.16,1521
2010-01-03 17:00:00,1.9,86.2,0.0406,3.87,1659
2010-01-03 18:00:00,1.9,100.8,0.0350,4.11,1739
