0,5,5,410,0,0.32,2.5,0.05,0.016,0.016,1
5,10,5,505,0,0.415,7.5,0.1,0.02075,0.03675,1
10,15,5,470,0,0.38,12.5,0.15,0.019,0.05575,1
15,20,5,435,0,0.345,17.5,0.2,0.01725,0.073,1
20,25,5,425,0,0.335,22.5,0.25,0.01675,0.08975,1
25,30,5,455,0,0.365,27.5,0.3,0.01825,0.108,1
30,35,5,465,0,0.375,32.5,0.35,0.01875,0.12675,1
35,40,5,470,0,0.38,37.5,0.4,0.019,0.14575,1
40,45,5,480,0,0.39,42.5,0.45,0.0195,0.16525,1
45,50,5,485,0,0.395,47.5,0.5,0.01975,0.185,1
50,55,5,485,0,0.395,52.5,0.55,0.01975,0.20475,1
55,60,5,485,0,0.395,57.5,0.6,0.01975,0.2245,1
60,65,5,485,0,0.395,62.5,0.65,0.01975,0.24425,1
65,70,5,460,0,0.37,67.5,0.7,0.0185,0.26275,1
70,75,5,485,0,0.395,72.5,0.75,0.01975,0.2825,1
75,80,5,430,0,0.34,77.5,0.8,0.017,0.2995,1
80,85,5,455,0,0.365,82.5,0.85,0.01825,0.31775,1
85,90,5,425,0,0.335,87.5,0.9,0.01675,0.3345,1
90,95,5,465,0,0.375,92.5,0.95,0.01875,0.35325,1
95,100,5,470,0,0.38,97.5,1,0.019,0.37225,1
100,110,5,465,0,0.375,105,1.1,0.01875,0.391,1
110,120,5,500,0,0.41,115,1.2,0.0205,0.4115,1
120,130,5,575,0,0.485,125,1.3,0.02425,0.43575,1
130,140,5,445,0,0.355,135,1.4,0.01775,0.4535,1
140,150,5,470,0,0.38,145,1.5,0.019,0.4725,1
0,5,5,355,0,0.265,2.5,0.05,0.01325,0.01325,2
5,10,5,370,0,0.28,7.5,0.1,0.014,0.02725,2
10,15,5,415,0,0.325,12.5,0.15,0.01625,0.0435,2
15,20,5,465,0,0.375,17.5,0.2,0.01875,0.06225,2
20,25,5,465,0,0.375,22.5,0.25,0.01875,0.081,2
25,30,5,435,0,0.345,27.5,0.3,0.01725,0.09825,2
30,35,5,425,0,0.335,32.5,0.35,0.01675,0.115,2
35,40,5,430,0,0.34,37.5,0.4,0.017,0.132,2
40,45,5,445,0,0.355,42.5,0.45,0.01775,0.14975,2
45,50,5,465,0,0.375,47.5,0.5,0.01875,0.1685,2
50,55,5,470,0,0.38,52.5,0.55,0.019,0.1875,2
55,60,5,455,0,0.365,57.5,0.6,0.01825,0.20575,2
60,65,5,465,0,0.375,62.5,0.65,0.01875,0.2245,2
65,70,5,420,0,0.33,67.5,0.7,0.0165,0.241,2
70,75,5,445,0,0.355,72.5,0.75,0.01775,0.25875,2
75,80,5,450,0,0.36,77.5,0.8,0.018,0.27675,2
80,85,5,455,0,0.365,82.5,0.85,0.01825,0.295,2
85,90,5,470,0,0.38,87.5,0.9,0.019,0.314,2
90,95,5,465,0,0.375,92.5,0.95,0.01875,0.33275,2
95,100,5,470,0,0.38,97.5,1,0.019,0.35175,2
100,110,5,450,0,0.36,105,1.1,0.018,0.36975,2
110,120,5,470,0,0.38,115,1.2,0.019,0.38875,2
120,130,5,440,0,0.35,125,1.3,0.0175,0.40625,2
0,5,5,215,0,0.13,2.5,0.05,0.0065,0.0065,3
5,10,5,215,0,0.13,7.5,0.1,0.0065,0.013,3
10,15,5,250,0,0.165,12.5,0.15,0.00825,0.02125,3
15,20,5,315,0,0.23,17.5,0.2,0.0115,0.03275,3
20,25,5,305,0,0.22,22.5,0.25,0.011,0.04375,3
25,30,5,305,0,0.22,27.5,0.3,0.011,0.05475,3
30,35,5,385,0,0.3,32.5,0.35,0.015,0.06975,3
35,40,5,405,0,0.32,37.5,0.4,0.016,0.08575,3
40,45,5,425,0,0.34,42.5,0.45,0.017,0.10275,3
45,50,5,430,0,0.345,47.5,0.5,0.01725,0.12,3
50,55,5,480,0,0.395,52.5,0.55,0.01975,0.13975,3
55,60,5,475,0,0.39,57.5,0.6,0.0195,0.15925,3
60,65,5,440,0,0.355,62.5,0.65,0.01775,0.177,3
65,70,5,425,0,0.34,67.5,0.7,0.017,0.194,3
70,75,5,475,0,0.39,72.5,0.75,0.0195,0.2135,3
75,80,5,470,0,0.385,77.5,0.8,0.01925,0.23275,3
80,85,5,445,0,0.36,82.5,0.85,0.018,0.25075,3
85,90,5,470,0,0.385,87.5,0.9,0.01925,0.27,3
90,95,5,515,0,0.43,92.5,0.95,0.0215,0.2915,3
95,100,5,515,0,0.43,97.5,1,0.0215,0.313,3
0,5,5,375,0,0.29,2.5,0.05,0.0145,0.0145,4
5,10,5,320,0,0.235,7.5,0.1,0.01175,0.02625,4
10,15,5,345,0,0.26,12.5,0.15,0.013,0.03925,4
15,20,5,335,0,0.25,17.5,0.2,0.0125,0.05175,4
20,25,5,390,0,0.305,22.5,0.25,0.01525,0.067,4
25,30,5,395,0,0.31,27.5,0.3,0.0155,0.0825,4
30,35,5,415,0,0.33,32.5,0.35,0.0165,0.099,4
35,40,5,435,0,0.35,37.5,0.4,0.0175,0.1165,4
40,45,5,435,0,0.35,42.5,0.45,0.0175,0.134,4
45,50,5,445,0,0.36,47.5,0.5,0.018,0.152,4
50,55,5,455,0,0.37,52.5,0.55,0.0185,0.1705,4
55,60,5,475,0,0.39,57.5,0.6,0.0195,0.19,4
60,65,5,430,0,0.345,62.5,0.65,0.01725,0.20725,4
65,70,5,435,0,0.35,67.5,0.7,0.0175,0.22475,4
70,75,5,445,0,0.36,72.5,0.75,0.018,0.24275,4
75,80,5,455,0,0.37,77.5,0.8,0.0185,0.26125,4
80,85,5,445,0,0.36,82.5,0.85,0.018,0.27925,4
85,90,5,435,0,0.35,87.5,0.9,0.0175,0.29675,4
90,95,5,450,0,0.365,92.5,0.95,0.01825,0.315,4
95,100,5,485,0,0.4,97.5,1,0.02,0.335,4
100,110,5,535,0,0.45,105,1.1,0.0225,0.3575,4
110,120,5,520,0,0.435,115,1.2,0.02175,0.37925,4
120,130,5,455,0,0.37,125,1.3,0.0185,0.39775,4
130,140,5,495,0,0.41,135,1.4,0.0205,0.41825,4
140,150,5,520,0,0.435,145,1.5,0.02175,0.44,4
150,160,5,525,0,0.44,155,1.6,0.022,0.462,4
160,170,5,490,0,0.405,165,1.7,0.02025,0.48225,4
170,180,5,500,0,0.415,175,1.8,0.02075,0.503,4
180,190,5,525,0,0.44,185,1.9,0.022,0.525,4
190,200,5,590,0,0.505,195,2,0.02525,0.55025,4
200,210,5,545,0,0.46,205,2.1,0.023,0.57325,4
210,220,5,595,0,0.51,215,2.2,0.0255,0.59875,4
220,230,5,575,0,0.49,225,2.3,0.0245,0.62325,4
230,240,5,550,0,0.465,235,2.4,0.02325,0.6465,4
0,5,5,160,0,0.075,2.5,0.05,0.00375,0.00375,5
5,10,5,220,0,0.135,7.5,0.1,0.00675,0.0105,5
10,15,5,270,0,0.185,12.5,0.15,0.00925,0.01975,5
15,20,5,305,0,0.22,17.5,0.2,0.011,0.03075,5
20,25,5,220,0,0.135,22.5,0.25,0.00675,0.0375,5
25,30,5,240,0,0.155,27.5,0.3,0.00775,0.04525,5
30,35,5,285,0,0.2,32.5,0.35,0.01,0.05525,5
35,40,5,320,0,0.235,37.5,0.4,0.01175,0.067,5
40,45,5,320,0,0.235,42.5,0.45,0.01175,0.07875,5
45,50,5,325,0,0.24,47.5,0.5,0.012,0.09075,5
50,55,5,355,0,0.27,52.5,0.55,0.0135,0.10425,5
55,60,5,390,0,0.305,57.5,0.6,0.01525,0.1195,5
60,65,5,395,0,0.31,62.5,0.65,0.0155,0.135,5
65,70,5,360,0,0.275,67.5,0.7,0.01375,0.14875,5
70,75,5,385,0,0.3,72.5,0.75,0.015,0.16375,5
75,80,5,405,0,0.32,77.5,0.8,0.016,0.17975,5
80,85,5,405,0,0.32,82.5,0.85,0.016,0.19575,5
85,90,5,380,0,0.295,87.5,0.9,0.01475,0.2105,5
90,95,5,405,0,0.32,92.5,0.95,0.016,0.2265,5
95,100,5,415,0,0.33,97.5,1,0.0165,0.243,5
100,105,5,435,0,0.35,102.5,1.05,0.0175,0.2605,5
105,110,5,430,0,0.345,107.5,1.1,0.01725,0.27775,5
110,115,5,455,0,0.37,112.5,1.15,0.0185,0.29625,5
115,120,5,450,0,0.365,117.5,1.2,0.01825,0.3145,5
120,125,5,430,0,0.345,122.5,1.25,0.01725,0.33175,5
125,130,5,415,0,0.33,127.5,1.3,0.0165,0.34825,5
130,135,5,425,0,0.34,132.5,1.35,0.017,0.36525,5
135,140,5,410,0,0.325,137.5,1.4,0.01625,0.3815,5
140,145,5,430,0,0.345,142.5,1.45,0.01725,0.39875,5
145,150,5,445,0,0.36,147.5,1.5,0.018,0.41675,5
150,155,5,450,0,0.365,152.5,1.55,0.01825,0.435,5
155,160,5,460,0,0.375,157.5,1.6,0.01875,0.45375,5
160,165,5,445,0,0.36,162.5,1.65,0.018,0.47175,5
165,170,5,455,0,0.37,167.5,1.7,0.0185,0.49025,5
170,175,5,415,0,0.33,172.5,1.75,0.0165,0.50675,5
175,180,5,420,0,0.335,177.5,1.8,0.01675,0.5235,5
180,185,5,475,0,0.39,182.5,1.85,0.0195,0.543,5
0,5,5,195,0,0.11,2.5,0.05,0.0055,0.0055,6
5,10,5,210,0,0.125,7.5,0.1,0.00625,0.01175,6
10,15,5,250,0,0.165,12.5,0.15,0.00825,0.02,6
15,20,5,270,0,0.185,17.5,0.2,0.00925,0.02925,6
20,25,5,285,0,0.2,22.5,0.25,0.01,0.03925,6
25,30,5,300,0,0.215,27.5,0.3,0.01075,0.05,6
30,35,5,305,0,0.22,32.5,0.35,0.011,0.061,6
35,40,5,290,0,0.205,37.5,0.4,0.01025,0.07125,6
40,45,5,375,0,0.29,42.5,0.45,0.0145,0.08575,6
45,50,5,355,0,0.27,47.5,0.5,0.0135,0.09925,6
50,55,5,345,0,0.26,52.5,0.55,0.013,0.11225,6
55,60,5,385,0,0.3,57.5,0.6,0.015,0.12725,6
60,65,5,400,0,0.315,62.5,0.65,0.01575,0.143,6
65,70,5,425,0,0.34,67.5,0.7,0.017,0.16,6
70,75,5,385,0,0.3,72.5,0.75,0.015,0.175,6
