45,50,5,5,5,0.26,47.5,0.5,0.013,0.158,2
50,55,5,5,5,0.2,52.5,0.55,0.01,0.168,2
55,60,5,5,5,0.38,57.5,0.6,0.019,0.187,2
60,65,5,5,5,0.2,62.5,0.65,0.01,0.197,2
65,70,5,5,5,0.28,67.5,0.7,0.014,0.211,2
70,75,5,5,5,0.2,72.5,0.75,0.01,0.222,2
75,80,5,5,5,0.36,77.5,0.8,0.018,0.239,2
80,85,5,5,5,0.26,82.5,0.85,0.013,0.252,2
85,90,5,5,5,0.24,87.5,0.9,0.012,0.264,2
0,5,5,5,5,0.26,2.5,0.05,0.013,0.013,3
5,10,5,5,5,0.3,7.5,0.1,0.015,0.028,3
10,15,5,5,5,0.38,12.5,0.15,0.019,0.046,3
15,20,5,5,5,0.3,17.5,0.2,0.015,0.062,3
20,25,5,5,5,0.36,22.5,0.25,0.018,0.079,3
25,30,5,5,5,0.38,27.5,0.3,0.019,0.098,3
30,35,5,5,5,0.38,32.5,0.35,0.019,0.117,3
35,40,5,5,5,0.36,37.5,0.4,0.018,0.135,3
40,45,5,5,5,0.3,42.5,0.45,0.015,0.15,3
45,50,5,5,5,0.3,47.5,0.5,0.015,0.165,3
50,55,5,5,5,0.26,52.5,0.55,0.013,0.178,3
55,60,5,5,5,0.3,57.5,0.6,0.015,0.193,3
60,65,5,5,5,0.32,62.5,0.65,0.016,0.208,3
65,70,5,5,5,0.3,67.5,0.7,0.015,0.224,3
70,75,5,5,5,0.26,72.5,0.75,0.013,0.236,3
75,80,5,5,5,0.42,77.5,0.8,0.021,0.258,3
80,85,5,5,5,0.46,82.5,0.85,0.023,0.28,3
85,90,5,5,5,0.44,87.5,0.9,0.022,0.303,3
90,95,5,5,5,0.26,92.5,0.95,0.013,0.316,3
95,100,5,5,5,0.2,97.5,1,0.01,0.326,3
100,105,5,5,5,0.26,102.5,1.05,0.013,0.339,3
105,110,5,5,5,0.24,107.5,1.1,0.012,0.351,3
110,115,5,5,5,0.24,112.5,1.15,0.012,0.363,3
115,120,5,5,5,0.24,117.5,1.2,0.012,0.375,3
0,5,5,5,5,0.26,2.5,0.05,0.013,0.013,4
5,10,5,5,5,0.26,7.5,0.1,0.013,0.026,4
10,15,5,5,5,0.3,12.5,0.15,0.015,0.041,4
15,20,5,5,5,0.26,17.5,0.2,0.013,0.054,4
20,25,5,5,5,0.3,22.5,0.25,0.015,0.069,4
25,30,5,5,5,0.38,27.5,0.3,0.019,0.088,4
30,35,5,5,5,0.26,32.5,0.35,0.013,0.101,4
35,40,5,5,5,0.3,37.5,0.4,0.015,0.115,4
40,45,5,5,5,0.34,42.5,0.45,0.017,0.133,4
45,50,5,5,5,0.36,47.5,0.5,0.018,0.15,4
50,55,5,5,5,0.38,52.5,0.55,0.019,0.169,4
55,60,5,5,5,0.36,57.5,0.6,0.018,0.188,4
60,65,5,5,5,0.38,62.5,0.65,0.019,0.207,4
65,70,5,5,5,0.38,67.5,0.7,0.019,0.225,4
70,75,5,5,5,0.38,72.5,0.75,0.019,0.244,4
75,80,5,5,5,0.42,77.5,0.8,0.021,0.266,4
80,85,5,5,5,0.38,82.5,0.85,0.019,0.284,4
85,90,5,5,5,0.38,87.5,0.9,0.019,0.303,4
90,95,5,5,5,0.24,92.5,0.95,0.012,0.315,4
95,100,5,5,5,0.38,97.5,1,0.019,0.334,4
100,105,5,5,5,0.32,102.5,1.05,0.016,0.35,4
105,110,5,5,5,0.3,107.5,1.1,0.015,0.365,4
110,115,5,5,5,0.42,112.5,1.15,0.021,0.386,4
115,120,5,5,5,0.44,117.5,1.2,0.022,0.408,4
120,125,5,5,5,0.44,122.5,1.25,0.022,0.429,4
125,130,5,5,5,0.38,127.5,1.3,0.019,0.448,4
130,135,5,5,5,0.38,132.5,1.35,0.019,0.467,4
135,140,5,5,5,0.42,137.5,1.4,0.021,0.488,4
140,145,5,5,5,0.26,142.5,1.45,0.013,0.501,4
145,150,5,5,5,0.4,147.5,1.5,0.02,0.521,4
150,155,5,5,5,0.24,152.5,1.55,0.012,0.533,4
155,160,5,5,5,0.44,157.5,1.6,0.022,0.555,4
160,165,5,5,5,0.26,162.5,1.65,0.013,0.568,4
165,170,5,5,5,0.3,167.5,1.7,0.015,0.583,4
170,175,5,5,5,0.36,172.5,1.75,0.018,0.6,4
175,180,5,5,5,0.32,177.5,1.8,0.016,0.617,4
180,185,5,5,5,0.24,182.5,1.85,0.012,0.629,4
185,190,5,5,5,0.36,187.5,1.9,0.018,0.646,4
0,5,5,5,5,0.14,2.5,0.05,0.007,0.007,5
5,10,5,5,5,0.08,7.5,0.1,0.004,0.011,5
10,15,5,5,5,0.14,12.5,0.15,0.007,0.018,5
15,20,5,5,5,0.26,17.5,0.2,0.013,0.031,5
20,25,5,5,5,0.26,22.5,0.25,0.013,0.043,5
25,30,5,5,5,0.26,27.5,0.3,0.013,0.057,5
30,35,5,5,5,0.26,32.5,0.35,0.013,0.069,5
35,40,5,5,5,0.3,37.5,0.4,0.015,0.084,5
40,45,5,5,5,0.24,42.5,0.45,0.012,0.097,5
45,50,5,5,5,0.26,47.5,0.5,0.013,0.11,5
50,55,5,5,5,0.3,52.5,0.55,0.015,0.125,5
55,60,5,5,5,0.26,57.5,0.6,0.013,0.138,5
60,65,5,5,5,0.28,62.5,0.65,0.014,0.152,5
65,70,5,5,5,0.3,67.5,0.7,0.015,0.168,5
70,75,5,5,5,0.26,72.5,0.75,0.013,0.181,5
75,80,5,5,5,0.26,77.5,0.8,0.013,0.194,5
80,85,5,5,5,0.3,82.5,0.85,0.015,0.208,5
85,90,5,5,5,0.3,87.5,0.9,0.015,0.223,5
90,95,5,5,5,0.3,92.5,0.95,0.015,0.238,5
95,100,5,5,5,0.38,97.5,1,0.019,0.257,5
100,105,5,5,5,0.38,102.5,1.05,0.019,0.275,5
105,110,5,5,5,0.38,107.5,1.1,0.019,0.294,5
110,115,5,5,5,0.34,112.5,1.15,0.017,0.311,5
115,120,5,5,5,0.32,117.5,1.2,0.016,0.327,5
120,125,5,5,5,0.32,122.5,1.25,0.016,0.342,5
125,130,5,5,5,0.36,127.5,1.3,0.018,0.36,5
130,135,5,5,5,0.36,132.5,1.35,0.018,0.378,5
135,140,5,5,5,0.36,137.5,1.4,0.018,0.396,5
140,145,5,5,5,0.36,142.5,1.45,0.018,0.414,5
145,150,5,5,5,0.38,147.5,1.5,0.019,0.432,5
150,155,5,5,5,0.32,152.5,1.55,0.016,0.449,5
155,160,5,5,5,0.4,157.5,1.6,0.02,0.468,5
160,165,5,5,5,0.38,162.5,1.65,0.019,0.487,5
165,170,5,5,5,0.38,167.5,1.7,0.019,0.506,5
170,175,5,5,5,0.38,172.5,1.75,0.019,0.524,5
175,180,5,5,5,0.38,177.5,1.8,0.019,0.543,5
180,185,5,5,5,0.44,182.5,1.85,0.022,0.565,5
185,190,5,5,5,0.38,187.5,1.9,0.019,0.583,5
190,195,5,5,5,0.38,192.5,1.95,0.019,0.602,5
195,200,5,5,5,0.38,197.5,2,0.019,0.621,5
200,205,5,5,5,0.38,202.5,2.05,0.019,0.639,5
205,210,5,5,5,0.36,207.5,2.1,0.018,0.658,5
210,215,5,5,5,0.42,212.5,2.15,0.021,0.679,5
215,220,5,5,5,0.44,217.5,2.2,0.022,0.701,5
220,225,5,5,5,0.38,222.5,2.25,0.019,0.72,5
225,230,5,5,5,0.38,227.5,2.3,0.019,0.739,5
230,235,5,5,5,0.46,232.5,2.35,0.023,0.762,5
235,240,5,5,5,0.42,237.5,2.4,0.021,0.783,5
240,245,5,5,5,0.44,242.5,2.45,0.022,0.804,5
245,250,5,5,5,0.42,247.5,2.5,0.021,0.825,5
250,255,5,5,5,0.42,252.5,2.55,0.021,0.847,5
255,260,5,5,5,0.42,257.5,2.6,0.021,0.868,5
260,265,5,5,5,0.46,262.5,2.65,0.023,0.891,5
265,270,5,5,5,0.44,267.5,2.7,0.022,0.913,5
270,275,5,5,5,0.44,272.5,2.75,0.022,0.935,5
275,280,5,5,5,0.38,277.5,2.8,0.019,0.954,5
280,285,5,5,5,0.44,282.5,2.85,0.022,0.975,5
285,290,5,5,5,0.42,287.5,2.9,0.021,0.997,5
290,295,5,5,5,0.42,292.5,2.95,0.021,1.018,5
295,300,5,5,5,0.44,297.5,3,0.022,1.04,5
300,305,5,5,5,0.46,302.5,3.05,0.023,1.063,5
305,310,5,5,5,0.44,307.5,3.1,0.022,1.084,5
310,315,5,5,5,0.42,312.5,3.15,0.021,1.105,5
315,320,5,5,5,0.46,317.5,3.2,0.023,1.128,5
320,325,5,5,5,0.46,322.5,3.25,0.023,1.151,5
325,330,5,5,5,0.46,327.5,3.3,0.023,1.173,5
330,335,5,5,5,0.44,332.5,3.35,0.022,1.196,5
335,340,5,5,5,0.38,337.5,3.4,0.019,1.215,5
340,345,5,5,5,0.38,342.5,3.45,0.019,1.233,5
345,350,5,5,5,0.38,347.5,3.5,0.019,1.252,5
350,355,5,5,5,0.38,352.5,3.55,0.019,1.271,5
355,360,5,5,5,0.36,357.5,3.6,0.018,1.289,5
360,365,5,5,5,0.38,362.5,3.65,0.019,1.308,5
365,370,5,5,5,0.38,367.5,3.7,0.019,1.326,5
370,375,5,5,5,0.38,372.5,3.75,0.019,1.345,5
375,380,5,5,5,0.44,377.5,3.8,0.022,1.367,5
380,385,5,5,5,0.42,382.5,3.85,0.021,1.389,5
0,5,5,5,5,0.12,2.5,0.05,0.006,0.006,6
5,10,5,5,5,0.1,7.5,0.1,0.005,0.011,6
10,15,5,5,5,0.24,12.5,0.15,0.012,0.022,6
15,20,5,5,5,0.24,17.5,0.2,0.012,0.035,6
20,25,5,5,5,0.26,22.5,0.25,0.013,0.047,6
25,30,5,5,5,0.26,27.5,0.3,0.013,0.06,6
30,35,5,5,5,0.3,32.5,0.35,0.015,0.075,6
35,40,5,5,5,0.24,37.5,0.4,0.012,0.087,6
40,45,5,5,5,0.24,42.5,0.45,0.012,0.099,6
45,50,5,5,5,0.26,47.5,0.5,0.013,0.113,6
50,55,5,5,5,0.24,52.5,0.55,0.012,0.124,6
55,60,5,5,5,0.26,57.5,0.6,0.013,0.137,6
60,65,5,5,5,0.26,62.5,0.65,0.013,0.15,6
65,70,5,5,5,0.26,67.5,0.7,0.013,0.163,6
70,75,5,5,5,0.26,72.5,0.75,0.013,0.177,6
75,80,5,5,5,0.3,77.5,0.8,0.015,0.191,6
80,85,5,5,5,0.3,82.5,0.85,0.015,0.206,6
85,90,5,5,5,0.26,87.5,0.9,0.013,0.219,6
90,95,5,5,5,0.3,92.5,0.95,0.015,0.234,6
95,100,5,5,5,0.34,97.5,1,0.017,0.251,6
100,105,5,5,5,0.34,102.5,1.05,0.017,0.269,6
105,110,5,5,5,0.34,107.5,1.1,0.017,0.286,6
110,115,5,5,5,0.3,112.5,1.15,0.015,0.301,6
115,120,5,5,5,0.32,117.5,1.2,0.016,0.317,6
120,125,5,5,5,0.36,122.5,1.25,0.018,0.334,6
125,130,5,5,5,0.36,127.5,1.3,0.018,0.352,6
130,135,5,5,5,0.36,132.5,1.35,0.018,0.37,6
135,140,5,5,5,0.34,137.5,1.4,0.017,0.387,6
140,145,5,5,5,0.36,142.5,1.45,0.018,0.405,6
145,150,5,5,5,0.36,147.5,1.5,0.018,0.423,6
150,155,5,5,5,0.34,152.5,1.55,0.017,0.44,6
155,160,5,5,5,0.36,157.5,1.6,0.018,0.458,6
160,165,5,5,5,0.36,162.5,1.65,0.018,0.476,6
165,170,5,5,5,0.38,167.5,1.7,0.019,0.495,6
170,175,5,5,5,0.4,172.5,1.75,0.02,0.515,6
175,180,5,5,5,0.4,177.5,1.8,0.02,0.535,6
180,185,5,5,5,0.38,182.5,1.85,0.019,0.554,6
185,190,5,5,5,0.38,187.5,1.9,0.019,0.573,6
190,195,5,5,5,0.38,192.5,1.95,0.019,0.592,6
195,200,5,5,5,0.38,197.5,2,0.019,0.61,6
200,205,5,5,5,0.44,202.5,2.05,0.022,0.632,6
205,210,5,5,5,0.44,207.5,2.1,0.022,0.654,6
210,215,5,5,5,0.42,212.5,2.15,0.021,0.675,6
215,220,5,5,5,0.42,217.5,2.2,0.021,0.696,6
220,225,5,5,5,0.38,222.5,2.25,0.019,0.715,6
225,230,5,5,5,0.44,227.5,2.3,0.022,0.737,6
230,235,5,5,5,0.42,232.5,2.35,0.021,0.758,6
235,240,5,5,5,0.38,237.5,2.4,0.019,0.777,6
240,245,5,5,5,0.42,242.5,2.45,0.021,0.798,6
245,250,5,5,5,0.44,247.5,2.5,0.022,0.82,6
