2.5,7.5,5,0,0,0.0945,5,0.075,0.004725,0.004725,1
7.5,12.5,5,0,0,0.0765,10,0.125,0.003825,0.00855,1
12.5,17.5,5,0,0,0.3,15,0.175,0.015,0.02355,1
17.5,22.5,5,0,0,0.364,20,0.225,0.0182,0.04175,1
22.5,27.5,5,0,0,0.3015,25,0.275,0.015075,0.056825,1
27.5,32.5,5,0,0,0.348,30,0.325,0.0174,0.074225,1
32.5,37.5,5,0,0,0.3615,35,0.375,0.018075,0.0923,1
37.5,42.5,5,0,0,0.3695,40,0.425,0.018475,0.110775,1
42.5,47.5,5,0,0,0.359,45,0.475,0.01795,0.128725,1
47.5,52.5,5,0,0,0.361,50,0.525,0.01805,0.146775,1
52.5,57.5,5,0,0,0.3515,55,0.575,0.017575,0.16435,1
57.5,62.5,5,0,0,0.3685,60,0.625,0.018425,0.182775,1
62.5,67.5,5,0,0,0.3635,65,0.675,0.018175,0.20095,1
67.5,72.5,5,0,0,0.351,70,0.725,0.01755,0.2185,1
72.5,77.5,5,0,0,0.368,75,0.775,0.0184,0.2369,1
77.5,82.5,5,0,0,0.3615,80,0.825,0.018075,0.254975,1
82.5,87.5,5,0,0,0.4105,85,0.875,0.020525,0.2755,1
87.5,92.5,5,0,0,0.3625,90,0.925,0.018125,0.293625,1
92.5,97.5,5,0,0,0.3415,95,0.975,0.017075,0.3107,1
97.5,102.5,5,0,0,0.363,100,1.025,0.01815,0.32885,1
102.5,107.5,5,0,0,0.3505,105,1.075,0.017525,0.346375,1
107.5,112.5,5,0,0,0.384,110,1.125,0.0192,0.365575,1
112.5,117.5,5,0,0,0.425,115,1.175,0.02125,0.386825,1
117.5,122.5,5,0,0,0.4215,120,1.225,0.021075,0.4079,1
122.5,127.5,5,0,0,0.3875,125,1.275,0.019375,0.427275,1
127.5,132.5,5,0,0,0.3655,130,1.325,0.018275,0.44555,1
132.5,137.5,5,0,0,0.3625,135,1.375,0.018125,0.463675,1
137.5,142.5,5,0,0,0.364,140,1.425,0.0182,0.481875,1
142.5,147.5,5,0,0,0.353,145,1.475,0.01765,0.499525,1
147.5,152.5,5,0,0,0.352,150,1.525,0.0176,0.517125,1
152.5,157.5,5,0,0,0.388,155,1.575,0.0194,0.536525,1
157.5,162.5,5,0,0,0.3945,160,1.625,0.019725,0.55625,1
162.5,167.5,5,0,0,0.4325,165,1.675,0.021625,0.577875,1
167.5,172.5,5,0,0,0.4255,170,1.725,0.021275,0.59915,1
172.5,177.5,5,0,0,0.423,175,1.775,0.02115,0.6203,1
177.5,182.5,5,0,0,0.4165,180,1.825,0.020825,0.641125,1
182.5,187.5,5,0,0,0.411,185,1.875,0.02055,0.661675,1
187.5,192.5,5,0,0,0.427,190,1.925,0.02135,0.683025,1
192.5,197.5,5,0,0,0.4075,195,1.975,0.020375,0.7034,1
197.5,202.5,5,0,0,0.4015,200,2.025,0.020075,0.723475,1
202.5,207.5,5,0,0,0.404,205,2.075,0.0202,0.743675,1
2.5,7.5,5,0,0,0.1065,5,0.075,0.005325,0.005325,2
7.5,12.5,5,0,0,0.0805,10,0.125,0.004025,0.00935,2
12.5,17.5,5,0,0,0.304,15,0.175,0.0152,0.02455,2
17.5,22.5,5,0,0,0.3295,20,0.225,0.016475,0.041025,2
22.5,27.5,5,0,0,0.3,25,0.275,0.015,0.056025,2
27.5,32.5,5,0,0,0.29,30,0.325,0.0145,0.070525,2
32.5,37.5,5,0,0,0.36,35,0.375,0.018,0.088525,2
37.5,42.5,5,0,0,0.365,40,0.425,0.01825,0.106775,2
42.5,47.5,5,0,0,0.366,45,0.475,0.0183,0.125075,2
47.5,52.5,5,0,0,0.3655,50,0.525,0.018275,0.14335,2
52.5,57.5,5,0,0,0.3975,55,0.575,0.019875,0.163225,2
57.5,62.5,5,0,0,0.358,60,0.625,0.0179,0.181125,2
62.5,67.5,5,0,0,0.3675,65,0.675,0.018375,0.1995,2
67.5,72.5,5,0,0,0.3595,70,0.725,0.017975,0.217475,2
72.5,77.5,5,0,0,0.3735,75,0.775,0.018675,0.23615,2
77.5,82.5,5,0,0,0.339,80,0.825,0.01695,0.2531,2
82.5,87.5,5,0,0,0.3,85,0.875,0.015,0.2681,2
87.5,92.5,5,0,0,0.3345,90,0.925,0.016725,0.284825,2
92.5,97.5,5,0,0,0.376,95,0.975,0.0188,0.303625,2
97.5,102.5,5,0,0,0.404,100,1.025,0.0202,0.323825,2
102.5,107.5,5,0,0,0.3685,105,1.075,0.018425,0.34225,2
107.5,112.5,5,0,0,0.392,110,1.125,0.0196,0.36185,2
112.5,117.5,5,0,0,0.3805,115,1.175,0.019025,0.380875,2
117.5,122.5,5,0,0,0.386,120,1.225,0.0193,0.400175,2
122.5,127.5,5,0,0,0.3645,125,1.275,0.018225,0.4184,2
127.5,132.5,5,0,0,0.3425,130,1.325,0.017125,0.435525,2
132.5,137.5,5,0,0,0.3325,135,1.375,0.016625,0.45215,2
137.5,142.5,5,0,0,0.336,140,1.425,0.0168,0.46895,2
2.5,7.5,5,0,0,0.268,5,0.075,0.0134,0.0134,3
7.5,12.5,5,0,0,0.071,10,0.125,0.00355,0.01695,3
12.5,17.5,5,0,0,0.212,15,0.175,0.0106,0.02755,3
17.5,22.5,5,0,0,0.2825,20,0.225,0.014125,0.041675,3
22.5,27.5,5,0,0,0.312,25,0.275,0.0156,0.057275,3
