0,25,25,0,0,0.35,12.5,0.25,0.0875,0.0875,2
25,50,25,0,0,0.4,37.5,0.5,0.1,0.1875,2
50,75,25,0,0,0.41,62.5,0.75,0.1025,0.29,2
75,100,25,0,0,0.45,87.5,1,0.1125,0.4025,2
100,125,25,0,0,0.35,112.5,1.25,0.0875,0.49,2
0,25,25,0,0,0.36,12.5,0.25,0.09,0.09,3
25,50,25,0,0,0.43,37.5,0.5,0.1075,0.1975,3
50,75,25,0,0,0.48,62.5,0.75,0.12,0.3175,3
75,100,25,0,0,0.39,87.5,1,0.0975,0.415,3
100,125,25,0,0,0.37,112.5,1.25,0.0925,0.5075,3
125,150,25,0,0,0.25,137.5,1.5,0.0625,0.57,3
0,25,25,0,0,0.41,12.5,0.25,0.1025,0.1025,4
25,50,25,0,0,0.43,37.5,0.5,0.1075,0.21,4
50,75,25,0,0,0.4,62.5,0.75,0.1,0.31,4
75,100,25,0,0,0.43,87.5,1,0.1075,0.4175,4
100,125,25,0,0,0.48,112.5,1.25,0.12,0.5375,4
125,150,25,0,0,0.45,137.5,1.5,0.1125,0.65,4
150,175,25,0,0,0.45,162.5,1.75,0.1125,0.7625,4
175,200,25,0,0,0.44,187.5,2,0.11,0.8725,4
200,225,25,0,0,0.41,212.5,2.25,0.1025,0.975,4
0,26,26,300,0,0.229550399,13,0.26,0.059683104,0.059683104,5
26,51,25,435,0,0.346162001,38.5,0.51,0.0865405,0.146223604,5
51,76,25,500,0,0.397887358,63.5,0.76,0.099471839,0.245695443,5
76,103,27,500,0,0.36841422,89.5,1.03,0.099471839,0.345167283,5
103,132,29,550,0,0.377306977,117.5,1.32,0.109419023,0.454586306,5
132,156,24,600,0,0.497359197,144,1.56,0.119366207,0.573952514,5
156,180,24,600,0,0.497359197,168,1.8,0.119366207,0.693318721,5
180,203,23,600,0,0.51898351,191.5,2.03,0.119366207,0.812684928,5
203,228,25,570,0,0.453591588,215.5,2.28,0.113397897,0.926082825,5
228,250,22,600,0,0.54257367,239,2.5,0.119366207,1.045449032,5
250,274,24,600,0,0.497359197,262,2.74,0.119366207,1.16481524,5
274,300,26,625,0,0.478229997,287,3,0.124339799,1.289155039,5
300,325,25,620,0,0.493380324,312.5,3.25,0.123345081,1.41250012,5
325,350,25,630,0,0.501338071,337.5,3.5,0.125334518,1.537834638,5
350,370,20,490,0,0.487412013,360,3.7,0.097482403,1.63531704,5
370,395,25,680,0,0.541126807,382.5,3.95,0.135281702,1.770598742,5
