651325,7536365,65,
651331,7536463,205,
651225,7536370,330,
651231,7536468,115,
651220,7536269,350,
651126,7536376,220,
651131,7536475,320,
651120,7536275,250,
651114,7536176,280,
651026,7536381,200,
651031,7536481,230,
651037,7536582,70,
651020,7536282,205,
651014,7536183,265,
651009,7536081,115,
650926,7536387,165,
650931,7536485,240,
650937,7536586,300,
650920,7536287,150,
650914,7536187,170,
650909,7536086,240,
650827,7536393,160,
650831,7536493,225,
650837,7536592,340,
650820,7536293,115,
650814,7536193,85,
650808,7536092,195,
650727,7536399,160,
650732,7536497,205,
650738,7536598,280,
650744,7536697,380,
650721,7536298,130,
650715,7536199,175,
650709,7536099,237,
650626,7536404,180,
650632,7536504,165,
650638,7536604,205,
650644,7536703,310,
650621,7536303,260,
650615,7536205,270,
650609,7536104,275,
650604,7536005,330,
650526,7536410,170,
650532,7536510,146,
650538,7536610,183,
650544,7536708,210,
650521,7536310,205,
650515,7536211,258,
650509,7536110,274,
650504,7536012,288,
650426,7536417,160,
650432,7536516,158,
650439,7536616,179,
650443,7536715,266,
650447,7536765,331,
650421,7536316,119,
650415,7536216,143,
650409,7536117,134,
650404,7536016,277,
650327,7536423,168,
650333,7536522,155,
650339,7536621,189,
650344,7536721,270,
650347,7536771,292,
650322,7536321,126,
650316,7536221,118,
650310,7536122,118,
650305,7536021,183,
650301,7535972,241,
650227,7536427,191,
650233,7536527,167,
650239,7536628,168,
650244,7536725,278,
650247,7536776,311,
650222,7536326,162,
650216,7536227,152,
650210,7536128,144,
650204,7536027,153,
650201,7535979,208,
650127,7536432,203,
650133,7536533,181,
650139,7536633,188,
650144,7536732,295,
650148,7536782,405,
650121,7536334,168,
650116,7536233,163,
650110,7536133,125,
650104,7536034,122,
650101,7535984,183,
650027,7536439,215,
650033,7536539,200,
650039,7536639,233,
650044,7536737,274,
650048,7536788,342,
650021,7536339,180,
650016,7536239,153,
650010,7536139,165,
650004,7536039,155,
649999,7535939,236,
649928,7536444,220,
649934,7536545,228,
649939,7536642,230,
649945,7536743,328,
649948,7536793,342,
649922,7536344,199,
649917,7536245,191,
649910,7536145,174,
649904,7536045,157,
649899,7535945,231,
649896,7535894,238,
649828,7536449,237,
649834,7536550,272,
649839,7536650,280,
649845,7536749,375,
649822,7536350,215,
649817,7536251,184,
649811,7536151,178,
649805,7536050,148,
649800,7535951,280,
649796,7535901,181,
649728,7536455,241,
649734,7536556,274,
649739,7536655,272,
649745,7536755,307,
649722,7536356,208,
649717,7536256,192,
649711,7536157,166,
649705,7536056,160,
649699,7535956,215,
649696,7535906,274,
649628,7536460,269,
649634,7536561,328,
649639,7536661,356,
649622,7536361,231,
649617,7536261,196,
649611,7536162,157,
649605,7536062,178,
649599,7535962,227,
649597,7535912,284,
649529,7536467,316,
649535,7536567,333,
649539,7536666,448,
649522,7536367,238,
649516,7536267,196,
649511,7536168,187,
649505,7536068,201,
649499,7535968,387,
649429,7536473,255,
649435,7536573,335,
649440,7536672,450,
649423,7536373,222,
649417,7536274,208,
649412,7536174,190,
649406,7536074,227,
649400,7535974,650,
649329,7536478,295,
649334,7536579,360,
649340,7536679,350,
649323,7536378,255,
649317,7536279,270,
649312,7536179,470,
649306,7536079,555,
649229,7536483,238,
649234,7536584,177,
649240,7536684,310,
649246,7536785,340,
649223,7536385,333,
649217,7536285,400,
649212,7536185,270,
649206,7536085,410,
649129,7536490,413,
649134,7536590,185,
649141,7536690,350,
649147,7536790,410,
649123,7536391,318,
649117,7536291,195,
649112,7536192,190,
649106,7536091,260,
649104,7536041,520,
649030,7536496,420,
649035,7536597,430,
649047,7536796,350,
649052,7536895,370,
649058,7536995,420,
649024,7536396,326,
649018,7536296,255,
649012,7536197,257,
649006,7536096,242,
648930,7536501,400,
648935,7536601,515,
648941,7536701,430,
648947,7536801,380,
648952,7536899,350,
648958,7537001,365,
648964,7537101,355,
648924,7536403,450,
648918,7536302,350,
648912,7536202,290,
648907,7536102,260,
648901,7536002,320,
648830,7536506,405,
648835,7536607,480,
648841,7536707,438,
648847,7536807,338,
648852,7536905,420,
648858,7537006,335,
648864,7537106,173,
648869,7537206,185,
648824,7536409,408,
648818,7536308,404,
648812,7536207,400,
648807,7536108,515,
648729,7536512,540,
648735,7536613,500,
648741,7536713,408,
648747,7536813,330,
648753,7536913,450,
648759,7537012,405,
648764,7537112,445,
648770,7537212,410,
648776,7537311,370,
648724,7536413,595,
648718,7536314,515,
648712,7536213,750,
648630,7536518,580,
648647,7536819,383,
648653,7536919,465,
648659,7537018,460,
648665,7537118,520,
648670,7537218,475,
648676,7537318,420,
648682,7537417,440,
648625,7536418,535,
648618,7536318,1080,
648612,7536219,885,
648595,7535920,450,
648530,7536525,480,
648542,7536723,410,
648547,7536824,530,
648553,7536923,500,
648559,7537023,555,
648565,7537122,430,
648570,7537223,470,
648576,7537323,525,
648582,7537423,560,
648447,7536830,460,
648453,7536930,492,
648459,7537029,475,
648464,7537128,465,
648470,7537229,545,
648476,7537329,470,
648482,7537428,560,
648353,7536935,560,
648359,7537035,550,
648364,7537135,600,
648376,7537334,565,
648382,7537435,560,
648260,7537040,560,
648265,7537140,560,
648271,7537241,540,
