651330.542691,7536462.61449,395
651224.769958,7536370.25371,300
651231.488978,7536468.32084,150
651220.089292,7536269.21381,335
651216.729775,7536220.18024,329
651125.716254,7536375.96008,190
651131.422613,7536475.01378,190
651120.035968,7536274.90714,213
651114.329592,7536175.85344,353
651110.983112,7536125.82026,240
651025.675978,7536380.65378,192
651031.369296,7536480.70709,275
651037.049565,7536581.76003,170
651019.969612,7536281.60009,196
651014.263237,7536182.5464,241
651008.582935,7536081.49347,298
650925.60963,7536387.34672,135
650931.329028,7536485.40079,225
650937.009296,7536586.45371,370
650919.916304,7536287.29342,152
650914.22297,7536187.24012,118
650908.542668,7536086.18719,248
650906.169724,7536038.1663,457
650826.55595,7536393.05308,150
650831.249647,7536493.09334,140
650836.955995,7536592.14701,120
650819.863005,7536292.98675,102
650814.169672,7536192.93345,110
650808.48937,7536091.88054,189
650806.129466,7536042.86003,252
650726.502659,7536398.7464,175
650732.222055,7536496.80045,201
650737.902323,7536597.85336,170
650720.822374,7536297.6935,149
650715.116002,7536198.63983,131
650709.422661,7536098.58654,220
650706.063137,7536049.553,259
650626.449376,7536404.43972,178
650632.142691,7536504.493,200
650637.849039,7536603.54666,225
650643.555378,7536702.60032,250
650620.769092,7536303.38682,287
650615.04968,7536205.33279,294
650609.369379,7536104.27989,294
650526.396101,7536410.13304,170
650532.089416,7536510.18631,90
650537.782722,7536610.23959,130
650543.502102,7536708.29362,260
650520.702777,7536310.07977,178
650514.996406,7536211.02612,263
650509.316106,7536109.97323,277
650503.596678,7536011.9192,371
650426.329794,7536416.82598,220
650432.036149,7536515.87962,154
650438.729074,7536615.94593,200
650443.435793,7536714.98653,280
650446.782249,7536765.01968,370
650420.649511,7536315.7731,120
650414.95618,7536215.71984,100
650409.249801,7536116.6662,122
650403.569494,7536015.61332,330
650327.276155,7536422.53234,160
650332.982509,7536521.58597,170
650338.688855,7536620.63961,220
650344.382153,7536720.69287,295
650346.728988,7536770.71297,345
650321.595873,7536321.47947,139
650315.902543,7536221.42621,121
650310.196164,7536122.37258,131
650304.515857,7536021.31971,145
650301.156331,7535972.28618,157
650227.235946,7536427.22604,180
650232.929259,7536527.27928,175
650238.609523,7536628.33215,150
650244.341941,7536725.38654,130
650246.675736,7536776.40626,250
650221.555664,7536326.17317,173
650215.849294,7536227.11955,164
650210.142916,7536128.06592,163
650204.46261,7536027.01306,158
650201.090044,7535978.97916,235
650127.195744,7536431.91974,195
650132.876017,7536532.97259,190
650138.569321,7536633.02583,190
650144.275657,7536732.07945,268
650147.622112,7536782.11259,280
650121.476343,7536333.86574,201
650115.796054,7536232.81288,181
650110.102716,7536132.75964,153
650104.39633,7536033.70603,162
650101.049844,7535983.67289,192
650027.12947,7536438.61267,201
650032.822782,7536538.6659,210
650038.516086,7536638.71913,235
650044.235463,7536736.77312,265
650047.568877,7536787.80588,255
650021.43615,7536338.55944,185
650015.742821,7536238.50621,180
650010.036444,7536139.45261,180
650004.343099,7536039.39938,152
649998.649746,7535939.34615,250
649928.075865,7536444.31903,220
649933.756136,7536545.37187,257
649939.48856,7536642.42623,270
649945.168815,7536743.47907,270
649947.515649,7536793.49917,248
649922.382545,7536344.26581,210
649916.676177,7536245.21221,218
649909.983221,7536145.14595,193
649904.289876,7536045.09273,168
649898.596523,7535945.03951,214
649896.262693,7535894.0198,300
649828.035688,7536449.01272,230
649833.715959,7536550.06556,260
649839.409261,7536650.11877,280
649845.115596,7536749.17236,320
649822.329328,7536349.95913,214
649816.622961,7536250.90554,200
649810.929625,7536150.85233,189
649805.249321,7536049.7995,156
649799.542929,7535950.74591,210
649796.19644,7535900.71278,331
649727.982479,7536454.70604,270
649733.66275,7536555.75886,275
649739.369092,7536654.81245,300
649745.062386,7536754.86565,395
649722.27612,7536355.65245,225
649716.582793,7536255.59925,194
649710.876418,7536156.54567,192
649705.183075,7536056.49246,155
649699.489723,7535956.43926,225
649696.143234,7535906.40614,303
649627.929279,7536460.39935,290
649633.609549,7536561.45217,347
649639.315891,7536660.50575,378
649622.222921,7536361.34578,229
649616.529594,7536261.29258,201
649610.82322,7536162.23901,169
649605.129877,7536062.18581,189
649599.436525,7535962.13262,287
649597.089656,7535912.11254,334
649528.862666,7536467.10533,284
649534.555975,7536567.15851,325
649539.262697,7536666.19904,447
649522.169729,7536367.0391,236
649516.476403,7536266.98591,191
649510.770029,7536167.93234,206
649505.076687,7536067.87916,244
649499.383336,7535967.82597,329
649428.809482,7536472.79864,280
649434.502791,7536572.85182,327
649440.209132,7536671.90538,428
649423.116165,7536372.74546,245
649417.4098,7536273.6919,230
649411.716466,7536173.63872,247
649406.023125,7536073.58554,308
649400.329774,7535973.53237,384
649328.756307,7536478.49195,346
649334.449615,7536578.54512,318
649323.06299,7536378.43878,275
649317.356626,7536279.38523,319
649311.663293,7536179.33206,348
649305.969951,7536079.27889,520
649228.71618,7536483.18565,375
649234.396447,7536584.23843,366
649240.089746,7536684.29159,304
649222.996784,7536385.13172,343
649217.303459,7536285.07856,365
649211.610127,7536185.0254,220
649205.916786,7536084.97224,308
649128.649981,7536489.87858,370
649134.343288,7536589.93173,304
649141.036205,7536689.99793,299
649122.943625,7536390.82504,85
649117.250302,7536290.77189,175
649111.54393,7536191.71835,195
649105.86363,7536090.66558,279
649103.516766,7536040.64552,348
649029.596449,7536495.58493,329
649035.276715,7536596.63769,357
649040.983053,7536695.69122,348
649046.676343,7536795.74437,354
649052.382665,7536894.7979,287
649058.075938,7536994.85105,535
649023.903134,7536395.53178,223
649018.196771,7536296.47825,229
649012.4904,7536197.42473,256
649005.810482,7536096.35892,275
649000.130174,7535995.30616,344
648929.543306,7536501.27824,391
648935.236612,7536601.33138,498
648940.92991,7536701.38451,438
648946.623199,7536801.43765,345
648952.342561,7536899.49156,325
648958.022793,7537000.54432,375
648963.716057,7537100.59746,745
648923.823912,7536403.22434,365
648918.14363,7536302.17158,340
648912.450299,7536202.11844,313
648906.75696,7536102.06531,278
648901.063613,7536002.01217,311
648829.503213,7536505.97193,415
648835.183478,7536607.02468,596
648840.876774,7536707.07781,392
648846.570063,7536807.13094,286
648852.289424,7536905.18483,398
648857.969656,7537006.23758,523
648863.66292,7537106.29072,416
648869.356175,7537206.34385,370
648823.770779,7536408.91765,394
648818.090497,7536307.86491,420
648812.410207,7536206.81216,362
648806.703829,7536107.75865,367
648801.010482,7536007.70552,462
648729.450087,7536511.66524,460
648735.130351,7536612.71798,677
648740.823648,7536712.7711,399
648746.516936,7536812.82422,412
648753.209834,7536912.89039,268
648758.916146,7537011.94389,341
648763.609791,7537111.98398,708
648770.302664,7537212.05014,431
648776.008951,7537311.10365,398
648723.743734,7536412.61173,491
648718.037372,7536313.55823,774
648712.357083,7536212.50549,465
648706.650705,7536113.45199,550
648700.957359,7536013.39887,758
648695.250965,7535914.34537,734
648630.383547,7536518.3712,640
648636.076852,7536618.42432,744
648647.463435,7536818.53055,410
648653.156714,7536918.58366,900
648658.863025,7537017.63716,912
648664.556288,7537117.69028,450
648670.249542,7537217.74339,412
648675.942788,7537317.79651,692
648681.649067,7537416.85001,745
648624.690235,7536418.31809,550
648617.997296,7536318.25194,1041
648612.290927,7536219.19844,728
648606.59759,7536119.14533,868
648600.891205,7536020.09184,471
648595.197851,7535920.03873,566
