2013-01-02 00:00:00,-7.97,-7.57,-8.58,94.2,-5.88,16,-11.73,2233,4.6,29,1.1,28.4,-4.8,0.0,13.99
2013-01-03 00:00:00,-10.24,-9.01,-10.15,66.7,-5.12,2310,-14.88,123,8.6,2037,1.7,76.6,-4.8,0.0,13.99
2013-01-04 00:00:00,-9.74,-8.86,-9.98,79.3,-5.65,53,-15.19,2255,5.0,300,1.6,83.2,-4.7,0.0,13.99
2013-01-05 00:00:00,-9.30,-8.14,-9.36,60.0,-4.39,1738,-14.51,2255,9.2,600,2.5,87.8,-4.4,0.0,13.99
2013-01-06 00:00:00,-9.16,-7.96,-9.18,61.0,-3.84,810,-13.43,1947,7.8,438,2.4,87.8,-4.4,0.0,13.98
2013-01-07 00:00:00,-4.14,-3.66,-4.75,82.5,1.94,1602,-7.85,359,23.8,2108,4.0,114.7,-4.4,0.0,13.98
2013-01-08 00:00:00,-5.43,-4.66,-5.80,70.0,-0.62,656,-10.47,2346,16.8,503,3.0,99.5,-4.2,0.0,13.98
2013-01-09 00:00:00,-6.08,-5.37,-6.50,75.9,-1.25,1057,-10.69,125,19.7,2223,5.1,98.3,-4.3,0.0,13.98
2013-01-10 00:00:00,-4.91,-4.39,-5.54,66.0,-2.35,1811,-7.99,233,22.0,600,9.9,127.9,-4.3,0.0,13.98
2013-01-11 00:00:00,-7.45,-6.72,-7.84,73.3,-3.35,30,-13.08,1510,14.6,305,3.4,105.5,-4.3,0.0,13.99
2013-01-12 00:00:00,-6.28,-5.26,-6.48,46.6,1.42,2026,-12.29,104,15.9,1633,2.7,72.3,-4.2,0.0,13.98
2013-01-13 00:00:00,-4.30,-3.50,-4.67,70.4,1.18,350,-8.12,106,11.6,532,2.3,76.3,-3.9,0.0,13.98
2013-01-14 00:00:00,-7.34,-6.48,-7.63,75.7,-2.63,26,-10.61,1507,10.4,2332,2.1,97.0,-4.0,0.0,13.98
2013-01-15 00:00:00,-5.52,-5.00,-6.15,69.5,-2.79,2138,-8.69,2255,19.7,1213,8.9,127.9,-3.7,0.0,13.99
2013-01-16 00:00:00,-9.60,-8.63,-9.77,77.8,-4.76,35,-14.71,2152,5.2,455,1.7,78.8,-3.9,0.0,13.99
2013-01-17 00:00:00,-10.47,-9.11,-10.32,56.1,-6.40,2334,-14.14,1239,4.7,240,1.9,89.2,-3.4,0.0,13.98
2013-01-18 00:00:00,-6.80,-6.13,-7.32,48.4,-3.44,1002,-10.90,446,22.0,2305,6.3,123.8,-3.7,0.0,13.98
2013-01-19 00:00:00,-2.65,-2.02,-3.16,77.5,-0.27,1340,-6.01,45,32.8,2236,11.1,104.1,-4.0,0.0,13.98
2013-01-20 00:00:00,-6.36,-5.82,-6.97,64.9,-1.69,2,-10.52,2352,27.0,2,7.3,118.0,-3.4,0.0,13.99
2013-01-21 00:00:00,-12.48,-11.54,-12.75,55.7,-5.86,2235,-15.95,1503,10.2,46,3.0,87.7,-3.5,0.0,13.99
2013-01-22 00:00:00,-5.17,-4.67,-5.79,70.8,-2.05,210,-7.82,2,25.0,1355,9.5,130.9,-3.6,0.0,13.98
2013-01-23 00:00:00,-9.46,-8.99,-10.06,68.5,-3.98,3,-12.61,2335,22.9,514,8.3,130.7,-2.5,0.0,13.99
2013-01-24 00:00:00,-11.79,-11.32,-12.43,59.4,-8.93,2309,-12.87,551,25.4,1248,10.0,142.2,-2.5,0.0,13.99
2013-01-25 00:00:00,-9.72,-9.27,-10.38,66.6,-8.49,211,-10.63,1319,18.8,34,6.4,129.8,-2.4,0.0,13.99
2013-01-26 00:00:00,-11.20,-10.68,-11.78,68.1,-8.94,1545,-14.46,1736,10.9,1437,2.8,115.9,-2.4,0.0,13.99
2013-01-27 00:00:00,-11.44,-10.65,-11.79,74.5,-8.18,1422,-15.17,2119,6.2,120,1.4,75.5,-1.5,0.0,13.99
2013-01-28 00:00:00,-14.27,-13.29,-14.44,60.8,-7.00,314,-20.78,1853,8.8,312,2.3,90.7,-2.3,0.0,13.97
2013-01-29 00:00:00,-15.86,-15.42,-16.42,81.9,-7.59,0,-19.25,1417,6.9,1000,1.4,26.1,-2.5,0.0,13.99
2013-01-30 00:00:00,-6.68,-6.19,-7.30,75.8,-3.03,555,-13.12,2232,14.2,1032,4.4,107.6,2.5,0.0,13.99
2013-01-31 00:00:00,-11.24,-10.64,-11.74,84.0,-8.17,1708,-16.63,345,5.5,655,1.4,83.0,-2.7,0.0,13.98
2013-02-01 00:00:00,-10.31,-9.75,-10.81,78.9,-6.66,1810,-14.39,932,9.5,1611,1.9,96.1,-3.0,0.0,13.99
2013-02-02 00:00:00,-9.53,-9.08,-10.16,84.9,-7.37,1317,-12.41,120,7.3,2151,1.3,53.8,-2.6,0.0,13.99
2013-02-03 00:00:00,-13.07,-12.38,-13.42,82.1,-6.20,2220,-20.12,1255,8.9,2324,1.6,78.2,-0.5,0.0,13.98
2013-02-04 00:00:00,-11.66,-11.15,-12.20,86.2,-5.51,414,-16.60,1705,11.5,459,2.0,70.4,-3.1,0.0,13.99
2013-02-05 00:00:00,-12.64,-12.19,-13.31,87.9,-8.61,950,-16.87,1303,6.1,2338,1.5,24.1,-0.3,0.0,13.99
2013-02-06 00:00:00,-10.65,-10.33,-11.38,91.0,-8.60,832,-12.80,2355,8.8,912,2.9,293.8,-1.7,0.0,13.99
2013-02-07 00:00:00,-16.84,-16.02,-16.79,70.6,-11.86,1144,-20.55,750,4.0,740,1.5,88.1,4.4,0.0,13.98
2013-02-08 00:00:00,-14.16,-12.77,-13.68,45.3,-9.35,1121,-17.95,2025,3.7,441,1.6,84.7,3.5,0.0,13.99
2013-02-09 00:00:00,-12.12,-10.99,-12.21,68.3,-7.71,823,-18.43,2243,4.8,1701,2.0,86.3,5.0,0.0,13.99
2013-02-10 00:00:00,-14.48,-12.85,-14.11,49.1,-8.88,1900,-19.41,1349,4.8,800,1.8,86.1,5.0,0.0,13.99
2013-02-11 00:00:00,-9.17,-8.29,-9.47,73.0,-5.15,1419,-13.78,35,6.6,1521,1.7,42.0,8.3,0.0,13.98
2013-02-12 00:00:00,-11.85,-10.61,-11.84,64.5,-3.88,2240,-19.28,629,4.9,931,1.9,97.1,7.0,0.0,13.99
2013-02-13 00:00:00,-8.17,-7.20,-8.39,75.3,-1.82,716,-14.03,2353,5.6,726,1.8,87.3,4.6,0.0,13.99
2013-02-14 00:00:00,-11.63,-11.16,-12.20,90.3,-8.82,426,-16.42,39,9.5,1418,1.7,359.6,1.9,0.0,13.99
2013-02-15 00:00:00,-14.66,-13.62,-14.95,87.1,-8.85,547,-18.89,1735,4.6,519,1.4,81.9,9.1,0.0,13.99
2013-02-16 00:00:00,-15.66,-14.42,-15.49,73.7,-10.08,1230,-18.98,332,4.7,1926,1.7,88.3,12.3,0.0,13.99
2013-02-17 00:00:00,-10.78,-9.67,-10.89,67.1,-3.40,1722,-20.59,6,9.5,1545,2.0,80.8,9.0,0.0,13.98
2013-02-18 00:00:00,-8.60,-8.03,-9.31,87.0,-3.61,1246,-14.11,1517,4.5,1517,1.0,70.0,17.0,0.0,13.99
2013-02-19 00:00:00,-13.18,-12.46,-13.53,82.2,-7.90,947,-19.20,1844,8.7,725,2.1,65.0,8.6,0.0,13.99
2013-02-20 00:00:00,-9.80,-8.19,-9.56,34.8,-4.38,1146,-13.27,549,5.0,147,2.0,86.3,18.5,0.0,13.99
2013-02-21 00:00:00,-5.13,-4.40,-5.68,47.5,-1.37,1234,-7.97,232,30.8,2342,10.4,124.2,16.3,0.0,13.98
2013-02-22 00:00:00,-3.47,-3.03,-4.14,79.1,-0.70,1309,-8.50,2313,30.9,303,7.9,124.2,6.0,0.0,13.98
2013-02-23 00:00:00,-6.59,-6.15,-7.47,81.1,-0.83,1655,-9.10,433,13.7,1927,3.3,240.7,24.8,0.0,13.98
2013-02-24 00:00:00,-1.33,-0.73,-1.86,76.9,0.57,1350,-3.14,7,27.2,418,9.0,109.9,11.0,0.2,13.98
2013-02-25 00:00:00,-1.61,-1.02,-2.16,76.4,0.35,1157,-2.79,2343,29.6,812,11.4,119.8,13.1,0.2,13.98
2013-02-26 00:00:00,-2.84,-2.20,-3.34,76.6,-0.61,1545,-3.51,738,34.4,1544,11.0,99.2,10.7,0.3,13.98
2013-02-27 00:00:00,-2.68,-2.09,-3.23,76.0,1.39,734,-7.66,2112,26.9,656,8.0,102.9,27.6,0.6,13.98
2013-02-28 00:00:00,-1.53,-0.77,-1.68,81.3,2.93,704,-7.41,123,32.6,1631,8.9,84.0,14.2,1.0,13.97
2013-03-01 00:00:00,-5.33,-4.97,-6.19,87.0,-1.18,350,-12.96,2355,24.4,312,3.6,87.3,9.4,0.0,13.99
2013-03-02 00:00:00,-16.24,-15.40,-16.68,68.5,-10.49,2352,-21.31,1606,4.7,1751,1.6,79.1,14.6,0.0,13.99
2013-03-03 00:00:00,-15.09,-14.68,-15.82,73.7,-11.38,1243,-18.14,2359,6.5,1042,1.3,308.3,13.3,0.0,13.99
2013-03-04 00:00:00,-19.13,-18.43,-19.63,76.1,-11.13,2237,-23.66,1809,10.3,2234,1.4,84.9,16.7,0.0,13.99
2013-03-05 00:00:00,-12.75,-11.90,-13.27,49.7,-8.42,1159,-17.79,1955,12.1,1253,3.7,103.8,39.4,0.0,13.98
2013-03-06 00:00:00,-12.91,-12.55,-13.78,79.8,-8.10,1430,-17.57,2113,5.1,434,0.8,59.4,12.8,0.0,14.00
2013-03-07 00:00:00,-14.80,-14.35,-15.57,67.9,-11.88,2349,-17.90,1127,22.1,1616,5.6,108.7,28.5,0.0,13.99
2013-03-08 00:00:00,-12.87,-12.35,-13.55,62.7,-9.50,1138,-16.32,936,17.5,2319,4.9,118.3,39.6,0.0,13.99
2013-03-09 00:00:00,-14.93,-14.44,-15.61,54.8,-12.76,1227,-16.34,622,17.9,1518,6.0,132.3,47.4,0.0,13.99
2013-03-10 00:00:00,-14.33,-13.69,-15.20,56.5,-10.64,2356,-18.28,222,22.7,2345,6.3,105.2,48.4,0.0,13.99
2013-03-11 00:00:00,-10.25,-9.84,-11.00,68.8,-7.73,1332,-11.99,2324,18.6,108,5.5,148.8,28.0,0.0,13.99
2013-03-12 00:00:00,-15.19,-14.66,-15.90,72.0,-10.08,1229,-23.06,1930,11.0,717,2.0,101.9,34.0,0.0,13.99
2013-03-13 00:00:00,-17.17,-16.43,-17.76,49.7,-13.24,1144,-22.61,237,11.1,2008,3.4,110.7,53.5,0.0,14.00
2013-03-14 00:00:00,-15.47,-14.83,-16.22,54.1,-9.79,1154,-19.03,2258,11.7,1751,4.0,97.8,57.1,0.0,14.00
2013-03-15 00:00:00,-14.42,-13.89,-15.21,59.2,-10.57,2258,-20.06,339,10.5,2121,3.2,115.5,51.9,0.0,13.98
2013-03-16 00:00:00,-15.25,-14.44,-15.88,55.7,-9.92,1245,-19.44,553,8.3,15,1.6,80.8,56.7,0.0,13.99
2013-03-17 00:00:00,-14.57,-13.94,-15.41,64.2,-8.84,1146,-18.28,343,4.5,203,1.2,81.3,52.5,0.0,13.99
2013-03-18 00:00:00,-12.39,-11.98,-13.24,79.3,-8.95,1212,-15.71,133,4.7,459,1.2,82.4,40.1,0.0,13.99
2013-03-19 00:00:00,-11.35,-10.78,-12.26,90.0,-5.21,1040,-15.51,2343,3.7,2234,1.3,88.5,34.0,0.0,13.98
2013-03-20 00:00:00,-16.87,-16.09,-17.57,46.0,-10.48,844,-21.94,2020,5.8,1008,1.6,75.5,61.2,0.0,13.99
2013-03-21 00:00:00,-13.77,-12.88,-14.37,41.0,-6.95,1136,-20.79,407,4.9,137,1.7,82.9,66.5,0.0,13.98
2013-03-22 00:00:00,-13.89,-13.42,-14.69,68.8,-10.61,957,-22.59,153,8.8,2130,1.9,69.7,52.7,0.0,13.97
2013-03-23 00:00:00,-8.30,-7.84,-9.05,55.5,-5.62,1146,-12.78,5,21.3,1804,7.9,132.9,57.8,0.0,13.96
2013-03-24 00:00:00,-6.95,-6.52,-7.69,63.8,-5.01,1237,-7.93,2149,20.6,204,7.0,142.4,60.0,0.0,13.97
2013-03-25 00:00:00,-6.90,-6.42,-7.53,70.1,-4.75,1246,-8.69,2347,21.6,1254,8.2,121.6,34.6,0.0,13.96
2013-03-26 00:00:00,-10.44,-9.98,-11.38,62.1,-5.31,1428,-15.34,1753,11.9,610,2.5,126.5,80.9,0.0,13.98
2013-03-27 00:00:00,-9.72,-9.35,-10.83,73.7,-5.42,1311,-14.02,357,12.1,2340,2.0,103.8,78.4,0.0,13.96
2013-03-28 00:00:00,-10.79,-10.33,-11.52,66.9,-8.24,39,-12.25,2027,16.5,727,6.0,117.5,85.3,0.0,13.97
2013-03-29 00:00:00,-11.38,-10.93,-12.05,66.2,-9.97,2146,-12.12,455,21.4,2039,6.6,107.0,64.7,0.0,13.97
2013-03-30 00:00:00,-10.38,-10.05,-11.34,73.7,-6.82,1117,-11.87,755,18.9,2318,3.9,66.9,75.3,0.0,13.96
